"","past_pts","window","seasonality","age_int","pts_int","pts_target","sex","reg_type","Variable","Estimate","Std_Error","z_stat","p_value","AME","MER","N"
"3.11","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","policy_monthpolicy10",-0.369887360808349,0.00568569093386698,-65.0558331627039,0,-10.5940287932574,-44.527464162956,5335033221
"3.12","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","policy_monthpolicy11",-0.13656656357209,0.00511431200189841,-26.7028221042043,4.36469042816201e-157,-6.27118127415715,-23.1921239921635,5335033221
"3.13","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","policy_monthpolicy12",-0.0551239959808328,0.00471982150058217,-11.6792543900301,1.6271653790548e-31,-2.85706639658744,-10.5662394283582,5335033221
"3.14","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","age_grp16-19",1.21628199235811,0.0194597556710005,62.5024287520041,0,78.9598924277398,183.552331870239,5335033221
"3.15","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","age_grp20-24",1.06740510343419,0.0193655603439517,55.1187305957591,0,65.5631413662104,147.523579814,5335033221
"3.16","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","age_grp25-34",0.885288852151296,0.0193295426511943,45.7997826501392,0,40.9947585479908,110.128455728272,5335033221
"3.17","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","age_grp35-44",0.784688215566205,0.0193303114473868,40.5936664653317,0,31.4806871615246,92.201783833833,5335033221
"3.18","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","age_grp45-54",0.690978407998466,0.019332002793916,35.7427223327282,8.58320085536371e-280,24.467266855054,77.0449073683385,5335033221
"3.19","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","age_grp55-64",0.538906721216181,0.0193615719487929,27.833830984461,1.69056357816184e-170,16.2440217636396,55.2717013363739,5335033221
"3.20","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","age_grp65-199",0.201236831908823,0.0194282040148594,10.3579739925991,3.85031043494991e-25,4.495248913893,17.2594827766177,5335033221
"3.21","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","curr_pts_grp1-3",1.08320433476036,0.00147460097686453,734.574540336735,0,NA,NA,5335033221
"3.22","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","curr_pts_grp4-6",1.53436726366052,0.00183340963284274,836.892768628828,0,NA,NA,5335033221
"3.23","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","curr_pts_grp7-9",1.77973826146966,0.00241097672552714,738.181436023832,0,NA,NA,5335033221
"3.24","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","curr_pts_grp10-150",2.00450554260906,0.00250468477371599,800.302522554622,0,NA,NA,5335033221
"3.25","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","month02",0.133529271833483,0.00337777641416531,39.5317082781158,0,NA,NA,5335033221
"3.26","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","month03",0.141835201528424,0.00329883636748654,42.9955250058347,0,NA,NA,5335033221
"3.27","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","month04",0.0617200225003059,0.00342873927526997,18.0007919953162,1.92052899210348e-72,NA,NA,5335033221
"3.28","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","month05",0.10189180549352,0.00335928757586515,30.3313733023522,4.42392628591201e-202,NA,NA,5335033221
"3.29","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","month06",0.0975541823327185,0.00338912295061219,28.7844919627649,3.35404377361407e-182,NA,NA,5335033221
"3.30","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","month07",0.0988299685124198,0.00336158390295519,29.3998220379202,5.52048739345715e-190,NA,NA,5335033221
"3.31","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","month08",-0.00827179068746499,0.00344348490729755,-2.4021568004945,0.0162987204440107,NA,NA,5335033221
"3.32","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","month09",0.235377001422386,0.00327477611908331,71.8757535975539,0,NA,NA,5335033221
"3.33","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","month10",0.187750704594733,0.00327782961405934,57.2789701421417,0,NA,NA,5335033221
"3.34","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","month11",0.169052144844377,0.00331283165229079,51.0295006169358,0,NA,NA,5335033221
"3.35","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","month12",-0.56749494312087,0.00402993192772354,-140.819982396437,0,NA,NA,5335033221
"3.36","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","weekdayMonday",0.349633012739216,0.00243418551396566,143.634497343471,0,NA,NA,5335033221
"3.37","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","weekdayTuesday",0.440482085364641,0.00239075960862681,184.24357002486,0,NA,NA,5335033221
"3.38","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","weekdayWednesday",0.490061433370216,0.00236823190444053,206.931353492591,0,NA,NA,5335033221
"3.39","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","weekdayThursday",0.445532480730496,0.00239040688655826,186.383532960776,0,NA,NA,5335033221
"3.40","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","weekdayFriday",0.375288531999319,0.00242361480480932,154.846608155146,0,NA,NA,5335033221
"3.41","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","weekdaySaturday",0.0919339184723569,0.00257864477509424,35.6520290659256,2.19171639815669e-278,NA,NA,5335033221
"4","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","(Intercept)",-10.6978228990669,0.0653677009436996,-163.656098419015,0,NA,NA,4340212273
"4.1","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","policyTRUE",0.0310293212520993,0.00222034414776855,13.9750053086517,2.21497095490274e-44,0.817893716963537,4.6888252277343,4340212273
"4.2","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","policy_monthpolicy01",0.106253976973201,0.00703428015264137,15.1051670771603,1.49726414874175e-51,3.75386108384741,19.1217128403303,4340212273
"4.3","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","policy_monthpolicy02",0.0632156019525325,0.00693251412294193,9.11871232159941,7.60221894744196e-20,2.13744898374034,10.6643956459177,4340212273
"4.4","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","policy_monthpolicy03",-0.0156975420304853,0.00738841187047562,-2.1246165354172,0.033618622976655,-0.449517945220166,-2.3530599431531,4340212273
"4.5","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","policy_monthpolicy04",-0.152661693236764,0.00775873240425162,-19.6761127053574,3.45509236155352e-86,-3.47732782452578,-18.6622320256006,4340212273
"4.6","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","policy_monthpolicy05",-0.165357065585404,0.00825869966397313,-20.0221672071137,3.53026510719508e-89,-3.23370276229296,-19.8371174898211,4340212273
"4.7","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","policy_monthpolicy06",-0.165356453796652,0.00714545767096542,-23.1414783224531,1.77137284150893e-118,-4.52809649334764,-19.8370620907197,4340212273
"4.8","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","policy_monthpolicy07",-0.139044961682276,0.00707184990277964,-19.6617523835769,4.58608979829053e-86,-3.82767735890881,-17.3446675464633,4340212273
"4.9","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","policy_monthpolicy08",-0.184160420097885,0.00743821486479026,-24.7586851745345,2.49964652280487e-135,-4.50295762059515,-21.4857208874629,4340212273
"4.10","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","policy_monthpolicy09",-0.358363593616339,0.0116883177592267,-30.6599804179218,1.94549993344064e-206,-2.99680630464322,-32.3390266688755,4340212273
"4.11","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","policy_monthpolicy10",-0.526841425931813,0.00945000772097647,-55.7503698925417,0,-6.03619080953834,-37.1693381858516,4340212273
"4.12","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","policy_monthpolicy11",-0.197813410720985,0.00801029005931168,-24.6949123260566,1.21292325545654e-134,-4.35944469358961,-22.6167150316809,4340212273
"4.13","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","policy_monthpolicy12",-0.0771630480470767,0.00716879628702438,-10.7637384238052,5.10560174199651e-27,-2.10262393067982,-10.5532640745777,4340212273
"4.14","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","age_grp16-19",1.79774727155832,0.0653527599965967,27.5083603454841,1.394564935162e-166,33.2040097132654,126.827475043836,4340212273
"4.15","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","age_grp20-24",1.77749664533535,0.0652419349868578,27.2446953894517,1.92065030836008e-163,34.4929315959225,123.783880356653,4340212273
"4.16","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","age_grp25-34",1.63125805759049,0.0652100769004821,25.0154291349781,4.15378341271356e-138,27.0541104487881,103.537916562715,4340212273
"4.17","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","age_grp35-44",1.57767214121044,0.0652081385332584,24.1944054330852,2.54781466880329e-129,24.7557599303251,96.8279854519985,4340212273
"4.18","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","age_grp45-54",1.38791036529675,0.0652117827353953,21.2831225750776,1.62735287374604e-100,17.8764956268338,75.7536388121106,4340212273
"4.19","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","age_grp55-64",1.13596505457728,0.0652402164535262,17.4120368743179,6.68621241688004e-68,11.6710323206679,53.2826537507443,4340212273
"4.20","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","age_grp65-199",0.755007071357407,0.0653145759863084,11.5595494567044,6.60544424830795e-31,5.76807896052864,28.426129713996,4340212273
"4.21","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","curr_pts_grp1-3",1.15417254837716,0.00223510074286742,516.385022939263,0,NA,NA,4340212273
"4.22","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","curr_pts_grp4-6",1.67919599350318,0.00331856824026961,506.000139797263,0,NA,NA,4340212273
