"","past_pts","window","seasonality","age_int","pts_int","pts_target","sex","reg_type","Variable","Estimate","Std_Error","z_stat","p_value","AME","MER","N"
"1.12","high","4 yr.","mnwk","no","no","all","Male","LPM","curr_pts_grp10-150",0.00209128703008911,6.55062386973421e-06,319.250054907208,0,NA,NA,921131812
"1.13","high","4 yr.","mnwk","no","no","all","Male","LPM","month02",0.000146655629120736,5.20001771305997e-06,28.2029095309439,5.38727997077727e-175,NA,NA,921131812
"1.14","high","4 yr.","mnwk","no","no","all","Male","LPM","month03",0.000160975251205979,5.07909048906141e-06,31.6937159423845,1.89700607344798e-220,NA,NA,921131812
"1.15","high","4 yr.","mnwk","no","no","all","Male","LPM","month04",0.000128612962129077,5.12686508208966e-06,25.0860828342016,7.05666401039361e-139,NA,NA,921131812
"1.16","high","4 yr.","mnwk","no","no","all","Male","LPM","month05",0.000165946289748612,5.12602156721808e-06,32.3733108752158,6.52188827321821e-230,NA,NA,921131812
"1.17","high","4 yr.","mnwk","no","no","all","Male","LPM","month06",0.000148537299541668,5.14083686764228e-06,28.8936030000482,1.43692961438842e-183,NA,NA,921131812
"1.18","high","4 yr.","mnwk","no","no","all","Male","LPM","month07",0.000123985866334524,5.0630496877716e-06,24.4883763700716,1.96480105971828e-132,NA,NA,921131812
"1.19","high","4 yr.","mnwk","no","no","all","Male","LPM","month08",2.52876914747897e-05,4.92837849144147e-06,5.13103681438101,2.88150598840714e-07,NA,NA,921131812
"1.20","high","4 yr.","mnwk","no","no","all","Male","LPM","month09",0.000264112245971801,5.27235990252907e-06,50.0937437607607,0,NA,NA,921131812
"1.21","high","4 yr.","mnwk","no","no","all","Male","LPM","month10",0.000220403940783397,5.17341131773193e-06,42.6032123191056,0,NA,NA,921131812
"1.22","high","4 yr.","mnwk","no","no","all","Male","LPM","month11",0.000202558406601534,5.18701029583528e-06,39.0510901364839,0,NA,NA,921131812
"1.23","high","4 yr.","mnwk","no","no","all","Male","LPM","month12",-0.000388586148483754,4.34769821206852e-06,-89.377442851277,0,NA,NA,921131812
"1.24","high","4 yr.","mnwk","no","no","all","Male","LPM","weekdayMonday",0.00035273254679862,3.68520147138205e-06,95.7159464788598,0,NA,NA,921131812
"1.25","high","4 yr.","mnwk","no","no","all","Male","LPM","weekdayTuesday",0.000459863534976984,3.79158462298723e-06,121.285314902105,0,NA,NA,921131812
"1.26","high","4 yr.","mnwk","no","no","all","Male","LPM","weekdayWednesday",0.000520796310901174,3.85109567464641e-06,135.233282914736,0,NA,NA,921131812
"1.27","high","4 yr.","mnwk","no","no","all","Male","LPM","weekdayThursday",0.000467981069234119,3.80784736742918e-06,122.89911440176,0,NA,NA,921131812
"1.28","high","4 yr.","mnwk","no","no","all","Male","LPM","weekdayFriday",0.000369767532719052,3.7093660334712e-06,99.6848327672387,0,NA,NA,921131812
"1.29","high","4 yr.","mnwk","no","no","all","Male","LPM","weekdaySaturday",7.24159852104383e-05,3.38481497213339e-06,21.3943703885225,1.5075973536391e-101,NA,NA,921131812
"2","high","4 yr.","mnwk","no","no","1","Male","LPM","(Intercept)",-0.000100857626792543,7.01973307707682e-06,-14.3677296109588,8.2492394524207e-47,NA,NA,921131812
"2.1","high","4 yr.","mnwk","no","no","1","Male","LPM","policyTRUE",-5.45414276280532e-06,5.72219998188214e-07,-9.53154867022202,1.54954473934352e-21,NA,NA,921131812
"2.2","high","4 yr.","mnwk","no","no","1","Male","LPM","age_grp16-19",7.12313913173893e-05,7.33391577871467e-06,9.7126001261325,2.66452344148631e-22,NA,NA,921131812
"2.3","high","4 yr.","mnwk","no","no","1","Male","LPM","age_grp20-24",7.90559844318562e-05,6.96421591198048e-06,11.3517423111275,7.26997517426385e-30,NA,NA,921131812
"2.4","high","4 yr.","mnwk","no","no","1","Male","LPM","age_grp25-34",0.00010028799635564,6.94023239654198e-06,14.4502360476587,2.49831190959174e-47,NA,NA,921131812
"2.5","high","4 yr.","mnwk","no","no","1","Male","LPM","age_grp35-44",0.000104899867541218,6.94642608407725e-06,15.1012716858345,1.58842416653731e-51,NA,NA,921131812
"2.6","high","4 yr.","mnwk","no","no","1","Male","LPM","age_grp45-54",0.000104302715183396,6.95152387353353e-06,15.0042950410495,6.88191743443519e-51,NA,NA,921131812
"2.7","high","4 yr.","mnwk","no","no","1","Male","LPM","age_grp55-64",9.84972721118089e-05,6.96919187364678e-06,14.1332415432936,2.36982425323387e-45,NA,NA,921131812
"2.8","high","4 yr.","mnwk","no","no","1","Male","LPM","age_grp65-199",8.07463970410103e-05,6.98551198329789e-06,11.5591236882954,6.63830735463289e-31,NA,NA,921131812
"2.9","high","4 yr.","mnwk","no","no","1","Male","LPM","curr_pts_grp1-3",2.94480063154295e-05,5.74775970574093e-07,51.2338855885303,0,NA,NA,921131812
"2.10","high","4 yr.","mnwk","no","no","1","Male","LPM","curr_pts_grp4-6",7.0319043636701e-05,8.4544691780775e-07,83.1738127557893,0,NA,NA,921131812
"2.11","high","4 yr.","mnwk","no","no","1","Male","LPM","curr_pts_grp7-9",0.000115920863281673,1.33294017636011e-06,86.9662910140653,0,NA,NA,921131812
"2.12","high","4 yr.","mnwk","no","no","1","Male","LPM","curr_pts_grp10-150",0.000198277532357172,1.93336593757914e-06,102.555614797602,0,NA,NA,921131812
"2.13","high","4 yr.","mnwk","no","no","1","Male","LPM","month02",1.33585153411232e-05,1.41885329789229e-06,9.41500813436264,4.73046800498744e-21,NA,NA,921131812
"2.14","high","4 yr.","mnwk","no","no","1","Male","LPM","month03",1.52480927283692e-05,1.39009113683022e-06,10.9691316809191,5.3786647947109e-28,NA,NA,921131812
"2.15","high","4 yr.","mnwk","no","no","1","Male","LPM","month04",8.34322720417557e-06,1.38039864341864e-06,6.04407085152812,1.50273525815243e-09,NA,NA,921131812
"2.16","high","4 yr.","mnwk","no","no","1","Male","LPM","month05",1.48530391157492e-05,1.3982863889748e-06,10.6223154518719,2.34667740152426e-26,NA,NA,921131812
"2.17","high","4 yr.","mnwk","no","no","1","Male","LPM","month06",1.02680264559877e-05,1.38681406015872e-06,7.40403977070471,1.32102944097232e-13,NA,NA,921131812
"2.18","high","4 yr.","mnwk","no","no","1","Male","LPM","month07",5.4980632625653e-06,1.35217082379931e-06,4.06610109151514,4.78062089924785e-05,NA,NA,921131812
"2.19","high","4 yr.","mnwk","no","no","1","Male","LPM","month08",-1.1541819248456e-06,1.31714049179816e-06,-0.876278523082918,0.380878637905861,NA,NA,921131812
"2.20","high","4 yr.","mnwk","no","no","1","Male","LPM","month09",2.44363135653737e-05,1.44890789385066e-06,16.8653326198887,8.09469591004579e-64,NA,NA,921131812
"2.21","high","4 yr.","mnwk","no","no","1","Male","LPM","month10",1.31833225278032e-05,1.38559422305901e-06,9.51456227834009,1.82479908655629e-21,NA,NA,921131812
"2.22","high","4 yr.","mnwk","no","no","1","Male","LPM","month11",1.07847399492147e-05,1.38276842425506e-06,7.79938257197678,6.22108627825294e-15,NA,NA,921131812
"2.23","high","4 yr.","mnwk","no","no","1","Male","LPM","month12",-2.88199657645022e-05,1.17245470297275e-06,-24.5808777869451,2.02330434624096e-133,NA,NA,921131812
"2.24","high","4 yr.","mnwk","no","no","1","Male","LPM","weekdayMonday",3.50876705844611e-05,9.84969753795997e-07,35.6230944648158,6.15393679303535e-278,NA,NA,921131812
"2.25","high","4 yr.","mnwk","no","no","1","Male","LPM","weekdayTuesday",4.5373968800494e-05,1.02370371906424e-06,44.3233407825949,0,NA,NA,921131812
"2.26","high","4 yr.","mnwk","no","no","1","Male","LPM","weekdayWednesday",4.71279197007384e-05,1.02976072035678e-06,45.7658937354011,0,NA,NA,921131812
"2.27","high","4 yr.","mnwk","no","no","1","Male","LPM","weekdayThursday",4.25496251033259e-05,1.01490272673615e-06,41.9248308063593,0,NA,NA,921131812
"2.28","high","4 yr.","mnwk","no","no","1","Male","LPM","weekdayFriday",3.11069695748261e-05,9.71580341968397e-07,32.0168783075666,6.35127550657594e-225,NA,NA,921131812
"2.29","high","4 yr.","mnwk","no","no","1","Male","LPM","weekdaySaturday",3.84582285762445e-06,8.56307530985516e-07,4.49117019115589,7.08329291709256e-06,NA,NA,921131812
"3","high","4 yr.","mnwk","no","no","2","Male","LPM","(Intercept)",-0.000440345667624537,1.40895499784616e-05,-31.2533521863854,2.01077207340823e-214,NA,NA,921131812
"3.1","high","4 yr.","mnwk","no","no","2","Male","LPM","policyTRUE",-7.71253140098229e-05,1.26052472821652e-06,-61.1850860862883,0,NA,NA,921131812
"3.2","high","4 yr.","mnwk","no","no","2","Male","LPM","age_grp16-19",0.000336982053290811,1.47289569235774e-05,22.8788810395247,7.54163969108638e-116,NA,NA,921131812
"3.3","high","4 yr.","mnwk","no","no","2","Male","LPM","age_grp20-24",0.00043282082469542,1.39612797048643e-05,31.0015151794875,5.14419506684217e-211,NA,NA,921131812
"3.4","high","4 yr.","mnwk","no","no","2","Male","LPM","age_grp25-34",0.000510850702779172,1.38976777948209e-05,36.7579900988599,8.67009688713295e-296,NA,NA,921131812
"3.5","high","4 yr.","mnwk","no","no","2","Male","LPM","age_grp35-44",0.000512773482888573,1.39102636763496e-05,36.8629592378177,1.81422702850174e-297,NA,NA,921131812
"3.6","high","4 yr.","mnwk","no","no","2","Male","LPM","age_grp45-54",0.000507468256674738,1.39223300714842e-05,36.4499515576158,6.8948505760621e-291,NA,NA,921131812
"3.7","high","4 yr.","mnwk","no","no","2","Male","LPM","age_grp55-64",0.000478281202354375,1.39637698656663e-05,34.2515815539439,4.13277432401286e-257,NA,NA,921131812
"3.8","high","4 yr.","mnwk","no","no","2","Male","LPM","age_grp65-199",0.0004069633533938,1.40135452774783e-05,29.0407134908143,2.01625801875423e-185,NA,NA,921131812
"3.9","high","4 yr.","mnwk","no","no","2","Male","LPM","curr_pts_grp1-3",0.000141872505438328,1.32483310694241e-06,107.087077379698,0,NA,NA,921131812
"3.10","high","4 yr.","mnwk","no","no","2","Male","LPM","curr_pts_grp4-6",0.00034516169707902,1.9241791038912e-06,179.381272970386,0,NA,NA,921131812
"3.11","high","4 yr.","mnwk","no","no","2","Male","LPM","curr_pts_grp7-9",0.000496914659831908,2.866027759693e-06,173.380965397605,0,NA,NA,921131812
"3.12","high","4 yr.","mnwk","no","no","2","Male","LPM","curr_pts_grp10-150",0.000689043780428857,3.7613749017549e-06,183.189338586637,0,NA,NA,921131812
"3.13","high","4 yr.","mnwk","no","no","2","Male","LPM","month02",6.94375162148397e-05,3.16214397521513e-06,21.958998944732,7.10514672593945e-107,NA,NA,921131812
"3.14","high","4 yr.","mnwk","no","no","2","Male","LPM","month03",7.82528312828369e-05,3.09576440799393e-06,25.2773857987292,5.66457769212528e-141,NA,NA,921131812
"3.15","high","4 yr.","mnwk","no","no","2","Male","LPM","month04",4.60792401580574e-05,3.07843921896112e-06,14.9683774408279,1.18170832829117e-50,NA,NA,921131812
"3.16","high","4 yr.","mnwk","no","no","2","Male","LPM","month05",5.77364824877739e-05,3.07492779895091e-06,18.7765327392312,1.17511329893991e-78,NA,NA,921131812
"3.17","high","4 yr.","mnwk","no","no","2","Male","LPM","month06",2.53767077622489e-05,3.02744381121101e-06,8.38222254308261,5.19375880424464e-17,NA,NA,921131812
"3.18","high","4 yr.","mnwk","no","no","2","Male","LPM","month07",7.3667716555422e-06,2.96283911776049e-06,2.48638935924084,0.0129046691532612,NA,NA,921131812
"3.19","high","4 yr.","mnwk","no","no","2","Male","LPM","month08",-2.39068084958466e-05,2.88850161148594e-06,-8.27654324331435,1.26802639773889e-16,NA,NA,921131812
"3.20","high","4 yr.","mnwk","no","no","2","Male","LPM","month09",8.57765553984601e-05,3.14823807270183e-06,27.2458922793111,1.8592261773239e-163,NA,NA,921131812
"3.21","high","4 yr.","mnwk","no","no","2","Male","LPM","month10",6.74131677437716e-05,3.08446874567995e-06,21.855681902496,6.86428170939073e-106,NA,NA,921131812
"3.22","high","4 yr.","mnwk","no","no","2","Male","LPM","month11",7.32131023657307e-05,3.11691413687609e-06,23.4889699076241,5.28823196970124e-122,NA,NA,921131812
"3.23","high","4 yr.","mnwk","no","no","2","Male","LPM","month12",-0.000153008333450482,2.58066306685112e-06,-59.2903178318355,0,NA,NA,921131812
"3.24","high","4 yr.","mnwk","no","no","2","Male","LPM","weekdayMonday",0.000158879189372157,2.1721677189657e-06,73.1431500362269,0,NA,NA,921131812
"3.25","high","4 yr.","mnwk","no","no","2","Male","LPM","weekdayTuesday",0.000199416300709702,2.24103818826702e-06,88.9838922664272,0,NA,NA,921131812
"3.26","high","4 yr.","mnwk","no","no","2","Male","LPM","weekdayWednesday",0.000215560074399749,2.26773772118402e-06,95.0551169943948,0,NA,NA,921131812
"3.27","high","4 yr.","mnwk","no","no","2","Male","LPM","weekdayThursday",0.000194882045761319,2.23798006810694e-06,87.0794376315272,0,NA,NA,921131812
"3.28","high","4 yr.","mnwk","no","no","2","Male","LPM","weekdayFriday",0.000151012484414858,2.16272631879237e-06,69.8250551180143,0,NA,NA,921131812
"3.29","high","4 yr.","mnwk","no","no","2","Male","LPM","weekdaySaturday",2.51745169537687e-05,1.92476543723465e-06,13.0792648635344,4.32607164516754e-39,NA,NA,921131812
"4","high","4 yr.","mnwk","no","no","3","Male","LPM","(Intercept)",-0.000232974621024968,4.35198686134835e-05,-5.35329329906999,8.63677044600395e-08,NA,NA,921131812
"4.1","high","4 yr.","mnwk","no","no","3","Male","LPM","policyTRUE",-0.00024507534086497,1.51958923998366e-06,-161.277359971043,0,NA,NA,921131812
"4.2","high","4 yr.","mnwk","no","no","3","Male","LPM","age_grp16-19",0.000551876390545448,4.41002452797149e-05,12.5141342649017,6.24858541063269e-36,NA,NA,921131812
"4.3","high","4 yr.","mnwk","no","no","3","Male","LPM","age_grp20-24",0.000491359522645233,4.34761007786229e-05,11.3018305194203,1.28511509506163e-29,NA,NA,921131812
"4.4","high","4 yr.","mnwk","no","no","3","Male","LPM","age_grp25-34",0.000454394795981431,4.34288723162104e-05,10.4629655744439,1.27792567299058e-25,NA,NA,921131812
"4.5","high","4 yr.","mnwk","no","no","3","Male","LPM","age_grp35-44",0.000405958046300605,4.34306720355847e-05,9.34726605123645,8.99426796284542e-21,NA,NA,921131812
"4.6","high","4 yr.","mnwk","no","no","3","Male","LPM","age_grp45-54",0.000372301459262383,4.34335623921368e-05,8.57174587479346,1.01927971709837e-17,NA,NA,921131812
"4.7","high","4 yr.","mnwk","no","no","3","Male","LPM","age_grp55-64",0.000330195310916737,4.34501467083044e-05,7.59940612245686,2.97493077423545e-14,NA,NA,921131812
"4.8","high","4 yr.","mnwk","no","no","3","Male","LPM","age_grp65-199",0.000283512773488095,4.34805004032564e-05,6.52045792616643,7.00931032424261e-11,NA,NA,921131812
"4.9","high","4 yr.","mnwk","no","no","3","Male","LPM","curr_pts_grp1-3",0.000227900842678714,1.63494848378452e-06,139.393286662573,0,NA,NA,921131812
"4.10","high","4 yr.","mnwk","no","no","3","Male","LPM","curr_pts_grp4-6",0.000443090684408496,2.27023943674508e-06,195.17354744034,0,NA,NA,921131812
"4.11","high","4 yr.","mnwk","no","no","3","Male","LPM","curr_pts_grp7-9",0.000642520288077836,3.37595708300355e-06,190.322409995269,0,NA,NA,921131812
"4.12","high","4 yr.","mnwk","no","no","3","Male","LPM","curr_pts_grp10-150",0.00104509627553344,4.66611992188032e-06,223.975442772653,0,NA,NA,921131812
"4.13","high","4 yr.","mnwk","no","no","3","Male","LPM","month02",6.00885759818124e-05,3.71968647995898e-06,16.1542044754468,1.0608019712819e-58,NA,NA,921131812
"4.14","high","4 yr.","mnwk","no","no","3","Male","LPM","month03",6.13053286667065e-05,3.62288061934446e-06,16.9217081952315,3.11277078228029e-64,NA,NA,921131812
"4.15","high","4 yr.","mnwk","no","no","3","Male","LPM","month04",5.98738935330524e-05,3.68423536704367e-06,16.2513758129131,2.18411689405724e-59,NA,NA,921131812
"4.16","high","4 yr.","mnwk","no","no","3","Male","LPM","month05",7.32529429596171e-05,3.67360805903526e-06,19.9403261813549,1.81882803701068e-88,NA,NA,921131812
"4.17","high","4 yr.","mnwk","no","no","3","Male","LPM","month06",8.67761988675035e-05,3.72378009883932e-06,23.303255445871,4.10915249697921e-120,NA,NA,921131812
"4.18","high","4 yr.","mnwk","no","no","3","Male","LPM","month07",8.21243898964091e-05,3.68151455440882e-06,22.3072294520907,3.14395959275954e-110,NA,NA,921131812
"4.19","high","4 yr.","mnwk","no","no","3","Male","LPM","month08",2.61219665275253e-05,3.57715481606444e-06,7.30244226786485,2.825908033827e-13,NA,NA,921131812
"4.20","high","4 yr.","mnwk","no","no","3","Male","LPM","month09",0.000120433621511312,3.77251408708724e-06,31.9239686668205,1.24202509775391e-223,NA,NA,921131812
"4.21","high","4 yr.","mnwk","no","no","3","Male","LPM","month10",0.00011084049291756,3.72410176645788e-06,29.7630139745038,1.17708086543134e-194,NA,NA,921131812
"4.22","high","4 yr.","mnwk","no","no","3","Male","LPM","month11",9.86320756666634e-05,3.72874824615215e-06,26.4517927077662,3.47999007714281e-154,NA,NA,921131812
"4.23","high","4 yr.","mnwk","no","no","3","Male","LPM","month12",-0.000196312028263927,3.14607895336217e-06,-62.398951575621,0,NA,NA,921131812
"4.24","high","4 yr.","mnwk","no","no","3","Male","LPM","weekdayMonday",0.00016959077293237,2.64386629336021e-06,64.1449884808013,0,NA,NA,921131812
"4.25","high","4 yr.","mnwk","no","no","3","Male","LPM","weekdayTuesday",0.000225950354379696,2.72169023925326e-06,83.0183946435025,0,NA,NA,921131812
"4.26","high","4 yr.","mnwk","no","no","3","Male","LPM","weekdayWednesday",0.000267617559440369,2.77853030590402e-06,96.3162283570261,0,NA,NA,921131812
"4.27","high","4 yr.","mnwk","no","no","3","Male","LPM","weekdayThursday",0.000238719113583903,2.74558558765532e-06,86.946520500847,0,NA,NA,921131812
"4.28","high","4 yr.","mnwk","no","no","3","Male","LPM","weekdayFriday",0.000187253652079777,2.67364347727579e-06,70.0368817575381,0,NA,NA,921131812
"4.29","high","4 yr.","mnwk","no","no","3","Male","LPM","weekdaySaturday",3.95159269534268e-05,2.44988590452596e-06,16.1297009303267,1.57785561986316e-58,NA,NA,921131812
"5","high","4 yr.","mnwk","no","no","4","Male","LPM","(Intercept)",8.46453523407618e-05,2.12809568889001e-05,3.97751627347697,6.96388635398129e-05,NA,NA,921131812
"5.1","high","4 yr.","mnwk","no","no","4","Male","LPM","policyTRUE",-8.44538813216032e-06,2.04648997758234e-07,-41.2676740402972,0,NA,NA,921131812
"5.2","high","4 yr.","mnwk","no","no","4","Male","LPM","age_grp16-19",4.92669287936698e-05,2.14917379296661e-05,2.2923659759346,0.0218845338675822,NA,NA,921131812
"5.3","high","4 yr.","mnwk","no","no","4","Male","LPM","age_grp20-24",-6.1921678068823e-05,2.12846510695856e-05,-2.90921743872538,0.00362334765269078,NA,NA,921131812
"5.4","high","4 yr.","mnwk","no","no","4","Male","LPM","age_grp25-34",-7.72193837189306e-05,2.1279053835217e-05,-3.62889178799537,0.000284640531218491,NA,NA,921131812
"5.5","high","4 yr.","mnwk","no","no","4","Male","LPM","age_grp35-44",-8.20316248903226e-05,2.1278209984308e-05,-3.85519387912884,0.00011563795623989,NA,NA,921131812
"5.6","high","4 yr.","mnwk","no","no","4","Male","LPM","age_grp45-54",-8.36985615048854e-05,2.12778007636123e-05,-3.93360960724947,8.36796601677042e-05,NA,NA,921131812
"5.7","high","4 yr.","mnwk","no","no","4","Male","LPM","age_grp55-64",-8.40208728244396e-05,2.12780282670008e-05,-3.94871516148628,7.85717815076763e-05,NA,NA,921131812
"5.8","high","4 yr.","mnwk","no","no","4","Male","LPM","age_grp65-199",-8.3731854060489e-05,2.12787775964724e-05,-3.93499361891776,8.31989127015227e-05,NA,NA,921131812
"5.9","high","4 yr.","mnwk","no","no","4","Male","LPM","curr_pts_grp1-3",1.87257800410733e-06,2.10198586010365e-07,8.90861370501793,5.16747113736982e-19,NA,NA,921131812
"5.10","high","4 yr.","mnwk","no","no","4","Male","LPM","curr_pts_grp4-6",4.17685035928465e-06,2.95951028781941e-07,14.1133158971452,3.14441613402794e-45,NA,NA,921131812
"5.11","high","4 yr.","mnwk","no","no","4","Male","LPM","curr_pts_grp7-9",9.79605917392161e-06,4.95529884144272e-07,19.7688565056745,5.52155319954476e-87,NA,NA,921131812
"5.12","high","4 yr.","mnwk","no","no","4","Male","LPM","curr_pts_grp10-150",3.27041806472737e-05,8.34117668274088e-07,39.2081140241802,0,NA,NA,921131812
"5.13","high","4 yr.","mnwk","no","no","4","Male","LPM","month02",5.52609620152027e-07,4.58221894547802e-07,1.20598693935691,0.227822526688457,NA,NA,921131812
"5.14","high","4 yr.","mnwk","no","no","4","Male","LPM","month03",1.21725525267802e-06,4.53070657887825e-07,2.68667862613914,0.00721663512147327,NA,NA,921131812
"5.15","high","4 yr.","mnwk","no","no","4","Male","LPM","month04",3.31112170480085e-06,5.00584455452207e-07,6.61451163482437,3.72780542317922e-11,NA,NA,921131812
"5.16","high","4 yr.","mnwk","no","no","4","Male","LPM","month05",4.93168077141859e-06,5.14696162105376e-07,9.58173216455595,9.54310293355822e-22,NA,NA,921131812
"5.17","high","4 yr.","mnwk","no","no","4","Male","LPM","month06",5.6409773453449e-06,5.27201506112711e-07,10.6998505883231,1.01942828042166e-26,NA,NA,921131812
"5.18","high","4 yr.","mnwk","no","no","4","Male","LPM","month07",6.22266965486247e-06,5.2700406885971e-07,11.8076311409257,3.5646507510064e-32,NA,NA,921131812
"5.19","high","4 yr.","mnwk","no","no","4","Male","LPM","month08",5.7632492338097e-06,5.21272990854918e-07,11.0561056009398,2.04798658329732e-28,NA,NA,921131812
"5.20","high","4 yr.","mnwk","no","no","4","Male","LPM","month09",4.96069854871096e-06,5.15514303439715e-07,9.62281456714434,6.4054167229408e-22,NA,NA,921131812
"5.21","high","4 yr.","mnwk","no","no","4","Male","LPM","month10",4.04750034578248e-06,4.97783554639807e-07,8.13104472427023,4.25606788799179e-16,NA,NA,921131812
"5.22","high","4 yr.","mnwk","no","no","4","Male","LPM","month11",2.5627451554129e-06,4.8287063659052e-07,5.30731206500372,1.1125364146973e-07,NA,NA,921131812
"5.23","high","4 yr.","mnwk","no","no","4","Male","LPM","month12",-4.36968498506184e-08,4.41612408763008e-07,-0.0989484194364391,0.921179224378172,NA,NA,921131812
"5.24","high","4 yr.","mnwk","no","no","4","Male","LPM","weekdayMonday",-2.53145017886953e-06,3.92170794828265e-07,-6.45496863165978,1.08241374145945e-10,NA,NA,921131812
"5.25","high","4 yr.","mnwk","no","no","4","Male","LPM","weekdayTuesday",-1.68664285038693e-06,3.99783741171738e-07,-4.21888805543592,2.45510148889283e-05,NA,NA,921131812
"5.26","high","4 yr.","mnwk","no","no","4","Male","LPM","weekdayWednesday",-1.23085222426597e-06,4.04094368102504e-07,-3.04595243444163,0.00231944531637092,NA,NA,921131812
"5.27","high","4 yr.","mnwk","no","no","4","Male","LPM","weekdayThursday",-4.99248171745713e-07,4.11878896359533e-07,-1.21212369985063,0.225465033173665,NA,NA,921131812
"5.28","high","4 yr.","mnwk","no","no","4","Male","LPM","weekdayFriday",1.70419890331492e-06,4.31710711483754e-07,3.94754834193881,7.89555845988066e-05,NA,NA,921131812
"5.29","high","4 yr.","mnwk","no","no","4","Male","LPM","weekdaySaturday",1.96455963558607e-06,4.3358099885411e-07,4.53100952481338,5.87024988759699e-06,NA,NA,921131812
"6","high","4 yr.","mnwk","no","no","5","Male","LPM","(Intercept)",-2.97187277834128e-05,8.66703354964957e-07,-34.2893881893586,1.12997729993668e-257,NA,NA,921131812
"6.1","high","4 yr.","mnwk","no","no","5","Male","LPM","policyTRUE",-3.32059413770257e-05,3.92620432386364e-07,-84.5751739796081,0,NA,NA,921131812
"6.2","high","4 yr.","mnwk","no","no","5","Male","LPM","age_grp16-19",0.00013185011734262,2.95194878156622e-06,44.6654488607568,0,NA,NA,921131812
"6.3","high","4 yr.","mnwk","no","no","5","Male","LPM","age_grp20-24",8.70675992522943e-05,8.95537141430805e-07,97.223884107348,0,NA,NA,921131812
"6.4","high","4 yr.","mnwk","no","no","5","Male","LPM","age_grp25-34",6.66621801696334e-05,5.42011211764976e-07,122.990408173584,0,NA,NA,921131812
"6.5","high","4 yr.","mnwk","no","no","5","Male","LPM","age_grp35-44",5.13807286470361e-05,4.87582526993899e-07,105.378527331188,0,NA,NA,921131812
"6.6","high","4 yr.","mnwk","no","no","5","Male","LPM","age_grp45-54",4.55408723786805e-05,4.69025587572965e-07,97.0967759229039,0,NA,NA,921131812
"6.7","high","4 yr.","mnwk","no","no","5","Male","LPM","age_grp55-64",3.9825259031417e-05,4.8428985225334e-07,82.2343454980835,0,NA,NA,921131812
"6.8","high","4 yr.","mnwk","no","no","5","Male","LPM","age_grp65-199",3.69937371566961e-05,5.13130881643475e-07,72.0941546885878,0,NA,NA,921131812
"6.9","high","4 yr.","mnwk","no","no","5","Male","LPM","curr_pts_grp1-3",1.52405311870302e-05,4.16246348155554e-07,36.6142099613922,1.70022888679442e-293,NA,NA,921131812
"6.10","high","4 yr.","mnwk","no","no","5","Male","LPM","curr_pts_grp4-6",2.50983611100163e-05,5.66166939896061e-07,44.3303191009774,0,NA,NA,921131812
"6.11","high","4 yr.","mnwk","no","no","5","Male","LPM","curr_pts_grp7-9",3.91000670556886e-05,8.67132437866544e-07,45.0912286846156,0,NA,NA,921131812
"6.12","high","4 yr.","mnwk","no","no","5","Male","LPM","curr_pts_grp10-150",8.99028727311012e-05,1.35533493983007e-06,66.3325869414782,0,NA,NA,921131812
"6.13","high","4 yr.","mnwk","no","no","5","Male","LPM","month02",2.39381019427167e-06,8.67931445101658e-07,2.75806367862533,0.00581448711103915,NA,NA,921131812
"6.14","high","4 yr.","mnwk","no","no","5","Male","LPM","month03",4.45958797142056e-06,8.59842329928699e-07,5.186518290848,2.14262034252273e-07,NA,NA,921131812
"6.15","high","4 yr.","mnwk","no","no","5","Male","LPM","month04",7.61201846432731e-06,9.029653916534e-07,8.43002238478832,3.45599590043131e-17,NA,NA,921131812
"6.16","high","4 yr.","mnwk","no","no","5","Male","LPM","month05",1.0103359564797e-05,9.1023211838848e-07,11.0997616549551,1.25779386994838e-28,NA,NA,921131812
"6.17","high","4 yr.","mnwk","no","no","5","Male","LPM","month06",1.38776028968186e-05,9.44789159664818e-07,14.6885712593717,7.6306727970318e-49,NA,NA,921131812
"6.18","high","4 yr.","mnwk","no","no","5","Male","LPM","month07",1.73183546367157e-05,9.57080500204666e-07,18.0949822225114,3.4906678938183e-73,NA,NA,921131812
"6.19","high","4 yr.","mnwk","no","no","5","Male","LPM","month08",1.32927188179469e-05,9.29464655259436e-07,14.3014785368428,2.14212099568747e-46,NA,NA,921131812
"6.20","high","4 yr.","mnwk","no","no","5","Male","LPM","month09",2.08145549576025e-05,9.89022313618323e-07,21.0455868093135,2.51005114037211e-98,NA,NA,921131812
"6.21","high","4 yr.","mnwk","no","no","5","Male","LPM","month10",1.86163957904454e-05,9.62664526507251e-07,19.3384042704779,2.55262015989961e-83,NA,NA,921131812
"6.22","high","4 yr.","mnwk","no","no","5","Male","LPM","month11",1.3286355894084e-05,9.3612159623501e-07,14.1929808558209,1.01262355552789e-45,NA,NA,921131812
"6.23","high","4 yr.","mnwk","no","no","5","Male","LPM","month12",-8.75420805222339e-06,7.59783453745739e-07,-11.521977754405,1.02237516420889e-30,NA,NA,921131812
"6.24","high","4 yr.","mnwk","no","no","5","Male","LPM","weekdayMonday",-4.41680751525325e-06,7.53271794132519e-07,-5.86349781002982,4.53216982303313e-09,NA,NA,921131812
"6.25","high","4 yr.","mnwk","no","no","5","Male","LPM","weekdayTuesday",-5.8930777404205e-06,7.4494010496095e-07,-7.91080746113061,2.55725053203391e-15,NA,NA,921131812
