"","past_pts","window","seasonality","age_int","pts_int","pts_target","sex","reg_type","Variable","Estimate","Std_Error","z_stat","p_value","AME","MER","N"
"5.4","all","4 yr.","mnwk","no","no","2","Male","LPM","age_grp25-34",0.000156375271699939,1.46029099855317e-06,107.085006930039,0,NA,NA,5335033221
"5.5","all","4 yr.","mnwk","no","no","2","Male","LPM","age_grp35-44",0.000148675714263251,1.4422806826015e-06,103.083758977537,0,NA,NA,5335033221
"5.6","all","4 yr.","mnwk","no","no","2","Male","LPM","age_grp45-54",0.000138744879381308,1.4289935506951e-06,97.0927260755083,0,NA,NA,5335033221
"5.7","all","4 yr.","mnwk","no","no","2","Male","LPM","age_grp55-64",0.000115307743495712,1.43464615538438e-06,80.3736468835533,0,NA,NA,5335033221
"5.8","all","4 yr.","mnwk","no","no","2","Male","LPM","age_grp65-199",7.03705386856215e-05,1.41778244160732e-06,49.6342292163271,0,NA,NA,5335033221
"5.9","all","4 yr.","mnwk","no","no","2","Male","LPM","curr_pts_grp1-3",0.000249353938995517,7.20708646717983e-07,345.984386521576,0,NA,NA,5335033221
"5.10","all","4 yr.","mnwk","no","no","2","Male","LPM","curr_pts_grp4-6",0.000458106175828566,1.52793431153658e-06,299.820595931161,0,NA,NA,5335033221
"5.11","all","4 yr.","mnwk","no","no","2","Male","LPM","curr_pts_grp7-9",0.00060590297964705,2.737187607676e-06,221.359682452124,0,NA,NA,5335033221
"5.12","all","4 yr.","mnwk","no","no","2","Male","LPM","curr_pts_grp10-150",0.000718784362806954,3.4770844523028e-06,206.720421280225,0,NA,NA,5335033221
"5.13","all","4 yr.","mnwk","no","no","2","Male","LPM","month02",4.43831730436826e-05,9.70665096095855e-07,45.7244967622691,0,NA,NA,5335033221
"5.14","all","4 yr.","mnwk","no","no","2","Male","LPM","month03",5.59009857203117e-05,9.58042369490951e-07,58.3491790138826,0,NA,NA,5335033221
"5.15","all","4 yr.","mnwk","no","no","2","Male","LPM","month04",4.22450600334214e-05,9.54579290652882e-07,44.2551608306189,0,NA,NA,5335033221
"5.16","all","4 yr.","mnwk","no","no","2","Male","LPM","month05",4.70258180881451e-05,9.51607158266575e-07,49.4172597165055,0,NA,NA,5335033221
"5.17","all","4 yr.","mnwk","no","no","2","Male","LPM","month06",2.96104956620344e-05,9.38183884263229e-07,31.5615053282311,1.24677054953482e-218,NA,NA,5335033221
"5.18","all","4 yr.","mnwk","no","no","2","Male","LPM","month07",2.01724965036421e-05,9.18806512691647e-07,21.9551083117017,7.73975692244094e-107,NA,NA,5335033221
"5.19","all","4 yr.","mnwk","no","no","2","Male","LPM","month08",-1.45146869877028e-06,8.91056436089155e-07,-1.62893015524446,0.103327805589608,NA,NA,5335033221
"5.20","all","4 yr.","mnwk","no","no","2","Male","LPM","month09",6.330824336121e-05,9.77128698018625e-07,64.7900767724696,0,NA,NA,5335033221
"5.21","all","4 yr.","mnwk","no","no","2","Male","LPM","month10",5.35336136602855e-05,9.57729968469579e-07,55.8963543198198,0,NA,NA,5335033221
"5.22","all","4 yr.","mnwk","no","no","2","Male","LPM","month11",4.96155195614771e-05,9.60324707841595e-07,51.6653577236306,0,NA,NA,5335033221
"5.23","all","4 yr.","mnwk","no","no","2","Male","LPM","month12",-8.23750662291628e-05,7.8487949365089e-07,-104.952501492927,0,NA,NA,5335033221
"5.24","all","4 yr.","mnwk","no","no","2","Male","LPM","weekdayMonday",7.55577715319856e-05,6.85909617417607e-07,110.157037623199,0,NA,NA,5335033221
"5.25","all","4 yr.","mnwk","no","no","2","Male","LPM","weekdayTuesday",9.5217051741597e-05,7.0429951635925e-07,135.193975758786,0,NA,NA,5335033221
"5.26","all","4 yr.","mnwk","no","no","2","Male","LPM","weekdayWednesday",0.000105569686522452,7.13702086800768e-07,147.91842209076,0,NA,NA,5335033221
"5.27","all","4 yr.","mnwk","no","no","2","Male","LPM","weekdayThursday",9.43642233890558e-05,7.04805790177341e-07,133.88684472259,0,NA,NA,5335033221
"5.28","all","4 yr.","mnwk","no","no","2","Male","LPM","weekdayFriday",7.46095998647601e-05,6.86328297478244e-07,108.708325358135,0,NA,NA,5335033221
"5.29","all","4 yr.","mnwk","no","no","2","Male","LPM","weekdaySaturday",1.2659442394652e-05,6.22821268245757e-07,20.3259635469878,7.57871103949891e-92,NA,NA,5335033221
"7","all","4 yr.","mnwk","no","no","3","Male","LPM","(Intercept)",2.05623539419476e-05,3.18633115818096e-06,6.4533009662707,1.09439716301205e-10,NA,NA,5335033221
"7.1","all","4 yr.","mnwk","no","no","3","Male","LPM","policyTRUE",-4.77862016107088e-05,4.35584587577551e-07,-109.705905519903,0,NA,NA,5335033221
"7.2","all","4 yr.","mnwk","no","no","3","Male","LPM","age_grp16-19",0.000250900712147642,3.63180547500963e-06,69.0842926126093,0,NA,NA,5335033221
"7.3","all","4 yr.","mnwk","no","no","3","Male","LPM","age_grp20-24",0.000209667734185949,3.27899998828159e-06,63.9425846097145,0,NA,NA,5335033221
"7.4","all","4 yr.","mnwk","no","no","3","Male","LPM","age_grp25-34",0.000102631448835627,3.13000179636746e-06,32.7895814483993,8.28942256365103e-236,NA,NA,5335033221
"7.5","all","4 yr.","mnwk","no","no","3","Male","LPM","age_grp35-44",6.12409078942587e-05,3.11499960223363e-06,19.6600050447344,4.74683195634775e-86,NA,NA,5335033221
"7.6","all","4 yr.","mnwk","no","no","3","Male","LPM","age_grp45-54",3.21692036321848e-05,3.10513410034247e-06,10.3600046222277,3.76944028504967e-25,NA,NA,5335033221
"7.7","all","4 yr.","mnwk","no","no","3","Male","LPM","age_grp55-64",4.75332577829419e-06,3.10660887885163e-06,1.53006894773676,0.125999663558928,NA,NA,5335033221
"7.8","all","4 yr.","mnwk","no","no","3","Male","LPM","age_grp65-199",-2.42235580695994e-05,3.10090650335089e-06,-7.81176666997958,5.6391895738766e-15,NA,NA,5335033221
"7.9","all","4 yr.","mnwk","no","no","3","Male","LPM","curr_pts_grp1-3",0.000295552558794788,7.82734504183319e-07,377.589792215891,0,NA,NA,5335033221
"7.10","all","4 yr.","mnwk","no","no","3","Male","LPM","curr_pts_grp4-6",0.000594504331656062,1.72553214786738e-06,344.533906476805,0,NA,NA,5335033221
"7.11","all","4 yr.","mnwk","no","no","3","Male","LPM","curr_pts_grp7-9",0.000840743938956158,3.19353712411677e-06,263.264182090472,0,NA,NA,5335033221
"7.12","all","4 yr.","mnwk","no","no","3","Male","LPM","curr_pts_grp10-150",0.00116301759605122,4.34621427032805e-06,267.593248678794,0,NA,NA,5335033221
"7.13","all","4 yr.","mnwk","no","no","3","Male","LPM","month02",3.66430541111369e-05,1.06228302046099e-06,34.4946246954369,9.65789549496103e-261,NA,NA,5335033221
"7.14","all","4 yr.","mnwk","no","no","3","Male","LPM","month03",3.78138035080747e-05,1.03578190200142e-06,36.5074958685878,8.43378247508226e-292,NA,NA,5335033221
"7.15","all","4 yr.","mnwk","no","no","3","Male","LPM","month04",3.56246323715376e-05,1.04611190332882e-06,34.0543227337122,3.50299932732416e-254,NA,NA,5335033221
"7.16","all","4 yr.","mnwk","no","no","3","Male","LPM","month05",4.21815956981617e-05,1.0440950550586e-06,40.4001489077011,0,NA,NA,5335033221
"7.17","all","4 yr.","mnwk","no","no","3","Male","LPM","month06",4.6259507067416e-05,1.05671458967319e-06,43.7767279069391,0,NA,NA,5335033221
"7.18","all","4 yr.","mnwk","no","no","3","Male","LPM","month07",4.0898610060839e-05,1.04171887027139e-06,39.2606980904397,0,NA,NA,5335033221
"7.19","all","4 yr.","mnwk","no","no","3","Male","LPM","month08",1.35701208723905e-05,1.01114209176506e-06,13.4205874554212,4.58068341959715e-41,NA,NA,5335033221
"7.20","all","4 yr.","mnwk","no","no","3","Male","LPM","month09",5.82723249609558e-05,1.06837431046047e-06,54.5429859089745,0,NA,NA,5335033221
"7.21","all","4 yr.","mnwk","no","no","3","Male","LPM","month10",5.54998401032503e-05,1.05668390352288e-06,52.5226512093346,0,NA,NA,5335033221
"7.22","all","4 yr.","mnwk","no","no","3","Male","LPM","month11",4.71280251978897e-05,1.05578912906421e-06,44.6377253757682,0,NA,NA,5335033221
"7.23","all","4 yr.","mnwk","no","no","3","Male","LPM","month12",-9.25453962576031e-05,8.88107545690032e-07,-104.205168289273,0,NA,NA,5335033221
"7.24","all","4 yr.","mnwk","no","no","3","Male","LPM","weekdayMonday",7.02245395907667e-05,7.55182594898553e-07,92.9901457808364,0,NA,NA,5335033221
"7.25","all","4 yr.","mnwk","no","no","3","Male","LPM","weekdayTuesday",9.60923769944867e-05,7.77006081369753e-07,123.67004493078,0,NA,NA,5335033221
"7.26","all","4 yr.","mnwk","no","no","3","Male","LPM","weekdayWednesday",0.000114242740694773,7.92009016376082e-07,144.244242593983,0,NA,NA,5335033221
"7.27","all","4 yr.","mnwk","no","no","3","Male","LPM","weekdayThursday",0.000100087546441645,7.8197933531581e-07,127.99257208149,0,NA,NA,5335033221
"7.28","all","4 yr.","mnwk","no","no","3","Male","LPM","weekdayFriday",8.19255102840684e-05,7.66678847679055e-07,106.85766345593,0,NA,NA,5335033221
"7.29","all","4 yr.","mnwk","no","no","3","Male","LPM","weekdaySaturday",1.9248007966824e-05,7.09409612345543e-07,27.132431858632,4.0816704707685e-162,NA,NA,5335033221
"9","all","4 yr.","mnwk","no","no","4","Male","LPM","(Intercept)",1.4123406824055e-05,1.04498833275345e-06,13.5153727380296,1.26911478977258e-41,NA,NA,5335033221
"9.1","all","4 yr.","mnwk","no","no","4","Male","LPM","policyTRUE",-8.03511246796694e-07,6.61952556574349e-08,-12.1385020545116,6.60237206563862e-34,NA,NA,5335033221
"9.2","all","4 yr.","mnwk","no","no","4","Male","LPM","age_grp16-19",5.08817613159594e-05,1.249836722939e-06,40.7107267550201,0,NA,NA,5335033221
"9.3","all","4 yr.","mnwk","no","no","4","Male","LPM","age_grp20-24",3.19512357712167e-06,1.06678619503635e-06,2.99509272990995,0.00274361420463484,NA,NA,5335033221
"9.4","all","4 yr.","mnwk","no","no","4","Male","LPM","age_grp25-34",-1.08340848958278e-05,1.04314044842583e-06,-10.3860270322919,2.87063021805733e-25,NA,NA,5335033221
"9.5","all","4 yr.","mnwk","no","no","4","Male","LPM","age_grp35-44",-1.39356024739223e-05,1.04116760265934e-06,-13.3845909518584,7.44059801418599e-41,NA,NA,5335033221
"9.6","all","4 yr.","mnwk","no","no","4","Male","LPM","age_grp45-54",-1.47293889148565e-05,1.04044099231844e-06,-14.1568710033566,1.69369495184629e-45,NA,NA,5335033221
"9.7","all","4 yr.","mnwk","no","no","4","Male","LPM","age_grp55-64",-1.48043750006568e-05,1.04027295930316e-06,-14.2312408183461,5.86322372947266e-46,NA,NA,5335033221
