"","(Intercept)","policyTRUE","age_grp20-24","age_grp25-34","age_grp35-44","age_grp45-54","age_grp55-64","age_grp65-199","curr_pts_reg1","curr_pts_reg2","curr_pts_reg3","curr_pts_reg4","curr_pts_reg5","curr_pts_reg6","curr_pts_reg7","curr_pts_reg8","curr_pts_reg9","curr_pts_reg10-150","month02","month03","month04","month05","month06","month07","month08","month09","month10","month11","month12","weekdayMonday","weekdayTuesday","weekdayWednesday","weekdayThursday","weekdayFriday","weekdaySaturday","policyTRUE:age_grp20-24","policyTRUE:age_grp25-34","policyTRUE:age_grp35-44","policyTRUE:age_grp45-54","policyTRUE:age_grp55-64","policyTRUE:age_grp65-199","policyTRUE:curr_pts_reg1","policyTRUE:curr_pts_reg2","policyTRUE:curr_pts_reg3","policyTRUE:curr_pts_reg4","policyTRUE:curr_pts_reg5","policyTRUE:curr_pts_reg6","policyTRUE:curr_pts_reg7","policyTRUE:curr_pts_reg8","policyTRUE:curr_pts_reg9","policyTRUE:curr_pts_reg10-150"
"policyTRUE:age_grp20-24",9.51034300078179e-13,-3.51416271159695e-12,-3.15174649786791e-12,-8.54774859999815e-13,-8.76931386089478e-13,-8.92981538834846e-13,-9.07510286455198e-13,-9.24933293719446e-13,-2.37007346044697e-14,-2.65698413425523e-14,-2.50380591242173e-14,4.11482563120268e-14,-5.8932952193644e-15,-5.32004172273181e-15,1.00395491660772e-13,4.46949153234757e-14,4.04166981991277e-15,1.64068342852052e-13,-3.56733534367433e-15,-1.00283810511041e-14,1.00796969497548e-14,4.27568729590425e-15,-4.08305609466124e-15,-8.45142627522801e-15,-5.28179312744651e-15,-1.15356682294761e-14,-1.11534835646927e-14,-7.25649487393472e-15,9.91718594132163e-15,1.89834313380261e-15,-1.35709135641901e-15,-2.43052638151572e-15,-2.87251272625922e-15,-5.87753393315099e-15,-2.83964828164613e-15,7.82984385880294e-12,3.39777994250585e-12,3.42585736909503e-12,3.44877794113113e-12,3.46857856994943e-12,3.49123442586516e-12,-6.09242633107493e-14,-3.6491402402534e-14,-2.71427218567249e-14,-1.0310609289805e-13,-1.33050302759765e-13,-1.32484712864942e-13,-2.42204026719769e-13,-2.68917140341207e-13,-1.40872265374657e-13,-4.59934524402857e-13
"policyTRUE:age_grp25-34",9.43822721567989e-13,-3.47181632060903e-12,-8.54767729388763e-13,-1.5508122355716e-12,-8.97114136506035e-13,-9.07110102724443e-13,-9.16215337611909e-13,-9.27202851346187e-13,8.31726667783287e-14,5.13731232074005e-14,4.68325957540061e-14,6.53558155426407e-14,8.4665552172729e-14,9.88993241959674e-14,1.08661851668398e-13,1.56032252220487e-13,6.12303400561402e-14,2.01897315222412e-13,-4.90108384872284e-15,-1.2820305843507e-14,1.83892328544934e-15,-2.71558283286884e-15,-6.18222397482036e-15,-7.53702061775117e-15,-6.45581265252643e-15,-9.55936561736169e-15,-8.5838693494463e-15,-6.99963859915178e-15,9.07391774839089e-15,2.24278973513066e-16,-1.81352865460987e-15,-3.6398585395343e-15,-2.18062080032618e-15,-5.76362422431779e-15,-1.71383658837713e-15,3.39777994250595e-12,4.68873277474624e-12,3.43943227938876e-12,3.44926780141075e-12,3.45802371238987e-12,3.46781961875798e-12,-2.12593503135638e-13,-1.48067428066171e-13,-1.28298418637107e-13,-1.25523913800949e-13,-2.28343007066812e-13,-2.47958081462623e-13,-2.13764629302447e-13,-3.38384182017271e-13,-1.31250024838579e-13,-3.38141560132954e-13
"policyTRUE:age_grp35-44",9.39493612841547e-13,-3.46123351704049e-12,-8.76886024368865e-13,-8.97101044533762e-13,-1.52142588558328e-12,-9.13747638382385e-13,-9.20536989528116e-13,-9.28833816104941e-13,1.32192799921608e-13,1.00168876603978e-13,9.53783635970318e-14,9.76351271039516e-14,1.17852004777458e-13,1.34141123529244e-13,1.12426613893361e-13,1.39359336804868e-13,9.03348525259709e-14,1.65051514639775e-13,-4.80748182841524e-15,-1.57741857036878e-14,2.30734521889775e-15,-2.11079058338474e-15,-3.95379634136318e-15,-4.42531039176293e-15,-5.03118069199678e-15,-6.68638813133454e-15,-5.34735124246304e-15,-6.51344876728016e-15,7.95622585281768e-15,-7.44906225745236e-17,-2.30935797782148e-15,-4.95521398745618e-15,-2.8649616086633e-15,-5.35385957294539e-15,-1.38186431424946e-15,3.42585736909506e-12,3.43943227938869e-12,4.69246390041113e-12,3.45446179836348e-12,3.45978032887558e-12,3.46557075204986e-12,-2.96172959098381e-13,-2.36495480631256e-13,-2.12913693341473e-13,-1.88394642363198e-13,-2.79875187784896e-13,-3.00610664981451e-13,-2.22985407745856e-13,-3.25772007429582e-13,-1.816604652776e-13,-2.67009689143804e-13
"policyTRUE:age_grp45-54",9.37309926311853e-13,-3.44416529310025e-12,-8.92975057084295e-13,-9.07113391902607e-13,-9.13761098833799e-13,-1.40031095073702e-12,-9.23851095765015e-13,-9.29694660394214e-13,1.63576399967484e-13,1.35735190488056e-13,1.14247714164785e-13,1.07522075723649e-13,1.32693432507161e-13,1.3672491107425e-13,8.68460823358397e-14,1.28187804564611e-13,1.16192530131781e-13,1.55455838415865e-13,-6.00837831028019e-15,-1.39431302285783e-14,1.97341092574219e-15,-2.32141671903927e-15,-2.94141813214668e-15,-4.71658364302527e-15,-3.83554598775137e-15,-6.65112611700641e-15,-5.60057610436383e-15,-5.69357035508011e-15,9.9697891062204e-15,-1.37372236850224e-15,-3.84578320395702e-15,-6.93284880312507e-15,-5.02078567825568e-15,-7.74874370223878e-15,-2.44646236277034e-15,3.44877794113123e-12,3.44926780141074e-12,3.45446179836355e-12,4.3849688377534e-12,3.45622829346581e-12,3.45653893151153e-12,-3.54118515469228e-13,-2.93981390760198e-13,-2.41139188595945e-13,-2.10469500529539e-13,-2.95766908385085e-13,-3.06872510684621e-13,-1.92264105320151e-13,-2.91927385833557e-13,-2.11831859212061e-13,-2.42210273942403e-13
"policyTRUE:age_grp55-64",9.34685266881023e-13,-3.42822325336813e-12,-9.07518010206616e-13,-9.16223352471651e-13,-9.20559180973679e-13,-9.23857233800191e-13,-1.4534155097798e-12,-9.30096069532741e-13,1.74393086302383e-13,1.54694323590786e-13,1.33160970662461e-13,1.18267428348527e-13,1.27711938140412e-13,1.33616628252676e-13,9.56094295674063e-14,1.15462677938563e-13,9.64156305614038e-14,1.31208161846241e-13,-7.60585947630958e-15,-1.56526241753257e-14,5.93248912902254e-16,-4.06770703188588e-15,-4.04745278440087e-15,-6.29768045023281e-15,-4.896300520123e-15,-7.25880695852871e-15,-8.15607197112688e-15,-7.32253762021509e-15,8.97104131306801e-15,-1.32604569853176e-15,-3.10826597490619e-15,-6.11076842963419e-15,-4.92312699131445e-15,-6.39625663216821e-15,-1.91527633925173e-15,3.46857856994945e-12,3.45802371238978e-12,3.45978032887557e-12,3.45622829346572e-12,4.44282549417949e-12,3.44798680166219e-12,-3.81498700720458e-13,-3.24344315811244e-13,-2.69885454049617e-13,-2.24132891410863e-13,-2.90095593408652e-13,-2.85890964473376e-13,-1.82996001480086e-13,-2.75594785829872e-13,-1.86828108344514e-13,-1.97034920575163e-13
"policyTRUE:age_grp65-199",9.32609817045592e-13,-3.40733088506546e-12,-9.24956854693088e-13,-9.27212578282682e-13,-9.28852974214383e-13,-9.29701032595368e-13,-9.30101166566559e-13,-1.34398296092038e-12,1.80594296002768e-13,1.56398680517776e-13,1.51501401245426e-13,8.69313833918453e-14,1.04272132341501e-13,1.3167367598133e-13,5.25355639052204e-14,8.18079940183822e-14,1.53012783128318e-13,1.16433808598578e-13,-7.48018223973265e-15,-1.65839894737204e-14,-3.26116463440535e-15,-7.58210228309832e-15,-7.04804618983883e-15,-8.3240383042546e-15,-6.41320267576557e-15,-8.61238469601208e-15,-1.0452713673828e-14,-6.73425905743015e-15,7.23394823406975e-15,-2.49502155160524e-15,-5.7198004558282e-15,-8.06334809573028e-15,-5.07640084647122e-15,-6.86446557009619e-15,-2.41382899744848e-15,3.49123442586522e-12,3.46781961875795e-12,3.4655707520499e-12,3.4565389315115e-12,3.44798680166225e-12,4.18856351057526e-12,-3.80154303693145e-13,-3.20625839907828e-13,-2.97992256650874e-13,-1.57245967535813e-13,-2.38113269539264e-13,-2.82598645981981e-13,-1.13635884726209e-13,-2.07198223173795e-13,-2.74213348788447e-13,-1.67825923348384e-13
"policyTRUE:curr_pts_reg1",-7.19437816385506e-14,1.55133316417427e-13,-2.37055835968229e-14,8.31493225900493e-14,1.32051607196688e-13,1.63503590580957e-13,1.74362950605395e-13,1.80635420364358e-13,-3.27926541795498e-11,-7.31219459917685e-14,-6.63222068089651e-14,-5.78276593738694e-14,-6.01520230516482e-14,-5.75679971712099e-14,-4.67782572192571e-14,-5.00835026848802e-14,-4.6137925851467e-14,-3.3623361563042e-14,4.03198853236625e-15,1.10618221834872e-14,3.47762952343184e-14,2.61022565875493e-14,1.5806037285793e-14,2.04792976930692e-14,1.12325339989998e-14,1.63282225056072e-14,1.96740311638074e-14,-3.20227500362588e-16,5.99935550946284e-15,-4.43333947546477e-16,1.08467502203197e-14,1.59292674733831e-15,9.65041324701528e-16,3.11183344125652e-15,9.43204913678488e-17,-6.09242633107456e-14,-2.12593503135652e-13,-2.96172959098374e-13,-3.54118515469229e-13,-3.81498700720463e-13,-3.80154303693145e-13,5.7989059905238e-11,1.35936206464551e-13,1.23220458998853e-13,1.11605680222574e-13,1.1474461924171e-13,1.09416751187956e-13,9.43502040622558e-14,9.87524486463583e-14,8.95557320892512e-14,6.81652429152596e-14
"policyTRUE:curr_pts_reg2",-4.46324527392571e-14,1.00655055275238e-13,-2.6880203557643e-14,5.12134897845646e-14,1.00023449744995e-13,1.35618502208062e-13,1.54578217397093e-13,1.56302992478582e-13,-7.33269999150253e-14,-7.00936176611525e-12,-6.57184113235692e-14,-5.79825155851125e-14,-5.93688781983356e-14,-5.72867976864519e-14,-4.73683277132907e-14,-5.00541694695645e-14,-4.64738742150411e-14,-3.59110775779886e-14,8.39736197648024e-15,1.96796133338998e-14,3.34509563164469e-14,2.31701057388614e-14,1.89489640261547e-14,1.33154505121417e-14,6.50375503047496e-15,1.13886012946607e-14,1.21573177645654e-14,5.39051707919948e-15,1.37224952032199e-14,-2.0151483042771e-15,-1.58288359641926e-15,-1.29487066921206e-15,-4.78343517694971e-15,9.32099612635912e-16,2.30281763946049e-15,-3.6491402402529e-14,-1.48067428066179e-13,-2.36495480631249e-13,-2.93981390760216e-13,-3.24344315811258e-13,-3.20625839907833e-13,1.35936206464552e-13,1.19794015579081e-11,1.21888818109325e-13,1.11715761095118e-13,1.13659177440624e-13,1.08945552285429e-13,9.56373507922166e-14,9.91224712676628e-14,8.97900958218943e-14,7.21289386303537e-14
"policyTRUE:curr_pts_reg3",-3.45677122505953e-14,6.78802639860039e-14,-2.5383064922249e-14,4.66452145584634e-14,9.52458792753927e-14,1.141375444997e-13,1.33045441514424e-13,1.51378227564099e-13,-6.64287346179517e-14,-6.56380827511213e-14,-5.57713509580658e-12,-5.25954891738082e-14,-5.28153805017482e-14,-5.03200103686435e-14,-4.33278621087571e-14,-4.46829055515272e-14,-3.85241253860705e-14,-2.96865346102839e-14,8.73244139675838e-15,2.05449776713257e-14,3.0630274523238e-14,2.53985840787136e-14,1.85811529217168e-14,1.22643599696153e-14,1.0273920949206e-14,1.17646594838529e-14,1.41015158644858e-14,7.63201294565635e-15,1.56259214814553e-14,-1.73973702417013e-15,2.1383896243e-16,-2.10624588001984e-15,-6.42050230170859e-15,1.5169956410971e-15,2.98873029070324e-16,-2.71427218567208e-14,-1.28298418637112e-13,-2.12913693341466e-13,-2.41139188595938e-13,-2.69885454049625e-13,-2.97992256650878e-13,1.23220458998854e-13,1.21888818109324e-13,1.04316552805103e-11,1.01962491402808e-13,1.02564850442361e-13,9.68928401178583e-14,8.85053059913918e-14,9.00473251749694e-14,7.75496685238353e-14,6.40653336648639e-14
"policyTRUE:curr_pts_reg4",-3.53676411050408e-14,3.1601706140165e-14,4.06783354072769e-14,6.51169826617359e-14,9.7414916462146e-14,1.07348216512775e-13,1.1809212296914e-13,8.67877234372491e-14,-5.82040888167276e-14,-5.79213973993794e-14,-5.26096372968629e-14,-5.71964059265757e-11,-5.16874781642492e-14,-4.81321581891852e-14,-5.00804864912016e-14,-4.88157106804313e-14,-3.56721453039896e-14,-3.74827870928185e-14,1.96839416865458e-14,3.28951756459142e-14,4.62130551167495e-14,3.32271591999391e-14,3.66762847739056e-14,2.45171384705099e-14,1.53172053183235e-14,1.72953742673112e-14,1.70889136732975e-14,1.09550916351399e-14,2.21001290530067e-14,-9.16701626481277e-15,1.80801664917046e-16,-4.76819731804274e-15,-6.71716790801709e-15,-1.50936324860658e-15,1.54252898739786e-15,-1.03106092898045e-13,-1.25523913800977e-13,-1.88394642363205e-13,-2.10469500529543e-13,-2.24132891410857e-13,-1.57245967535834e-13,1.11605680222574e-13,1.11715761095116e-13,1.01962491402807e-13,9.43833095569722e-11,1.03844178162899e-13,9.67629731545859e-14,1.00997834660165e-13,9.97166415229619e-14,7.71807664195248e-14,8.18338056437572e-14
"policyTRUE:curr_pts_reg5",-5.09813639566337e-14,1.08454308639661e-13,-6.57194722504286e-15,8.43044154351648e-14,1.17614060521903e-13,1.32480393895477e-13,1.27478342992397e-13,1.04016787006292e-13,-6.04135276075461e-14,-5.93341897159635e-14,-5.29364230509794e-14,-5.18482823015452e-14,-3.31077468132428e-11,-4.79089754006304e-14,-4.72472822992062e-14,-4.7927906114475e-14,-3.21901467071801e-14,-3.27588928958159e-14,1.25067928909936e-14,3.30954723978056e-14,5.02283133751442e-14,4.02451941250043e-14,2.84816014198577e-14,2.10156016515658e-14,6.31433914626235e-15,2.16508284886115e-14,2.16046034037762e-14,1.53841866170742e-14,2.41658187531731e-14,-3.7221225859384e-16,4.86107159728866e-15,1.10213564778659e-15,-5.22310534149981e-15,3.4909596651712e-16,1.65910981344063e-16,-1.33050302759747e-13,-2.28343007066823e-13,-2.79875187784878e-13,-2.95766908385084e-13,-2.90095593408657e-13,-2.38113269539268e-13,1.14744619241713e-13,1.13659177440624e-13,1.0256485044236e-13,1.038441781629e-13,5.79422424625459e-11,9.87895960122212e-14,1.00287968255221e-13,1.02764335137704e-13,7.43653318761348e-14,8.02990382151116e-14
"policyTRUE:curr_pts_reg6",-5.937628009488e-14,1.23114449863426e-13,-5.91534010566815e-15,9.85885273267215e-14,1.33899762248339e-13,1.36534831098811e-13,1.33419422454488e-13,1.31481195392621e-13,-5.78758552659927e-14,-5.70982111760923e-14,-5.02243754760458e-14,-4.80110533286547e-14,-4.75041767029191e-14,-4.82752244673483e-11,-4.27914357144755e-14,-4.30438467160439e-14,-2.68651915012936e-14,-2.55297503423485e-14,1.11552003351853e-14,3.22072281321309e-14,4.59737256917755e-14,4.15213018420919e-14,3.53152400915618e-14,2.06353145182821e-14,5.67022258916055e-15,2.04437276717424e-14,1.78529239115922e-14,1.20230578165759e-14,2.18164205199853e-14,-4.03159790462648e-15,2.15290933957974e-15,-2.13472894338646e-15,-1.27433568275784e-14,9.82528989920402e-16,4.08394634301987e-15,-1.3248471286492e-13,-2.47958081462636e-13,-3.00610664981435e-13,-3.06872510684585e-13,-2.85890964473381e-13,-2.82598645981994e-13,1.09416751187956e-13,1.08945552285427e-13,9.6892840117857e-14,9.67629731545895e-14,9.87895960122202e-14,8.53972420459923e-11,9.24589524431621e-14,9.42085882777672e-14,6.52949482541113e-14,6.90880992271239e-14
"policyTRUE:curr_pts_reg7",-3.82218061610052e-14,4.40994858932717e-14,9.95690246311818e-14,1.08234085150875e-13,1.12148899452915e-13,8.65968740656893e-14,9.53264318049164e-14,5.22261106349931e-14,-4.72300703932475e-14,-4.72876001103709e-14,-4.33659271014727e-14,-5.02089806685763e-14,-4.70415508296839e-14,-4.31183596624785e-14,-1.48564905160056e-10,-5.10528582292819e-14,-2.91828052112875e-14,-4.32962530592128e-14,2.48148318046243e-14,4.97677773211785e-14,7.42163829339832e-14,4.93954175256918e-14,2.16238870750271e-14,2.34173968159216e-14,4.99094561807261e-15,2.28562686165529e-14,3.34538906390905e-14,5.79277481270705e-15,3.9253799465868e-14,-3.86132370866347e-15,1.10947477644646e-14,-9.85878997968955e-15,-2.36519351434679e-14,-9.11434181912744e-15,-1.11436530893441e-14,-2.42204026719751e-13,-2.13764629302444e-13,-2.22985407745824e-13,-1.9226410532015e-13,-1.82996001480075e-13,-1.13635884726218e-13,9.43502040622549e-14,9.56373507922168e-14,8.8505305991393e-14,1.00997834660165e-13,1.00287968255221e-13,9.2458952443163e-14,2.54117313862591e-10,1.08172273145063e-13,7.23988442400505e-14,9.98074082538393e-14
"policyTRUE:curr_pts_reg8",-6.8326366358835e-14,1.36009016546672e-13,4.37401745280162e-14,1.55518726096826e-13,1.38997740943968e-13,1.27883214751719e-13,1.15140385717919e-13,8.1467309137297e-14,-5.04211050491811e-14,-4.9859956797213e-14,-4.47221897582267e-14,-4.88155751156392e-14,-4.7663695820746e-14,-4.33636444002123e-14,-5.1016941759366e-14,-1.39468721042085e-10,-2.63175088090084e-14,-3.6669179600761e-14,2.1960939966738e-14,4.64287137978139e-14,7.86048236575955e-14,5.74460064123694e-14,4.89488286676389e-14,4.43281660493182e-14,1.35078007216969e-14,3.08587681714412e-14,3.54455319087134e-14,1.16044256234714e-14,4.65196963225328e-14,-1.23459586227054e-14,-5.26057426412602e-15,-1.80547977337991e-14,-1.91481375515623e-14,-7.01914825568854e-15,-1.38058118193343e-15,-2.68917140341159e-13,-3.38384182017276e-13,-3.25772007429556e-13,-2.91927385833513e-13,-2.75594785829859e-13,-2.07198223173788e-13,9.87524486463573e-14,9.91224712676638e-14,9.00473251749686e-14,9.97166415229569e-14,1.02764335137705e-13,9.42085882777677e-14,1.08172273145059e-13,2.40809307636698e-10,6.98296089646079e-14,9.50284936434001e-14
"policyTRUE:curr_pts_reg9",-7.04851331949158e-14,4.2237261498387e-14,3.2042385307047e-15,6.07449786063526e-14,8.99233031371142e-14,1.15874465704717e-13,9.61172867278892e-14,1.52729484145746e-13,-4.61893449031421e-14,-4.61170743688962e-14,-3.85276044139455e-14,-3.53690272416855e-14,-3.18590501999136e-14,-2.6981756574507e-14,-2.89764015168826e-14,-2.61831809008236e-14,-1.6327678008244e-10,-6.33390580602647e-15,1.03994389045992e-14,3.06996247310296e-14,8.135246887949e-14,6.91895799746814e-14,5.65127015618788e-14,4.85425500123936e-14,2.73316460399699e-14,4.1316900117687e-14,3.39632230835498e-14,2.45782865790634e-14,4.3604839904198e-14,1.43031559789312e-14,2.38003967603824e-14,1.44910265172797e-14,1.21139963724575e-14,2.83067041107546e-14,1.1225612519768e-14,-1.40872265374651e-13,-1.31250024838604e-13,-1.81660465277592e-13,-2.11831859212057e-13,-1.86828108344521e-13,-2.74213348788461e-13,8.95557320892519e-14,8.97900958218935e-14,7.75496685238342e-14,7.71807664195253e-14,7.43653318761358e-14,6.52949482541119e-14,7.23988442400474e-14,6.98296089646065e-14,2.91305927643705e-10,4.85013478320699e-14
"policyTRUE:curr_pts_reg10-150",-1.20860181868924e-13,1.05757418033112e-13,1.62754133865724e-13,2.01193412122992e-13,1.64439538620348e-13,1.55006469547865e-13,1.30776203644202e-13,1.16053498593212e-13,-3.41843415816498e-14,-3.51846754415715e-14,-2.93282294652734e-14,-3.67287602221422e-14,-3.15017407855416e-14,-2.5133641458055e-14,-4.2028646856768e-14,-3.54735455890574e-14,-5.75982570877612e-15,-1.11824013437458e-10,2.31705164443575e-14,5.05029218534215e-14,1.19619605533468e-13,9.55519731048112e-14,7.49208791064374e-14,7.02492776059054e-14,3.1870223830493e-14,5.65427094879161e-14,4.15541824389415e-14,2.19426565986548e-14,7.90383667393717e-14,-9.44360671459354e-15,-2.05277717527212e-14,-6.20543393741107e-15,-2.9714549717512e-14,-3.9460419309847e-15,1.30902770453505e-14,-4.59934524402835e-13,-3.38141560132953e-13,-2.67009689143762e-13,-2.42210273942407e-13,-1.97034920575159e-13,-1.67825923348395e-13,6.81652429152629e-14,7.21289386303538e-14,6.40653336648638e-14,8.18338056437564e-14,8.02990382151148e-14,6.90880992271263e-14,9.98074082538386e-14,9.50284936434027e-14,4.85013478320743e-14,1.7236641577162e-10
