"","(Intercept)","policyTRUE","age_grp20-24","age_grp25-34","age_grp35-44","age_grp45-54","age_grp55-64","age_grp65-199","curr_pts_reg1","curr_pts_reg2","curr_pts_reg3","curr_pts_reg4","curr_pts_reg5","curr_pts_reg6","curr_pts_reg7","curr_pts_reg8","curr_pts_reg9","curr_pts_reg10-150","month02","month03","month04","month05","month06","month07","month08","month09","month10","month11","month12","weekdayMonday","weekdayTuesday","weekdayWednesday","weekdayThursday","weekdayFriday","weekdaySaturday","policyTRUE:curr_pts_reg1","policyTRUE:curr_pts_reg2","policyTRUE:curr_pts_reg3","policyTRUE:curr_pts_reg4","policyTRUE:curr_pts_reg5","policyTRUE:curr_pts_reg6","policyTRUE:curr_pts_reg7","policyTRUE:curr_pts_reg8","policyTRUE:curr_pts_reg9","policyTRUE:curr_pts_reg10-150"
"policyTRUE:curr_pts_reg1",4.45944201569537e-14,-1.27820905998836e-13,-2.85911345926434e-14,2.35952398824348e-15,9.13377618352213e-15,1.08952567873372e-14,7.73516851472946e-15,1.55104063729175e-14,-3.27859297466941e-11,-6.70442301329745e-14,-6.60801438741655e-14,-6.3925089454432e-14,-6.43689302166157e-14,-6.40792877008946e-14,-6.15901235765125e-14,-6.2347905109201e-14,-6.23647277606462e-14,-5.90882929154084e-14,3.94363891979979e-15,1.06717109544814e-14,3.49368698697949e-14,2.61168975702345e-14,1.57336749906162e-14,2.03816911966944e-14,1.10863073269741e-14,1.61293543084048e-14,1.96328350823479e-14,-5.31894306340314e-16,6.33835433706853e-15,-4.06822384922929e-16,1.08445677827518e-14,1.47388346743166e-15,8.7138531860577e-16,2.91172182500168e-15,5.17414991794307e-17,5.7977802827216e-11,1.26967192461309e-13,1.26626585014844e-13,1.25847354251667e-13,1.26144226043831e-13,1.26215317689621e-13,1.250725573803e-13,1.25691249406195e-13,1.26420265955552e-13,1.25859307138998e-13
"policyTRUE:curr_pts_reg2",4.12969211289182e-14,-1.27873178845109e-13,-1.60391734014938e-14,6.21178748890814e-15,1.05477339201719e-14,1.67142936573173e-14,2.01496866879064e-14,2.45097744521596e-14,-6.8617877068145e-14,-7.00542986902851e-12,-6.72917442339559e-14,-6.50693671707682e-14,-6.54341884960122e-14,-6.55023781390888e-14,-6.27974465772719e-14,-6.34857795477443e-14,-6.39966732149241e-14,-6.13171321410116e-14,8.30263233200089e-15,1.92668039092936e-14,3.36336884698873e-14,2.31882626329851e-14,1.88443689120864e-14,1.31738784509248e-14,6.32621352897744e-15,1.11370442615908e-14,1.20671995684441e-14,5.15117034581851e-15,1.40937939905765e-14,-1.96927078912462e-15,-1.58572537230471e-15,-1.41375168969073e-15,-4.8776980343611e-15,7.1527336461915e-16,2.25194548486511e-15,1.26967192461308e-13,1.19732456878764e-11,1.27164606150889e-13,1.26459989500775e-13,1.26768900842043e-13,1.26884068101774e-13,1.25892750612174e-13,1.2625239389788e-13,1.26768127032772e-13,1.26555183310563e-13
"policyTRUE:curr_pts_reg3",4.20051323954292e-14,-1.28128646850775e-13,-1.89739061627864e-14,3.79687304334689e-15,1.04769893597534e-14,1.48983813416891e-14,1.94057545627463e-14,2.38370416574165e-14,-6.87109349215255e-14,-6.81580629612892e-14,-5.584985774601e-12,-6.49958779375909e-14,-6.53204437675592e-14,-6.5440121752867e-14,-6.26653214123111e-14,-6.34620616934281e-14,-6.36037381549734e-14,-6.1274633650626e-14,8.80699413561732e-15,2.04213209090285e-14,3.09730525063937e-14,2.55924756181607e-14,1.84381851222848e-14,1.20678243093215e-14,1.00711819385852e-14,1.14338366469849e-14,1.39605645953251e-14,7.42422232117895e-15,1.59100241323676e-14,-1.58461264859128e-15,3.25596704905294e-16,-2.02214870773236e-15,-6.3744271700624e-15,1.41708948196579e-15,2.65869773292892e-16,1.26626585014845e-13,1.27164606150889e-13,1.0447947400687e-11,1.26085300298632e-13,1.26342984559898e-13,1.26382998682416e-13,1.25437897523428e-13,1.25758736213582e-13,1.26198128704203e-13,1.25869206348348e-13
"policyTRUE:curr_pts_reg4",2.90332062254723e-14,-1.28244708509047e-13,5.86637832840591e-16,1.71019727197943e-14,1.87790713578921e-14,1.72373604810812e-14,2.15562793676036e-14,2.58781117820357e-14,-6.71647939306652e-14,-6.67304720459315e-14,-6.59441344975998e-14,-5.72078230598632e-11,-6.45359430219299e-14,-6.45090340499093e-14,-6.3226736767026e-14,-6.33696754142759e-14,-6.2572490554587e-14,-6.17368136783634e-14,1.99690168143496e-14,3.31156130999725e-14,4.6980696491765e-14,3.38509208286008e-14,3.66815492553632e-14,2.44202320401528e-14,1.52053779466609e-14,1.69663517362087e-14,1.70629469404199e-14,1.08079475102871e-14,2.23932812440274e-14,-8.84702248372314e-15,4.87779526528975e-16,-4.42323271488876e-15,-6.52372357530233e-15,-1.50677102150473e-15,1.52951620103082e-15,1.25847354251669e-13,1.26459989500778e-13,1.26085300298634e-13,9.44040494140349e-11,1.25050465398055e-13,1.25095714635987e-13,1.24903410026495e-13,1.24162286992542e-13,1.24492962766598e-13,1.23640359187682e-13
"policyTRUE:curr_pts_reg5",3.90444545003695e-14,-1.28148743266099e-13,-4.80781072324662e-14,-2.66835494608711e-15,6.5202500874718e-15,1.28794826227188e-14,1.12882247709212e-14,1.56228980548752e-14,-6.82008322636757e-14,-6.76123232353655e-14,-6.62474474227925e-14,-6.34624170089157e-14,-3.31201166033077e-11,-6.37733972731231e-14,-6.03142832038047e-14,-6.11549656511529e-14,-6.05029581980112e-14,-5.70463325636836e-14,1.27491041267006e-14,3.31273203635501e-14,5.10286401695709e-14,4.0829568903167e-14,2.83550678750324e-14,2.0783888654329e-14,6.07034603537842e-15,2.11446690281683e-14,2.14428779717927e-14,1.51190931861697e-14,2.45931435765062e-14,-2.49089984720097e-17,5.16403006077416e-15,1.42437535593366e-15,-5.02607978876713e-15,2.79807102966335e-16,1.350602081041e-16,1.26144226043832e-13,1.26768900842044e-13,1.26342984559897e-13,1.25050465398053e-13,5.79618384659569e-11,1.25702959961179e-13,1.24182098445749e-13,1.24725202891229e-13,1.24733274900371e-13,1.23812668877432e-13
"policyTRUE:curr_pts_reg6",4.14843529195086e-14,-1.28331834658666e-13,-5.2045740167681e-14,-1.92582976516296e-15,8.92232296896871e-15,7.99583846919762e-15,1.61381570452232e-14,1.69264124736051e-14,-6.85611961643329e-14,-6.78034226862591e-14,-6.63590774480415e-14,-6.33211154679836e-14,-6.38141458023953e-14,-4.82955911775115e-11,-5.99821432940519e-14,-6.10663765034398e-14,-6.03968904695029e-14,-5.67231123265159e-14,1.14704124028657e-14,3.23849976017077e-14,4.68433311594275e-14,4.21767087322939e-14,3.51513765224934e-14,2.03430487857103e-14,5.40165797464193e-15,1.98742010959556e-14,1.76252309268204e-14,1.17642925472234e-14,2.22025992695785e-14,-3.63678038483502e-15,2.49736885364729e-15,-1.72486605899579e-15,-1.2493253193387e-14,9.60857609322291e-16,4.05237876939777e-15,1.26215317689621e-13,1.26884068101772e-13,1.26382998682417e-13,1.25095714635985e-13,1.25702959961177e-13,8.54328178866995e-11,1.24221923091622e-13,1.24969213698127e-13,1.2513718607548e-13,1.24394445195498e-13
"policyTRUE:curr_pts_reg7",2.90362057969251e-14,-1.28398994546055e-13,-9.9250327527908e-15,1.83752649924378e-14,2.00106811648124e-14,9.64914721925331e-15,2.40756481752346e-14,1.78631698079232e-14,-6.65630611615302e-14,-6.61508423041565e-14,-6.52952796537832e-14,-6.41578373054371e-14,-6.41042764422259e-14,-6.41227607512703e-14,-1.4857366272342e-10,-6.32937840322019e-14,-6.11456293440801e-14,-6.13865511540428e-14,2.53163011860773e-14,5.02670353698014e-14,7.54637781532118e-14,5.0431177605848e-14,2.15553916732896e-14,2.31646727395485e-14,4.78411511820037e-15,2.22489961503767e-14,3.32472518921826e-14,5.58569546729195e-15,3.96153796077602e-14,-3.3164493482938e-15,1.16018810935291e-14,-9.20230007682636e-15,-2.32557921749893e-14,-9.02475783749972e-15,-1.11618217690931e-14,1.25072557380299e-13,1.25892750612175e-13,1.25437897523428e-13,1.24903410026492e-13,1.24182098445749e-13,1.24221923091623e-13,2.5413142689177e-10,1.23239838164616e-13,1.22841971262199e-13,1.21817914681071e-13
"policyTRUE:curr_pts_reg8",3.70116928213622e-14,-1.28313506120535e-13,-7.09414221674276e-14,1.09131177477785e-14,3.58148953085278e-15,9.11028570052148e-15,5.62306884600501e-15,8.24407674339563e-15,-6.76492636972864e-14,-6.69195988005892e-14,-6.5600227227226e-14,-6.26311049431633e-14,-6.34449590591913e-14,-6.33498728157222e-14,-5.98132286972544e-14,-1.39479947305012e-10,-5.9146213530094e-14,-5.59891636624464e-14,2.24277300401872e-14,4.68083610742233e-14,7.98670547814868e-14,5.84489918023914e-14,4.87919023144454e-14,4.39789344600099e-14,1.32149775890992e-14,3.01320599404616e-14,3.51400503725385e-14,1.13187539636917e-14,4.69708192862041e-14,-1.17880943999608e-14,-4.76175766720137e-15,-1.74189434610309e-14,-1.8757878068047e-14,-6.98220996526043e-15,-1.41380703992764e-15,1.25691249406195e-13,1.2625239389788e-13,1.25758736213583e-13,1.24162286992538e-13,1.24725202891231e-13,1.2496921369813e-13,1.23239838164614e-13,2.40823779732648e-10,1.23580706735756e-13,1.22333033820701e-13
"policyTRUE:curr_pts_reg9",-5.66967447363325e-15,-1.28775795731761e-13,-5.47471033993005e-14,1.39844599310367e-14,1.987500569977e-14,3.09385278166363e-14,2.47393969875743e-14,3.73525720399814e-14,-6.87371294691843e-14,-6.76705095620006e-14,-6.58210568439437e-14,-6.15986305877435e-14,-6.23252089864421e-14,-6.21628927456216e-14,-5.73091846972594e-14,-5.86635258901919e-14,-1.63325677857879e-10,-5.2399431221564e-14,1.09009529726934e-14,3.12266099279191e-14,8.24740993758769e-14,7.00809854627488e-14,5.62709725210216e-14,4.80980030393459e-14,2.69992891854344e-14,4.05642332835675e-14,3.35727770871328e-14,2.43166351690653e-14,4.39421000112094e-14,1.48347334877325e-14,2.42637457051165e-14,1.51248886569326e-14,1.24941569917653e-14,2.83816395998657e-14,1.11861072433508e-14,1.26420265955552e-13,1.26768127032772e-13,1.261981287042e-13,1.24492962766595e-13,1.2473327490037e-13,1.25137186075479e-13,1.22841971262201e-13,1.23580706735756e-13,2.91389255103813e-10,1.22660946793891e-13
"policyTRUE:curr_pts_reg10-150",-1.54481375037726e-14,-1.29462023672727e-13,-6.98355719829596e-14,4.06938803388162e-14,4.31466505999453e-14,4.67376079236628e-14,4.67104125447493e-14,4.81060772044938e-14,-6.94533667294281e-14,-6.81158824294367e-14,-6.5488686477535e-14,-6.05233516391556e-14,-6.17414034909598e-14,-6.12032869520993e-14,-5.55896879368794e-14,-5.73104970388142e-14,-5.41856257403409e-14,-1.11851892185436e-10,2.40252131945321e-14,5.1672496036136e-14,1.21526893149141e-13,9.71850535013618e-14,7.47322414905839e-14,6.96931827788504e-14,3.15511337352958e-14,5.55220063340209e-14,4.09832215012227e-14,2.17031605864498e-14,7.93828090345296e-14,-8.58545190970643e-15,-1.97433671492322e-14,-5.05378676755547e-15,-2.90390213115416e-14,-3.67917911218764e-15,1.30491964366392e-14,1.25859307138996e-13,1.26555183310561e-13,1.25869206348348e-13,1.23640359187676e-13,1.23812668877432e-13,1.24394445195496e-13,1.21817914681068e-13,1.22333033820699e-13,1.22660946793896e-13,1.72395528773122e-10
