"","(Intercept)","policyTRUE","age_grp20-24","age_grp25-34","age_grp35-44","age_grp45-54","age_grp55-64","age_grp65-199","curr_pts_reg1","curr_pts_reg2","curr_pts_reg3","curr_pts_reg4","curr_pts_reg5","curr_pts_reg6","curr_pts_reg7","curr_pts_reg8","curr_pts_reg9","curr_pts_reg10-150","month02","month03","month04","month05","month06","month07","month08","month09","month10","month11","month12","weekdayMonday","weekdayTuesday","weekdayWednesday","weekdayThursday","weekdayFriday","weekdaySaturday","policyTRUE:age_grp20-24","policyTRUE:age_grp25-34","policyTRUE:age_grp35-44","policyTRUE:age_grp45-54","policyTRUE:age_grp55-64","policyTRUE:age_grp65-199","policyTRUE:curr_pts_reg1","policyTRUE:curr_pts_reg2","policyTRUE:curr_pts_reg3","policyTRUE:curr_pts_reg4","policyTRUE:curr_pts_reg5","policyTRUE:curr_pts_reg6","policyTRUE:curr_pts_reg7","policyTRUE:curr_pts_reg8","policyTRUE:curr_pts_reg9","policyTRUE:curr_pts_reg10-150"
"curr_pts_reg3",-6.43863254965995e-14,1.15691526711833e-14,1.39624302392733e-14,-3.41174885050641e-14,-4.07917058293e-14,-6.06526171532244e-14,-7.78826021686271e-14,-8.91028284483054e-14,5.218269086044e-14,5.33019200168334e-14,7.32308074065675e-12,4.66917718071099e-14,4.83519657280982e-14,4.78973998741309e-14,4.49381917802114e-14,4.69930946717177e-14,3.39428106671471e-14,3.86879364556759e-14,1.44779371150388e-14,1.25229716113167e-14,1.2002419040196e-14,2.16703091848441e-14,1.59061312617601e-14,6.65565415322951e-15,-7.58749529375712e-16,2.10782492638337e-14,1.97397562523993e-14,2.30024863926826e-14,-4.33723238493682e-14,5.01916154049651e-14,6.5269135481852e-14,7.44037724381268e-14,6.7921419430219e-14,4.47521786006333e-14,7.3393465917302e-15,-1.37459754231983e-14,3.42340516382441e-14,4.08722735413875e-14,6.07744004889279e-14,7.80375384035061e-14,8.92796150815593e-14,-5.18555216943915e-14,-5.30971468515636e-14,-7.32291383830262e-12,-4.63357211307377e-14,-4.80863893387831e-14,-4.74074066681865e-14,-4.4442992682071e-14,-4.63834863631277e-14,-3.32463752744908e-14,-3.75803757456582e-14
"curr_pts_reg4",-1.11257029814752e-13,1.87794734551497e-14,1.02853967295504e-14,-4.84030483656122e-14,-2.5610386564128e-14,-6.87266489565985e-14,-6.95932235361962e-14,-4.18462596573385e-14,4.94538238564107e-14,5.06482667545277e-14,4.66917718071089e-14,9.2227296724914e-11,4.62434401630867e-14,4.41415134661025e-14,4.63135648484922e-14,4.63600264380582e-14,1.8773510552522e-14,3.29111116070838e-14,2.42779403920959e-14,1.59411830098865e-14,2.11941632342134e-14,3.80768174158604e-14,2.15180211542507e-14,7.04596079393403e-15,4.58571100512118e-15,3.76316035122665e-14,5.59545019922408e-14,4.7902041496253e-14,-6.43094458386645e-14,9.30502588471248e-14,1.13150765473587e-13,1.19193453542058e-13,1.11557873397328e-13,7.75781961485546e-14,9.56372479237763e-15,-9.70481877090545e-15,4.87683204314755e-14,2.59113410532045e-14,6.91101367413183e-14,7.00357890296966e-14,4.23198727207832e-14,-4.88698848012771e-14,-5.02510347037989e-14,-4.62841628217876e-14,-9.22265698512884e-11,-4.5608103403701e-14,-4.30585688096607e-14,-4.52389888399614e-14,-4.49530247080996e-14,-1.71728997515609e-14,-3.04939153516331e-14
"curr_pts_reg5",-8.60621535242511e-14,-5.17966890128864e-15,1.2710879607958e-14,-7.00241524183519e-14,-8.2407934023054e-14,-7.98497706695944e-14,-8.89302598891683e-14,-6.69986960525564e-14,5.11044041816699e-14,5.26553603848866e-14,4.83519657280987e-14,4.62434401630876e-14,6.27977184470235e-11,4.6849153111828e-14,4.8154904523959e-14,4.88801911876438e-14,2.04221240505115e-14,3.51496138869745e-14,2.20067252574548e-14,1.48204953125719e-14,1.26020866325241e-14,3.43862930147727e-14,2.06448599657977e-14,1.19469219919302e-14,-1.01333604036611e-15,4.10535258121316e-14,4.18458410785106e-14,4.05795214837392e-14,-7.92132934660433e-14,9.83920571063295e-14,1.08442305027449e-13,1.32734515705811e-13,1.14461301674524e-13,8.26106280242845e-14,8.50974312871602e-15,-1.21892817264872e-14,7.03394705371603e-14,8.26595022082267e-14,8.01800028569827e-14,8.93194903725566e-14,6.74209074409195e-14,-5.05044897653384e-14,-5.22676406896346e-14,-4.7979935262692e-14,-4.55468160983311e-14,-6.27971368804844e-11,-4.5829207441994e-14,-4.71382877507312e-14,-4.75728127403309e-14,-1.89344924007464e-14,-3.28603405764693e-14
"curr_pts_reg6",-9.9721646196497e-14,-1.5222174403611e-14,2.85703586133246e-14,-6.30715908861524e-14,-8.75558310567571e-14,-1.12140449965409e-13,-9.53539048442465e-14,-9.06841275189553e-14,5.01859407821256e-14,5.24469141892763e-14,4.78973998741313e-14,4.4141513466102e-14,4.68491531118292e-14,1.12332340565932e-10,4.38751876740411e-14,4.55892273667163e-14,1.87738654503716e-14,3.10384900914551e-14,2.87702581605945e-14,2.76006191987094e-14,3.09859104482647e-14,4.8642021680971e-14,3.65570690285257e-14,1.50671333683052e-14,2.97872195631311e-15,4.1567424961974e-14,3.38056315660465e-14,5.08462992683643e-14,-9.04509443901299e-14,1.17553876442287e-13,1.4870648369742e-13,1.64577032330615e-13,1.44893669078987e-13,8.60130933024807e-14,1.12768070525308e-14,-2.81754007006214e-14,6.32698293090056e-14,8.76734215362618e-14,1.12349277394679e-13,9.56424944041673e-14,9.10294200943942e-14,-4.94716358596248e-14,-5.20304509562666e-14,-4.76135132539999e-14,-4.34142947019259e-14,-4.63832537317692e-14,-1.1233141876068e-10,-4.29511157722263e-14,-4.44461049557507e-14,-1.74667373799445e-14,-2.88837451035867e-14
"curr_pts_reg7",-1.38651258648713e-13,2.25042435633237e-14,-7.41228338753389e-14,-6.37425353057704e-14,-4.04061243242378e-14,-3.69935419764606e-14,-4.36086938552835e-14,-2.2875942277161e-14,4.83187929117658e-14,4.90950929349981e-14,4.49381917802106e-14,4.63135648484915e-14,4.81549045239591e-14,4.38751876740397e-14,4.38933495772108e-10,5.16633377782216e-14,1.64685494753701e-14,3.52514682584594e-14,1.21547284064454e-14,6.30935236771249e-15,-2.8662121029741e-15,4.76401551467542e-14,2.76518224457665e-14,-7.81485381356369e-15,1.75299192377587e-16,4.02566345630076e-14,2.93949049005153e-14,3.07761522420432e-14,-1.24421908156157e-13,1.37113720650705e-13,1.72356684125251e-13,1.71507738277331e-13,1.72482231208918e-13,1.17222086647317e-13,6.82511132406929e-15,7.48705952022776e-14,6.41773133240673e-14,4.07414451680614e-14,3.74488540530206e-14,4.41566328223601e-14,2.34785142157396e-14,-4.73786519217411e-14,-4.85098817761852e-14,-4.43974009475638e-14,-4.52599456992724e-14,-4.73127085546245e-14,-4.23615171556396e-14,-4.38932003385395e-10,-4.9774196380954e-14,-1.42747481501097e-14,-3.18260342476552e-14
"curr_pts_reg8",-1.30279039021224e-13,-4.14493977291311e-14,-5.50043698669341e-14,-1.08507669130597e-13,-1.3006196109062e-13,-1.18576622947862e-13,-1.182163623769e-13,-8.784895120817e-14,5.00416524251765e-14,5.20723400176602e-14,4.69930946717156e-14,4.63600264380566e-14,4.88801911876429e-14,4.55892273667157e-14,5.16633377782233e-14,4.48507134075774e-10,1.52838966598074e-14,3.15666013895251e-14,6.84603151144604e-14,4.37420214696718e-14,5.74686165347479e-14,6.39799664335097e-14,4.49410253740949e-14,3.36353206628131e-14,1.08510821364643e-14,5.94080397734867e-14,9.2835043933802e-14,5.88377879337434e-14,-8.92996756248111e-14,1.63767566037524e-13,2.04929486592986e-13,1.99505275135242e-13,2.06498096851216e-13,1.3320331444614e-13,3.54474422300057e-14,5.5600343786194e-14,1.08843513471158e-13,1.30305017300264e-13,1.18926826113026e-13,1.1865295462955e-13,8.83402711206034e-14,-4.92078536693303e-14,-5.15170377504761e-14,-4.65307607421139e-14,-4.53675174226305e-14,-4.81266332709265e-14,-4.426050748532e-14,-5.03293872853757e-14,-4.48505398491648e-10,-1.34017418560778e-14,-2.85579816220373e-14
"curr_pts_reg9",-1.51908736175874e-13,5.52381933489128e-14,3.19217418813939e-14,6.79758548771368e-14,3.74250723092815e-14,1.23081761072037e-14,-5.00741560345153e-14,-2.16382320163978e-13,3.10518004480331e-14,3.44083519601292e-14,3.39428106671473e-14,1.8773510552523e-14,2.04221240505123e-14,1.87738654503717e-14,1.64685494753694e-14,1.52838966598089e-14,3.9675321668856e-10,-3.73466841424307e-15,1.770523216677e-14,4.6776027209438e-14,1.7708442720575e-14,3.02512966235109e-14,2.08835564101878e-14,-1.40017384758758e-14,-1.35615314609752e-15,2.33517959019924e-14,3.21382827392766e-14,3.26558180405952e-14,-1.10576367681307e-13,9.84774542953376e-14,1.34446964007699e-13,1.45563818280974e-13,1.45672025756567e-13,9.5421943422026e-14,7.67993560151665e-16,-3.14908873726514e-14,-6.76899691638834e-14,-3.71828347032716e-14,-1.20042086957392e-14,5.04191731427836e-14,2.16748236711663e-13,-3.06876662459161e-14,-3.41097645573385e-14,-3.36551853138853e-14,-1.8269356500245e-14,-1.99604722586318e-14,-1.79908125874448e-14,-1.56693850581542e-14,-1.42206858164162e-14,-3.96752109416223e-10,5.51918441014096e-15
"curr_pts_reg10-150",-1.52743482081053e-13,-7.22402767608159e-16,1.57154541901686e-13,-8.08387927483116e-14,-8.82488951200591e-14,-1.20852577715672e-13,-5.89297696104045e-14,-6.73396347016495e-14,3.92110578361143e-14,4.54108575817919e-14,3.86879364556729e-14,3.29111116070831e-14,3.5149613886976e-14,3.10384900914567e-14,3.52514682584585e-14,3.1566601389525e-14,-3.73466841424388e-15,5.79398363711227e-10,4.63787607986839e-14,2.65241376965211e-14,2.40731046299475e-14,3.98199582358873e-14,6.00302210074549e-15,1.40917670980116e-14,2.00422477873544e-15,5.68486632335712e-14,6.1671024637193e-14,8.48142989585436e-14,-2.02149932532557e-13,1.58963775233211e-13,2.06616199153374e-13,2.49842952762129e-13,2.19326866632364e-13,1.33139240765805e-13,1.32906545784372e-14,-1.56280986580187e-13,8.13725173213884e-14,8.86823690081974e-14,1.21409997897755e-13,5.95764366415322e-14,6.80330871443695e-14,-3.82435794123326e-14,-4.47429080085367e-14,-3.80422643974797e-14,-3.17543010432612e-14,-3.41316794068296e-14,-2.93155447732284e-14,-3.34789391364966e-14,-2.92680386957834e-14,6.218841808488e-15,-5.79394472974297e-10
"month02",-3.88260962672977e-13,1.39183565948609e-14,1.00987527215024e-15,7.28205476660289e-17,2.51849215724821e-15,2.8954979404357e-16,-1.74736852167112e-15,-2.16573673015045e-15,-2.19094826921562e-15,9.23774840662043e-15,1.44779371150393e-14,2.42779403921007e-14,2.20067252574541e-14,2.87702581605995e-14,1.21547284064463e-14,6.84603151144634e-14,1.77052321667723e-14,4.637876079869e-14,8.93694606732408e-13,3.73971183193312e-13,3.74199936175943e-13,3.74023890730704e-13,3.74027014460552e-13,3.74036115563906e-13,3.74087624626786e-13,3.74027814247328e-13,3.73844576765562e-13,3.74030179237946e-13,3.73948355960132e-13,1.26295343699928e-14,1.27262636992274e-14,9.87696804181539e-15,9.3072336629569e-15,1.00343535977529e-14,6.73640576385108e-15,-7.67950153568923e-15,-5.44579140640894e-15,-8.05439287094844e-15,-8.91287968105054e-15,-1.03217105443588e-14,-1.21012925387494e-14,2.1502472345972e-14,1.34185619148132e-14,1.59282408728348e-14,2.71822142419763e-14,1.4277123842751e-14,2.79560565592018e-14,5.94821091851084e-14,-9.01033507123607e-16,4.12845563581778e-14,3.89412019771119e-14
"month03",-3.91303066822357e-13,2.56273811064007e-14,2.3953966140803e-15,-2.261531824254e-16,9.64379340188524e-16,-3.93482791188656e-16,-1.67048357641216e-15,-3.47745248863764e-15,5.52879981750017e-15,6.29280918766348e-15,1.25229716113184e-14,1.59411830098879e-14,1.48204953125706e-14,2.76006191987104e-14,6.30935236771202e-15,4.37420214696744e-14,4.67760272094406e-14,2.65241376965203e-14,3.73971183193315e-13,8.80481101240354e-13,3.74402380228971e-13,3.74061718156471e-13,3.74157930129553e-13,3.74190641470896e-13,3.74141952959773e-13,3.7424216388497e-13,3.73893347648639e-13,3.74131540425412e-13,3.7412678139966e-13,6.72745168806283e-15,1.34645753610835e-14,1.37034595791064e-14,1.56651678599106e-14,1.85748029587559e-14,5.66607042161854e-15,-1.39563839520279e-14,-1.46706002791121e-14,-1.69664280065502e-14,-1.99003223192006e-14,-2.20097350347841e-14,-2.28430545172841e-14,2.71708607112946e-14,2.75939827440416e-14,2.92027558378817e-14,4.70883134322714e-14,5.1127660129063e-14,4.81764842791058e-14,1.03796238264267e-13,4.72092424476949e-14,5.17597369169328e-14,7.56365177816124e-14
"month04",-4.04081689770368e-13,7.44390830583467e-15,4.98873982289772e-15,9.12858672380731e-15,7.46567431565252e-15,1.09899734419838e-14,1.07655477569206e-14,1.25562936749522e-14,2.98020333645452e-17,1.01592116538409e-14,1.20024190401965e-14,2.11941632342156e-14,1.26020866325243e-14,3.09859104482652e-14,-2.86621210297396e-15,5.74686165347465e-14,1.7708442720579e-14,2.40731046299466e-14,3.74199936175944e-13,3.7440238022897e-13,8.87656024664999e-13,3.74177040459838e-13,3.74115109808814e-13,3.74166123937344e-13,3.74092066911247e-13,3.74344906610136e-13,3.7411263556529e-13,3.7435957152452e-13,3.73854327317772e-13,1.38780841080894e-14,1.25007702468766e-14,1.62663567460016e-14,1.60625797880737e-14,2.26634733838322e-14,8.93675431051582e-15,1.38868179902949e-14,5.53453991083343e-15,4.87737705227432e-15,5.8348375643984e-16,-2.13998928386404e-16,-3.82929900190115e-15,3.53739949141995e-14,2.42718963983908e-14,3.25672773574832e-14,4.86325599495986e-14,5.4893582720118e-14,5.87201593336918e-14,1.21452254560833e-13,5.52385781174598e-14,1.06922218004232e-13,1.20659523112804e-13
"month05",-3.98657904190953e-13,1.02959851448351e-14,6.54548667115636e-15,8.14070170745826e-15,7.60983805820434e-15,1.01497764369421e-14,1.00531904054789e-14,1.07126659882325e-14,1.10186900887575e-14,1.41179594627486e-14,2.16703091848447e-14,3.80768174158635e-14,3.43862930147709e-14,4.86420216809707e-14,4.76401551467551e-14,6.39799664335119e-14,3.02512966235129e-14,3.98199582358825e-14,3.74023890730703e-13,3.74061718156467e-13,3.74177040459835e-13,8.85545051236105e-13,3.7397186080967e-13,3.73988613891581e-13,3.74009811559713e-13,3.74124373226188e-13,3.73972617635163e-13,3.7417285416661e-13,3.7373499134163e-13,1.23372762323027e-14,1.1798474492023e-14,1.06460861024422e-14,1.04656083371415e-14,1.59627519683511e-14,3.46899325944656e-15,7.17947831385733e-15,-1.91853288092511e-15,-2.00706377384061e-15,-4.55025638732382e-15,-5.8272741875314e-15,-7.30026938670949e-15,1.7298660968567e-14,1.55130721291721e-14,1.9360064169791e-14,2.47068607081521e-14,3.17552991098664e-14,3.35497704841349e-14,4.47383019478851e-14,3.80610332307219e-14,7.5311219902951e-14,9.25284615194218e-14
"month06",-3.97204165122897e-13,1.27736192025557e-14,7.53030620153922e-15,7.31706217499406e-15,6.23944029424127e-15,8.95684340261642e-15,9.20580479568647e-15,9.30369996198585e-15,3.05911257863426e-15,1.11690779282417e-14,1.59061312617604e-14,2.15180211542544e-14,2.06448599657987e-14,3.65570690285281e-14,2.76518224457661e-14,4.49410253740951e-14,2.08835564101923e-14,6.00302210074392e-15,3.74027014460552e-13,3.7415793012955e-13,3.74115109808813e-13,3.73971860809671e-13,8.6994762946962e-13,3.73980393862114e-13,3.73989227574496e-13,3.74197302870968e-13,3.73872180406296e-13,3.74128118279897e-13,3.73640680070138e-13,9.95202183905979e-15,1.16326514706676e-14,1.78258401108643e-14,1.31905313303424e-14,1.31496505650693e-14,5.76501267696597e-15,-1.00856467879371e-15,-4.7180660285444e-15,-5.79433864513432e-15,-8.31610639570424e-15,-8.78763158779633e-15,-1.04316316729192e-14,2.2999594844129e-14,1.30803375115951e-14,1.66715986680063e-14,2.93562006678442e-14,1.93221879046076e-14,3.61251159235557e-14,5.08757898052739e-14,2.2964818495202e-14,7.9054442662033e-14,1.1350656423232e-13
"month07",-3.88355974517506e-13,6.56911232741244e-15,8.10165480028305e-15,3.85534172653195e-15,1.56320790079562e-16,1.93961430603808e-15,2.44536143249404e-15,4.41157100259671e-15,6.25334541207011e-16,5.90278308199335e-16,6.65565415323018e-15,7.04596079393813e-15,1.19469219919282e-14,1.50671333683054e-14,-7.81485381356276e-15,3.36353206628136e-14,-1.40017384758777e-14,1.40917670980062e-14,3.74036115563908e-13,3.74190641470894e-13,3.74166123937344e-13,3.73988613891584e-13,3.73980393862115e-13,8.13629466943859e-13,3.73993515929266e-13,3.740663623829e-13,3.74004469872511e-13,3.74200729340016e-13,3.73893668615138e-13,6.95250790236239e-15,9.30053814207026e-15,9.80683139603701e-15,8.25350846335935e-15,1.58142861543585e-14,7.38175244666179e-15,1.98904194961513e-15,-1.19669838331098e-15,8.90240074709038e-17,-2.14357085869471e-15,-3.39107027939768e-15,-5.404773614333e-15,1.26241985353932e-14,1.41335304717338e-14,1.32694362247565e-14,2.47735034590803e-14,8.73772856642483e-15,1.57251715894486e-14,4.91859789267441e-14,1.8674714049233e-14,6.26455700133884e-14,6.7781016738745e-14
"month08",-3.84889397677985e-13,8.1687972219161e-15,5.8227283527302e-15,1.38022083491031e-15,-4.06563189248004e-16,6.09948163724907e-16,1.35742434422077e-15,3.15471533022645e-15,2.85602144562147e-15,-1.22414308704424e-15,-7.58749529374619e-16,4.58571100512413e-15,-1.01333604036711e-15,2.97872195631213e-15,1.75299192378119e-16,1.08510821364661e-14,-1.35615314609601e-15,2.00422477873033e-15,3.74087624626784e-13,3.74141952959768e-13,3.74092066911244e-13,3.74009811559712e-13,3.73989227574494e-13,3.73993515929263e-13,7.74860895490034e-13,3.74140680080447e-13,3.73955496553559e-13,3.74202404111964e-13,3.73773906426077e-13,1.04261394280067e-14,1.22713078773206e-14,1.00453411874319e-14,8.91185666601115e-15,1.25400791006461e-14,5.79457400820378e-15,-1.98359304431138e-15,-5.09935089177695e-15,-5.82987481600934e-15,-6.32585256599581e-15,-6.99799167814655e-15,-8.26559338473328e-15,9.65448228033405e-15,4.62438727101305e-15,7.27338554869004e-15,1.00432712189757e-14,2.78911498325961e-15,5.48228582512206e-15,1.46880588400017e-14,3.05426204353566e-15,1.62282897244385e-14,3.34045827584362e-14
"month09",-3.98266470918738e-13,1.73923819206331e-14,8.78183785228513e-15,6.22912646854421e-15,3.4387638591812e-15,3.60591030023964e-15,2.9302002804965e-15,3.47795533082454e-15,2.32704746651609e-14,2.07737428705608e-14,2.10782492638333e-14,3.76316035122688e-14,4.10535258121301e-14,4.15674249619767e-14,4.02566345630105e-14,5.94080397734868e-14,2.33517959019943e-14,5.68486632335739e-14,3.74027814247327e-13,3.74242163884966e-13,3.74344906610133e-13,3.74124373226188e-13,3.74197302870966e-13,3.74066362382897e-13,3.74140680080448e-13,9.3726370819309e-13,3.73950265024352e-13,3.74223161505318e-13,3.73857550092509e-13,1.62851966259152e-14,1.6721184455526e-14,2.2737759920336e-14,2.04229027812143e-14,1.97822038612701e-14,3.28539766914606e-15,-8.33873722774753e-15,-1.31080863619017e-14,-1.09482744531874e-14,-1.3317715555018e-14,-1.40458707571262e-14,-1.65848184105562e-14,1.09470184569856e-14,1.1798236166642e-14,1.80443315483222e-14,2.07746808805974e-14,1.61234194933488e-14,3.35426810297625e-14,7.27583441196993e-14,4.76380076624534e-14,7.48372254275612e-14,9.601471946194e-14
"month10",-3.87709637681892e-13,1.50840411116681e-14,8.20187790957637e-15,2.93795440385712e-15,-7.04880918160749e-17,1.31747666509894e-16,-7.51977840739653e-17,2.14459955700878e-16,2.06265160829383e-14,1.96797220419167e-14,1.97397562524016e-14,5.59545019922458e-14,4.18458410785101e-14,3.38056315660474e-14,2.93949049005167e-14,9.28350439338018e-14,3.21382827392808e-14,6.16710246371947e-14,3.73844576765563e-13,3.73893347648637e-13,3.74112635565289e-13,3.73972617635166e-13,3.73872180406297e-13,3.74004469872511e-13,3.73955496553562e-13,3.73950265024355e-13,9.06055027460467e-13,3.73925848492714e-13,3.73918642955645e-13,1.02088103213882e-14,3.28268567886255e-15,7.07517865643382e-15,6.59203304365922e-15,1.36004877604287e-14,3.19021963245332e-15,-9.6475234952148e-15,-8.18555925494159e-15,-6.99305723884164e-15,-1.08679400167625e-14,-1.22424781854813e-14,-1.43073884840798e-14,1.01149663857623e-14,1.31281191288186e-14,1.66314476707499e-14,2.36968254164188e-14,1.16776736509584e-14,3.6064308283238e-14,4.69500721971248e-14,2.01417848559072e-14,4.9962472875746e-14,5.23060203805251e-14
"month11",-3.93891660525059e-13,1.22135891977339e-14,6.65129890155135e-15,3.92318713270637e-15,5.35500012389285e-15,3.24273464970202e-15,9.30829938600312e-16,5.59100856054164e-16,1.34974518585714e-14,2.17386486578431e-14,2.30024863926846e-14,4.7902041496256e-14,4.05795214837388e-14,5.08462992683663e-14,3.07761522420437e-14,5.88377879337417e-14,3.26558180405983e-14,8.48142989585444e-14,3.74030179237944e-13,3.74131540425407e-13,3.74359571524516e-13,3.74172854166609e-13,3.74128118279894e-13,3.74200729340012e-13,3.74202404111964e-13,3.74223161505317e-13,3.7392584849271e-13,9.11004395134827e-13,3.73942922512084e-13,1.59221539865025e-14,1.47532291315089e-14,1.73903686841585e-14,8.18003574209833e-15,2.0503687668624e-14,8.07692327267844e-15,-9.43294796507311e-15,-7.56475623786827e-15,-1.02270149514989e-14,-1.07136846614674e-14,-9.9723820332731e-15,-1.10837714893306e-14,1.10568372457433e-14,4.68549825898491e-15,6.69143554170361e-15,1.75127319536744e-14,1.15542465010095e-14,7.88496896747643e-15,3.95553474667983e-14,2.57768569498738e-14,4.57495494774692e-14,1.70606820148232e-14
"month12",-3.68382400189972e-13,-1.04108616907161e-14,-8.1095984939139e-15,-5.10475426998996e-15,-4.56087325835415e-15,-1.48223190700993e-15,1.51499923485272e-15,5.5625036477705e-15,-3.89192472627272e-14,-4.02989904759788e-14,-4.33723238493671e-14,-6.43094458386625e-14,-7.92132934660441e-14,-9.04509443901279e-14,-1.24421908156154e-13,-8.92996756248035e-14,-1.10576367681301e-13,-2.02149932532556e-13,3.73948355960132e-13,3.74126781399657e-13,3.7385432731777e-13,3.73734991341630e-13,3.73640680070137e-13,3.73893668615136e-13,3.73773906426078e-13,3.7385755009251e-13,3.73918642955643e-13,3.73942922512087e-13,5.87220904312131e-13,-7.90252797349671e-16,-2.80958180394614e-15,-6.92686386568758e-15,-2.97421609158433e-15,7.99562280409232e-15,4.92670668163685e-15,1.36487939142355e-14,1.43338261141151e-14,1.32707863617132e-14,1.36822790559006e-14,1.33230639670726e-14,1.16374931538729e-14,1.3306076392935e-14,1.05219335605053e-14,1.6353727464409e-14,1.83867661831587e-14,2.22322354054459e-14,2.67077349696961e-14,5.80377822814226e-14,-3.23156462703566e-15,5.01307044025892e-14,9.91345121835705e-14
"weekdayMonday",-1.78674294531153e-13,1.2574933432954e-14,1.08564270782543e-14,1.19827557043557e-14,1.46318031120618e-14,1.06539701195276e-14,8.58684211188857e-15,4.90247405534341e-15,3.24976136988101e-14,4.9496658395305e-14,5.01916154049659e-14,9.30502588471262e-14,9.83920571063301e-14,1.17553876442288e-13,1.37113720650706e-13,1.63767566037524e-13,9.84774542953386e-14,1.58963775233216e-13,1.2629534369994e-14,6.72745168806225e-15,1.38780841080891e-14,1.23372762323039e-14,9.95202183905988e-15,6.95250790236147e-15,1.04261394280083e-14,1.62851966259167e-14,1.02088103213874e-14,1.59221539865049e-14,-7.90252797348523e-16,4.39569128468528e-13,1.52240073278434e-13,1.52229134650127e-13,1.52156994385018e-13,1.52171778565419e-13,1.52225431421142e-13,-9.44363647357779e-15,-1.13403493057363e-14,-1.2628290722643e-14,-1.31222149394899e-14,-1.34215031058551e-14,-1.37345509385784e-14,8.3281042223913e-15,-6.17048832477174e-15,-7.12041858143608e-16,-1.36312646024871e-14,-2.26065387527162e-15,-1.21863696282896e-14,-2.28281168432319e-14,-2.50332019387256e-14,-3.753233537889e-15,-4.13686627571743e-16
"weekdayTuesday",-1.84087086512261e-13,1.51508890464158e-14,1.0261958456457e-14,1.55033735396455e-14,1.95827623467528e-14,1.5491810401057e-14,1.15580321190762e-14,7.98278658051752e-15,4.28150176578301e-14,6.14278461985578e-14,6.5269135481853e-14,1.1315076547359e-13,1.0844230502745e-13,1.48706483697423e-13,1.72356684125252e-13,2.04929486592988e-13,1.34446964007701e-13,2.06616199153377e-13,1.27262636992283e-14,1.34645753610828e-14,1.25007702468757e-14,1.1798474492024e-14,1.16326514706675e-14,9.3005381420691e-15,1.22713078773223e-14,1.67211844555272e-14,3.28268567886147e-15,1.47532291315111e-14,-2.8095818039452e-15,1.52240073278434e-13,4.83245434433218e-13,1.52305137376692e-13,1.522172809572e-13,1.52245615072868e-13,1.52236296977044e-13,-1.20328367753624e-14,-1.38946838789518e-14,-1.50288555143327e-14,-1.68744894961202e-14,-1.69432242660338e-14,-1.81498633970605e-14,9.25978676392067e-15,-1.0091565789074e-15,1.61848803256111e-15,-6.22800439868224e-15,2.10211282727816e-14,-7.18444952618121e-15,8.5678855768484e-15,-2.14230497581347e-14,7.76376874340309e-15,8.09993856408052e-15
"weekdayWednesday",-1.87919058280288e-13,1.76009841684355e-14,1.17128799392204e-14,1.69070597922084e-14,2.2443582569649e-14,1.77119161036443e-14,1.46339373965741e-14,9.37532553530053e-15,4.53428928217394e-14,6.61366209028178e-14,7.44037724381272e-14,1.19193453542061e-13,1.32734515705811e-13,1.64577032330615e-13,1.71507738277334e-13,1.99505275135242e-13,1.45563818280977e-13,2.49842952762128e-13,9.87696804181485e-15,1.3703459579104e-14,1.62663567459992e-14,1.06460861024415e-14,1.78258401108621e-14,9.80683139603417e-15,1.00453411874319e-14,2.27377599203357e-14,7.07517865643103e-15,1.73903686841592e-14,-6.92686386568826e-15,1.52229134650126e-13,1.5230513737669e-13,4.99387168834707e-13,1.52288256192583e-13,1.522569238028e-13,1.52243689161358e-13,-1.56636119661112e-14,-1.53841154385963e-14,-1.76280812290705e-14,-1.97762382108155e-14,-2.04107685489761e-14,-2.0556979613379e-14,1.72828033624355e-15,-3.48703261417208e-15,5.77203810783977e-16,1.32013692759801e-15,9.4473665914727e-15,-1.17650122423865e-14,1.51057498557355e-14,-1.03464550776288e-14,1.71899072771552e-15,-2.43285232422154e-14
"weekdayThursday",-1.83145947428325e-13,1.30725319893177e-14,8.63612281942093e-15,1.49368362191493e-14,1.98048246496468e-14,1.53597810203585e-14,1.14704006896523e-14,7.22864530718188e-15,4.24739658338323e-14,6.34237340724128e-14,6.79214194302197e-14,1.11557873397331e-13,1.14461301674524e-13,1.44893669078987e-13,1.7248223120892e-13,2.06498096851218e-13,1.45672025756567e-13,2.19326866632363e-13,9.30723366295765e-15,1.56651678599095e-14,1.60625797880729e-14,1.04656083371424e-14,1.31905313303421e-14,8.25350846335813e-15,8.91185666601251e-15,2.04229027812151e-14,6.59203304365834e-15,8.18003574210034e-15,-2.97421609158369e-15,1.52156994385017e-13,1.52217280957199e-13,1.52288256192583e-13,4.80705031612677e-13,1.52260286818887e-13,1.5221006005294e-13,-1.0723264017574e-14,-1.25984951441522e-14,-1.36794748954295e-14,-1.58855109354336e-14,-1.49691312408903e-14,-1.55672595599466e-14,1.85733594739778e-15,-7.74810495247329e-15,-4.15791098355615e-15,-5.10529194492853e-15,3.20265574469232e-15,-1.35639374977061e-14,-1.81462252204355e-14,-4.47715742235408e-14,-2.03843379075825e-14,-1.73699325376597e-14
