"","(Intercept)","policyTRUE","age_grp20-24","age_grp25-34","age_grp35-44","age_grp45-54","age_grp55-64","age_grp65-199","curr_pts_reg1","curr_pts_reg2","curr_pts_reg3","curr_pts_reg4","curr_pts_reg5","curr_pts_reg6","curr_pts_reg7","curr_pts_reg8","curr_pts_reg9","curr_pts_reg10-150","month02","month03","month04","month05","month06","month07","month08","month09","month10","month11","month12","weekdayMonday","weekdayTuesday","weekdayWednesday","weekdayThursday","weekdayFriday","weekdaySaturday","policyTRUE:curr_pts_reg1","policyTRUE:curr_pts_reg2","policyTRUE:curr_pts_reg3","policyTRUE:curr_pts_reg4","policyTRUE:curr_pts_reg5","policyTRUE:curr_pts_reg6","policyTRUE:curr_pts_reg7","policyTRUE:curr_pts_reg8","policyTRUE:curr_pts_reg9","policyTRUE:curr_pts_reg10-150"
"curr_pts_reg3",-1.13071921472053e-13,2.62094272149775e-13,-1.5244679519635e-13,-1.90662702111282e-13,-2.512847767627e-13,-2.41499503112529e-13,-2.29758913152358e-13,-2.16149856782646e-13,2.74295526647235e-13,2.73458037581216e-13,5.78623295097095e-12,2.67006099100368e-13,2.69268897102315e-13,2.67347845597006e-13,2.64108742012538e-13,2.66651715166453e-13,2.5752219901593e-13,2.57560863350689e-13,1.55627566608672e-14,8.28182788725757e-15,7.59245155775761e-15,1.72497640547189e-14,1.75762919890949e-14,1.20824519756959e-14,6.65446734314102e-16,3.13750237841848e-14,2.02332167581613e-14,2.2434748417118e-14,-6.1486910571182e-14,4.99610913252039e-14,6.57673515885669e-14,7.66628412135224e-14,6.93040604394745e-14,4.80273157622734e-14,9.86616123504457e-15,-2.61333804348019e-13,-2.62205065729327e-13,-5.78054626626104e-12,-2.62671573771225e-13,-2.61402697946442e-13,-2.62115756954358e-13,-2.62257625738367e-13,-2.61430081787183e-13,-2.62245543188854e-13,-2.65243050640752e-13
"curr_pts_reg4",-1.77489390513003e-13,2.59594093635137e-13,-2.45157746720862e-13,-2.06034986086511e-13,-2.50674648244798e-13,-2.28830295241382e-13,-2.0637622683731e-13,-1.50396633638419e-13,2.70144062316581e-13,2.69952431117074e-13,2.6700609910037e-13,5.74156085960456e-11,2.74280886747634e-13,2.72202108651593e-13,2.78800969749142e-13,2.78671041542258e-13,2.63318614256067e-13,2.77200533895563e-13,3.10112189753081e-14,1.18863210222477e-14,2.51887999260368e-14,4.94209233845908e-14,2.94138154321507e-14,2.5582294293035e-14,9.75068049175905e-15,7.14948691600925e-14,6.05988448478863e-14,5.28194916645799e-14,-9.65875944937963e-14,1.05065699084753e-13,1.15569072606851e-13,1.39049788747556e-13,1.23156226448388e-13,9.6295973998151e-14,1.63107580154816e-14,-2.56064721143766e-13,-2.56482962672795e-13,-2.57255754333464e-13,-5.7401186874304e-11,-2.54914955911674e-13,-2.5505733825744e-13,-2.59804608406224e-13,-2.54956268131597e-13,-2.53498812068844e-13,-2.55935535286297e-13
"curr_pts_reg5",-1.42006026038414e-13,2.60970877957207e-13,-2.07144632347755e-13,-2.47613754401947e-13,-2.87699922061949e-13,-2.64948660788981e-13,-2.28128992308494e-13,-1.8012577982775e-13,2.74124121645651e-13,2.73215228976449e-13,2.69268897102316e-13,2.7428088674763e-13,3.33316776665228e-11,2.74002747927137e-13,2.77932862277842e-13,2.79924618575269e-13,2.62225221538998e-13,2.7410069873194e-13,2.88889392277604e-14,1.50238540819739e-14,1.15341436521945e-14,3.0633701799854e-14,3.03668403594104e-14,1.40201249422275e-14,1.10863411443755e-14,5.29328228411388e-14,4.01180781213741e-14,4.15123021332292e-14,-1.18876288009351e-13,9.87354665451848e-14,1.2226419999729e-13,1.35357589106736e-13,1.24282033416894e-13,9.48273288745695e-14,1.45856941552595e-14,-2.57821494803927e-13,-2.58090187008388e-13,-2.58943644865412e-13,-2.60381736959718e-13,-3.33121191634003e-11,-2.57251698199875e-13,-2.60817078048176e-13,-2.57695156178595e-13,-2.56145048774046e-13,-2.59596016799795e-13
"curr_pts_reg6",-1.57220558852839e-13,2.61074790862416e-13,-2.20267270373475e-13,-2.60351233169845e-13,-2.97818185866625e-13,-2.62972765969153e-13,-2.29230591819551e-13,-2.0121032982634e-13,2.71817666925147e-13,2.71317596571924e-13,2.67347845597007e-13,2.7220210865159e-13,2.74002747927135e-13,4.85018246325974e-11,2.76308318696498e-13,2.77827501604886e-13,2.59752116064598e-13,2.71720116734187e-13,3.09245852629453e-14,1.97193553214578e-14,2.95611331463838e-14,4.75823890223747e-14,3.19301781070909e-14,2.97890658546891e-14,7.7321078984706e-15,7.39357778150875e-14,5.67832621520235e-14,4.73070508278877e-14,-1.29200166233554e-13,1.14550686691847e-13,1.42592047852622e-13,1.64714971503266e-13,1.54675103559149e-13,1.09064204098565e-13,1.20016344632204e-14,-2.57360853391136e-13,-2.58071642689659e-13,-2.58997423474273e-13,-2.60595117391304e-13,-2.56543955245917e-13,-4.84873371611163e-11,-2.6116784003314e-13,-2.5750030613093e-13,-2.55805056493781e-13,-2.58804767152044e-13
"curr_pts_reg7",-2.19752482375386e-13,2.58413485398426e-13,-3.50496737850633e-13,-2.69882281821483e-13,-2.71103335330542e-13,-2.07509103984496e-13,-1.84565184940199e-13,-1.25095327489169e-13,2.63968403644414e-13,2.64194929018453e-13,2.6410874201254e-13,2.78800969749141e-13,2.77932862277841e-13,2.76308318696501e-13,1.48800365639555e-10,2.91787057670156e-13,2.69009049725636e-13,2.98940992593521e-13,4.37758240990211e-14,1.45223256160999e-14,1.53052717764855e-14,4.8658894902168e-14,6.13725021422524e-14,4.54047194106737e-14,3.48852758152404e-14,8.69833045376031e-14,7.95927587013271e-14,7.42695872189897e-14,-1.60165516140644e-13,1.39421635800768e-13,1.72898816139391e-13,1.97901615878624e-13,2.03766346226808e-13,1.50345470241077e-13,3.44570538612305e-14,-2.51491499642314e-13,-2.51456849143477e-13,-2.52274454315179e-13,-2.57718025270769e-13,-2.48845551290744e-13,-2.48628405625481e-13,-1.48765705358728e-10,-2.50058673684294e-13,-2.459827328494e-13,-2.48483286064458e-13
"curr_pts_reg8",-1.89267112030095e-13,2.59626748979e-13,-3.01301688359243e-13,-3.2393618231684e-13,-3.04730504903902e-13,-2.52154648046905e-13,-2.09756740416861e-13,-1.58574116439584e-13,2.68162742754709e-13,2.679311205978e-13,2.66651715166454e-13,2.78671041542255e-13,2.79924618575269e-13,2.77827501604884e-13,2.91787057670155e-13,1.39706838165515e-10,2.67601564315223e-13,2.936541825531e-13,4.14552305062996e-14,2.5951177201524e-14,1.46270313751421e-14,4.82577565085549e-14,3.41303987840064e-14,3.08546719746886e-14,1.33367989303738e-14,8.36039547321446e-14,6.63763077323165e-14,8.23502165685579e-14,-1.92705999895613e-13,1.5222605581416e-13,1.97759263226414e-13,2.25958035918355e-13,2.09376858842759e-13,1.47020506260991e-13,1.56154480741569e-14,-2.53606009299536e-13,-2.5347664488474e-13,-2.54559319248232e-13,-2.5866491059922e-13,-2.51252772249679e-13,-2.51519970158721e-13,-2.60212097423546e-13,-1.39667919576638e-10,-2.4934015440558e-13,-2.52493423723492e-13
"curr_pts_reg9",-1.88919327323117e-13,2.61327939554132e-13,-2.70440666776804e-13,-2.33696038161967e-13,-2.50581168568668e-13,-2.37013888395818e-13,-1.89999043134495e-13,-2.15590028706892e-13,2.6074622947023e-13,2.60751608774257e-13,2.57522199015931e-13,2.63318614256067e-13,2.62225221538998e-13,2.59752116064601e-13,2.69009049725639e-13,2.67601564315224e-13,1.63511338706813e-10,2.64068081075268e-13,6.00611777087589e-14,3.14869187828798e-14,-1.02392186825234e-14,2.63591270519408e-14,2.05647718783568e-14,1.63349651040002e-14,-1.28252219606462e-14,5.80391372150718e-14,4.73137761293247e-14,5.74025335890788e-14,-1.83218151046879e-13,1.38105064173066e-13,1.7903776697616e-13,2.08916465267421e-13,1.96917892241366e-13,1.18926189113786e-13,1.99611452918475e-14,-2.54485827319817e-13,-2.55167424727965e-13,-2.55532780880891e-13,-2.58201091016785e-13,-2.50776799395504e-13,-2.50978444087093e-13,-2.573075074342e-13,-2.50511573377587e-13,-1.63510424969723e-10,-2.47638206451877e-13
"curr_pts_reg10-150",-2.23577670041068e-13,2.59306490365322e-13,-4.90456956789739e-13,-3.70368250513797e-13,-3.04088198015983e-13,-2.53001739873215e-13,-2.05916675793517e-13,-1.77395287073059e-13,2.55212270974358e-13,2.57011848203928e-13,2.57560863350692e-13,2.77200533895562e-13,2.74100698731946e-13,2.7172011673419e-13,2.98940992593524e-13,2.93654182553095e-13,2.64068081075269e-13,1.12104902378198e-10,4.70420129992359e-14,9.07863253349169e-15,1.71406939575372e-14,6.44507422407771e-14,7.33007945051536e-14,4.61173237710053e-14,3.08806818135561e-14,1.31554855873882e-13,1.16888592546803e-13,9.78922711408471e-14,-2.60327527979682e-13,2.03442322501257e-13,2.70762116067027e-13,2.76121795447938e-13,2.80242679285034e-13,2.00534934973728e-13,2.65802051225573e-14,-2.47573354731393e-13,-2.48530500608822e-13,-2.49559828110803e-13,-2.57249131270461e-13,-2.43310827121199e-13,-2.42920076024007e-13,-2.58990287163655e-13,-2.44391251439146e-13,-2.38215758852626e-13,-1.1203863106979e-10
"month02",-1.57670631490534e-12,1.14002960864421e-14,-1.25451844460612e-15,2.82429983670801e-17,4.9426658246029e-15,1.83580367078497e-15,-4.21834646533574e-15,-1.16083293172762e-14,1.71889926252216e-14,1.56735364914516e-14,1.5562756660869e-14,3.10112189753114e-14,2.8888939227761e-14,3.09245852629465e-14,4.37758240990189e-14,4.14552305063079e-14,6.00611777087552e-14,4.70420129992316e-14,3.55155690078491e-12,1.53432418398681e-12,1.53507157165941e-12,1.53446388087926e-12,1.53441109303716e-12,1.53456019868393e-12,1.5346738826347e-12,1.53438936387084e-12,1.5338493940778e-12,1.53451090021099e-12,1.53439017693988e-12,3.99522483878339e-14,3.76220583659122e-14,3.05995100215895e-14,2.90306127126326e-14,3.68705459209303e-14,2.54624797169416e-14,1.65368243470672e-15,1.14357500081784e-14,1.22155842414009e-14,3.20928608348649e-14,2.0728300586604e-14,1.79188439005311e-14,4.29887813712416e-14,3.85360434363416e-14,1.76909612277137e-14,4.21176457914514e-14
"month03",-1.56442337676314e-12,1.4089173481072e-14,-3.62951325861566e-15,-1.39380542009199e-14,-1.1544387008398e-14,-1.82186654664678e-14,-2.13543899785124e-14,-2.60898961375063e-14,1.15725579162477e-14,6.92913182073614e-15,8.28182788725906e-15,1.18863210222498e-14,1.50238540819721e-14,1.9719355321457e-14,1.4522325616096e-14,2.59511772015284e-14,3.14869187828785e-14,9.07863253348095e-15,1.53432418398681e-12,3.41941941139822e-12,1.53561493987726e-12,1.5343996361815e-12,1.5347415819789e-12,1.53498433440703e-12,1.5347980827869e-12,1.53492453820498e-12,1.53393487404614e-12,1.53484486853914e-12,1.53499364742642e-12,1.21147236037902e-14,3.62998510117045e-14,3.37747218167988e-14,4.40466310517757e-14,6.01261206291248e-14,1.70470870498974e-14,9.62605503933443e-15,2.84208492131438e-14,3.0001394186013e-14,5.34094426226482e-14,5.49194562015366e-14,5.20842297135954e-14,8.57254782137349e-14,7.99139555029701e-14,5.10010556826475e-14,8.94564929219041e-14
"month04",-1.61961728122128e-12,3.54077141497707e-14,3.60344131899029e-14,2.50131944693259e-14,9.22714837994902e-15,2.00237073708739e-14,2.54720874941681e-14,3.06487622742816e-14,-5.60173864332966e-15,8.43984660794254e-15,7.59245155776035e-15,2.51887999260358e-14,1.15341436521922e-14,2.9561133146383e-14,1.53052717764785e-14,1.46270313751508e-14,-1.0239218682523e-14,1.71406939575387e-14,1.5350715716594e-12,1.53561493987725e-12,3.40379791284798e-12,1.53454365567458e-12,1.53442112166754e-12,1.53483927616202e-12,1.53466467997309e-12,1.53527936395143e-12,1.53450626168426e-12,1.53530585892555e-12,1.53415601207542e-12,3.86787839154089e-14,3.29616846476287e-14,4.05955213895176e-14,4.28472957547339e-14,7.49575730841388e-14,2.91559630380362e-14,4.49966375975914e-14,3.67726651594973e-14,3.04956221926589e-14,5.87291958454585e-14,5.96648392344293e-14,5.58203741105303e-14,1.00245048643026e-13,1.05988269515516e-13,1.13250389109285e-13,1.78751169911483e-13
"month05",-1.598417114231e-12,3.24969951996722e-14,3.55415925151039e-14,1.24229598218722e-14,-3.68659397830726e-15,4.42155094459357e-15,1.08034055612114e-14,1.6245120845538e-14,1.45916878275886e-14,2.05687834279587e-14,1.72497640547203e-14,4.94209233845901e-14,3.0633701799854e-14,4.75823890223698e-14,4.86588949021637e-14,4.82577565085622e-14,2.63591270519408e-14,6.44507422407704e-14,1.53446388087925e-12,1.53439963618148e-12,1.53454365567458e-12,3.404257522297e-12,1.53380112640405e-12,1.53415800592741e-12,1.53429553840161e-12,1.53453599246994e-12,1.53408784193983e-12,1.53473791652189e-12,1.53353107215949e-12,4.26815231519687e-14,3.33295923776629e-14,2.42635181448778e-14,2.57387842405016e-14,5.32633916739133e-14,1.02179273091689e-14,3.11106509616133e-14,1.96994190618769e-14,2.22851371272646e-14,3.69520704610067e-14,4.30788980530547e-14,4.85548065201286e-14,5.81633399611914e-14,7.04416106733267e-14,9.29253033506672e-14,1.36636516410502e-13
"month06",-1.58587437988912e-12,2.59511915433367e-14,2.91049777381802e-14,3.47415381462116e-15,-1.58025447353135e-14,-9.97181443973173e-15,-3.76308598442166e-15,5.65029572246119e-16,9.21871466266085e-15,1.8502156783945e-14,1.75762919890962e-14,2.94138154321524e-14,3.0366840359411e-14,3.19301781070875e-14,6.13725021422488e-14,3.41303987840085e-14,2.05647718783577e-14,7.33007945051496e-14,1.53441109303716e-12,1.5347415819789e-12,1.53442112166755e-12,1.53380112640406e-12,3.418433840622e-12,1.5341938427543e-12,1.5342870209705e-12,1.53460149076641e-12,1.53364250326963e-12,1.5347057367734e-12,1.53328593945548e-12,3.21826206707369e-14,3.46643120983511e-14,5.15832633949597e-14,3.54863204987928e-14,5.00433089774524e-14,2.11457598669825e-14,1.60869808886272e-14,1.51432703143772e-14,1.31016514057241e-14,4.46608445794252e-14,2.5151325385432e-14,3.93849504631963e-14,1.18491526822629e-14,5.714727546907e-14,7.26810857397719e-14,1.00965888297277e-13
"month07",-1.56964754307978e-12,1.83410315612641e-14,3.07677233623072e-14,4.70797726073531e-15,-1.94454915268068e-14,-1.75260490208805e-14,-1.50810419908266e-14,-1.03675126246551e-14,-1.81766895461219e-15,1.33766134656376e-14,1.20824519756974e-14,2.55822942930364e-14,1.40201249422256e-14,2.978906585469e-14,4.54047194106674e-14,3.08546719746938e-14,1.63349651039978e-14,4.61173237710026e-14,1.53456019868392e-12,1.53498433440702e-12,1.53483927616202e-12,1.53415800592741e-12,1.53419384275429e-12,3.30721321665811e-12,1.53449371108965e-12,1.53459641558839e-12,1.53425257149576e-12,1.53501941327859e-12,1.53414002012603e-12,2.44792584138325e-14,2.89660000662429e-14,2.89184804462299e-14,2.48182170334884e-14,5.79888983123423e-14,2.49933186562765e-14,2.7620523631159e-14,9.38547680097767e-15,6.51761474064213e-15,2.79165741440722e-14,1.69065609694989e-14,1.85485815904632e-14,1.95972642834484e-14,5.39548435027305e-14,6.38517850010362e-14,9.71972186136665e-14
"month08",-1.55341623814575e-12,1.33060127454473e-14,1.16294421316499e-14,-1.38725246674171e-14,-3.59924811792138e-14,-3.01814527114173e-14,-2.41976678048744e-14,-1.61694495611442e-14,3.55995402206456e-15,4.70020105525044e-15,6.65446734316323e-16,9.75068049175478e-15,1.10863411443747e-14,7.732107898472e-15,3.48852758152343e-14,1.33367989303779e-14,-1.28252219606484e-14,3.08806818135523e-14,1.53467388263469e-12,1.53479808278689e-12,1.53466467997309e-12,1.53429553840161e-12,1.5342870209705e-12,1.53449371108965e-12,3.1261759798515e-12,1.53475396601551e-12,1.53414712849889e-12,1.53502045840786e-12,1.53385292682463e-12,3.58815554085387e-14,4.33845318050975e-14,3.38127156222995e-14,3.07299152017868e-14,5.08155074764799e-14,2.55435928766323e-14,1.377352127163e-14,7.77556269894664e-16,6.51925550910244e-15,1.52063333097873e-14,-4.33283952046888e-15,-3.6339760511708e-15,-7.67937256488542e-15,5.71478253764693e-15,3.1504291718191e-14,3.58022334864623e-14
"month09",-1.58759194877727e-12,1.61702017982192e-14,1.94097239760876e-14,-5.73497309204231e-15,-2.0248091557759e-14,-1.73750652777658e-14,-1.44196536530446e-14,-1.63291254853365e-14,2.27486732134977e-14,3.09259031759589e-14,3.1375023784187e-14,7.14948691600905e-14,5.29328228411368e-14,7.39357778150884e-14,8.69833045376012e-14,8.36039547321523e-14,5.80391372150732e-14,1.31554855873883e-13,1.53438936387084e-12,1.53492453820497e-12,1.53527936395143e-12,1.53453599246995e-12,1.53460149076641e-12,1.53459641558839e-12,1.53475396601552e-12,3.6236539755713e-12,1.5340749374778e-12,1.53484062400588e-12,1.53400234471353e-12,5.4572748493429e-14,3.97815586029035e-14,5.74908609449045e-14,6.02418775553188e-14,6.52416814601322e-14,1.51908168377729e-14,2.08686524571811e-14,8.0055355585858e-15,8.02081654056061e-15,1.72817647131193e-14,2.14497830162703e-14,2.06809400844534e-14,2.21933954002612e-14,3.47354707228729e-14,5.51832742007224e-14,7.71082283332786e-14
"month10",-1.55640396949196e-12,1.77664345454046e-14,1.26055176940018e-14,-6.94468331966119e-15,-1.79316755090266e-14,-1.55667083898721e-14,-1.47174687484408e-14,-1.52667935614925e-14,2.12625030006292e-14,2.977279775685e-14,2.02332167581637e-14,6.05988448478879e-14,4.01180781213733e-14,5.67832621520246e-14,7.9592758701327e-14,6.63763077323199e-14,4.73137761293236e-14,1.16888592546795e-13,1.53384939407779e-12,1.53393487404613e-12,1.53450626168427e-12,1.53408784193984e-12,1.53364250326963e-12,1.53425257149577e-12,1.5341471284989e-12,1.53407493747779e-12,3.49624161872159e-12,1.53406265061269e-12,1.53401603353659e-12,2.76061112083264e-14,-2.65986170738596e-15,6.33532924347819e-15,5.66201318795933e-15,3.78950995166238e-14,4.66039031018535e-15,2.53270829068161e-14,9.44768105910651e-15,1.26047483509724e-14,1.70998245672718e-14,2.34221763360565e-14,1.74545954086385e-14,4.25522033780655e-14,4.51266326896105e-14,4.42005340363553e-14,5.39418604830904e-14
"month11",-1.58172995330459e-12,8.38398366947599e-15,1.05750694002238e-14,-8.49694306605388e-16,-2.70165180967405e-15,-3.28662046558801e-15,-3.13616322394077e-15,-6.6908986097608e-15,3.80055022797691e-14,2.89021026042833e-14,2.24347484171193e-14,5.28194916645791e-14,4.15123021332231e-14,4.73070508278875e-14,7.42695872189786e-14,8.23502165685589e-14,5.74025335890738e-14,9.78922711408389e-14,1.53451090021099e-12,1.53484486853913e-12,1.53530585892556e-12,1.5347379165219e-12,1.5347057367734e-12,1.5350194132786e-12,1.53502045840786e-12,1.53484062400589e-12,1.53406265061269e-12,3.49388276276639e-12,1.53435137506086e-12,3.92807508980093e-14,4.14316491901596e-14,4.70245596073565e-14,1.77843853898329e-14,6.40026600355256e-14,2.6360201266743e-14,-5.17215838205159e-15,2.99940383899507e-15,7.15181870664109e-15,1.21816964865266e-14,1.9403968825367e-14,1.36899885822262e-14,1.9031294955794e-15,1.17020614510873e-14,3.48685270844269e-14,2.86253419640326e-14
"month12",-1.52126334793007e-12,1.16972477716125e-14,-1.64285471924399e-14,-1.00420575119545e-14,-1.69570477395327e-14,-7.95051235189307e-15,2.68951216702704e-15,1.72004977638939e-14,-4.04045812927792e-14,-5.37158575531507e-14,-6.14869105711845e-14,-9.65875944937954e-14,-1.18876288009351e-13,-1.29200166233554e-13,-1.60165516140649e-13,-1.92705999895607e-13,-1.83218151046879e-13,-2.6032752797969e-13,1.53439017693987e-12,1.53499364742641e-12,1.53415601207542e-12,1.5335310721595e-12,1.53328593945548e-12,1.53414002012603e-12,1.53385292682463e-12,1.53400234471353e-12,1.53401603353659e-12,1.53435137506085e-12,2.42195902467756e-12,3.76106407734239e-15,2.10079736611057e-15,-1.69329171789522e-14,2.31909228131129e-15,3.76132784007389e-14,2.06584832184412e-14,5.76600200652323e-15,1.77693265355543e-14,2.05658320572373e-14,3.12309364867053e-14,3.4171546266711e-14,3.05276409675125e-14,5.88612702928252e-14,7.1472736754278e-14,6.69803439834403e-14,1.26204190570023e-13
"weekdayMonday",-8.152191816869e-13,1.61294223661842e-15,-2.09908096836355e-15,1.53241674125379e-14,3.14602575545423e-14,2.8341530063967e-14,2.86192509222286e-14,2.23662592894882e-14,3.84196886906514e-14,4.56369325398739e-14,4.99610913252046e-14,1.05065699084751e-13,9.87354665451825e-14,1.14550686691849e-13,1.39421635800765e-13,1.52226055814164e-13,1.38105064173063e-13,2.0344232250125e-13,3.99522483878241e-14,1.21147236037799e-14,3.86787839154046e-14,4.26815231519669e-14,3.21826206707282e-14,2.447925841383e-14,3.58815554085361e-14,5.45727484934205e-14,2.76061112083224e-14,3.92807508980025e-14,3.76106407733879e-15,1.7974932560575e-12,7.43308906023193e-13,7.43345364902108e-13,7.43177094338453e-13,7.4309902094938e-13,7.4329579579459e-13,-1.12529885014419e-15,-3.94194026081107e-15,-3.21102958990782e-15,-1.59037739256594e-14,-7.25098194495658e-16,-6.75284205254927e-15,-6.64543510343821e-15,-2.0990138744509e-14,2.48345433803458e-14,-1.53449527960829e-14
