"","(Intercept)","policyTRUE","age_grp20-24","age_grp25-34","age_grp35-44","age_grp45-54","age_grp55-64","age_grp65-199","curr_pts_reg1","curr_pts_reg2","curr_pts_reg3","curr_pts_reg4","curr_pts_reg5","curr_pts_reg6","curr_pts_reg7","curr_pts_reg8","curr_pts_reg9","curr_pts_reg10-150","month02","month03","month04","month05","month06","month07","month08","month09","month10","month11","month12","weekdayMonday","weekdayTuesday","weekdayWednesday","weekdayThursday","weekdayFriday","weekdaySaturday","policyTRUE:age_grp20-24","policyTRUE:age_grp25-34","policyTRUE:age_grp35-44","policyTRUE:age_grp45-54","policyTRUE:age_grp55-64","policyTRUE:age_grp65-199","policyTRUE:curr_pts_reg1","policyTRUE:curr_pts_reg2","policyTRUE:curr_pts_reg3","policyTRUE:curr_pts_reg4","policyTRUE:curr_pts_reg5","policyTRUE:curr_pts_reg6","policyTRUE:curr_pts_reg7","policyTRUE:curr_pts_reg8","policyTRUE:curr_pts_reg9","policyTRUE:curr_pts_reg10-150"
"curr_pts_reg3",-8.925433108231e-14,2.31042975225023e-14,-7.67029982491647e-14,-1.65806904683476e-13,-1.58849835840823e-13,-1.49522200360323e-13,-1.37913349587858e-13,-1.26701199667681e-13,1.55396335463849e-13,1.55564606028651e-13,7.42275453392988e-12,1.51753885997278e-13,1.55181810497329e-13,1.53228277095168e-13,1.55280288972814e-13,1.57420651538368e-13,1.22534394376147e-13,1.47966503005047e-13,1.73752206912259e-14,1.3463637549426e-14,1.83614845651831e-14,3.06284094609765e-14,2.28554880686807e-14,1.00592710908521e-14,-5.17760124458522e-16,2.45377955388622e-14,2.35941313992575e-14,2.69252504914006e-14,-5.39969392897985e-14,6.23854742039396e-14,8.10000294005648e-14,9.31291783105643e-14,8.48041185225092e-14,5.51961153166102e-14,8.88687498021187e-15,7.72050251684015e-14,1.66066596650848e-13,1.59005590117079e-13,1.49780884499807e-13,1.38237059664482e-13,1.2705091693778e-13,-1.54943657352247e-13,-1.55306449397053e-13,-7.42255171508404e-12,-1.51244464783759e-13,-1.54820878429734e-13,-1.5250784080224e-13,-1.54561068151368e-13,-1.56519467741808e-13,-1.21485380209342e-13,-1.46260290435215e-13
"curr_pts_reg4",-1.59640624765951e-13,3.34307592887999e-14,-1.09498032437945e-13,-2.07947477562192e-13,-1.44532189235759e-13,-1.5927017553897e-13,-1.19315259240692e-13,-5.70015024917828e-14,1.58978003242458e-13,1.58715095122948e-13,1.51753885997277e-13,9.23381032615228e-11,1.61061967707672e-13,1.56363166191196e-13,1.68075923664286e-13,1.6671205205859e-13,1.09647659432899e-13,1.51344825982068e-13,3.07157155481348e-14,1.64155205717881e-14,3.57619742954747e-14,5.83366331133097e-14,3.37712066540785e-14,1.25963542082766e-14,9.13390669266572e-15,5.03579222666224e-14,7.83908636383042e-14,6.42401569410935e-14,-8.39919773319716e-14,1.26038744677673e-13,1.52121767318296e-13,1.59625579560808e-13,1.49557927583082e-13,1.03884265191871e-13,1.2103241754034e-14,1.10774137189907e-13,2.08706693232128e-13,1.45090556086058e-13,1.60041988098079e-13,1.20208900972166e-13,5.79281276226331e-14,-1.58151048389306e-13,-1.58227437737007e-13,-1.51281153676781e-13,-9.23370782561649e-11,-1.60239581672803e-13,-1.54819305423476e-13,-1.66563745060947e-13,-1.64703718981587e-13,-1.07306225812411e-13,-1.47712077512354e-13
"curr_pts_reg5",-1.18721661051015e-13,-5.51074209113411e-15,-1.03811566085632e-13,-2.445013205547e-13,-2.37711382914609e-13,-1.78469669362042e-13,-1.52076545685468e-13,-9.78533834147621e-14,1.6236425596278e-13,1.62739852779693e-13,1.55181810497329e-13,1.61061967707671e-13,6.29135711966677e-11,1.61453265250809e-13,1.71722242629989e-13,1.71439711721622e-13,1.12899537858117e-13,1.55428569037867e-13,2.75304505491416e-14,1.50483092706618e-14,2.24065183999311e-14,5.25086651979508e-14,3.23284816560998e-14,1.98516012973394e-14,7.14835617308286e-16,5.55026023177934e-14,5.73013300063877e-14,5.32305939132243e-14,-1.06308935350722e-13,1.33972669589912e-13,1.44977002436759e-13,1.79790760681086e-13,1.53803422267191e-13,1.11350901325237e-13,1.05066628395936e-14,1.04964792216428e-13,2.45159480508156e-13,2.38173675769048e-13,1.79134416631446e-13,1.5286248742563e-13,9.86767909129872e-14,-1.61513562334055e-13,-1.62261287012825e-13,-1.5475336295625e-13,-1.60078968748177e-13,-6.29128197433708e-11,-1.59996731639044e-13,-1.70288958898974e-13,-1.69570811210706e-13,-1.1071984407651e-13,-1.51982555305993e-13
"curr_pts_reg6",-1.38271955731783e-13,-2.11422112471122e-14,-7.66422622324651e-14,-2.28866290942718e-13,-2.45722302734675e-13,-2.29961543104851e-13,-1.62231087946223e-13,-1.32160502310434e-13,1.59655848539633e-13,1.61220843102309e-13,1.53228277095167e-13,1.56363166191194e-13,1.61453265250809e-13,1.12442150972109e-10,1.63436084295001e-13,1.64735928016645e-13,1.08751405240214e-13,1.47087575988893e-13,3.77507048976162e-14,3.46493885004357e-14,4.90826037956535e-14,7.30645093610578e-14,5.55275384006788e-14,2.40635746729464e-14,6.35059923295734e-15,5.60139046482958e-14,4.51555449876187e-14,6.85422446956674e-14,-1.23380229052253e-13,1.62688684260445e-13,2.052632843373e-13,2.27463270390089e-13,1.99377950952344e-13,1.16463198240498e-13,1.46553355573522e-14,7.75284491956713e-14,2.29281957162812e-13,2.45908068736767e-13,2.30377322409891e-13,1.62811142190891e-13,1.32822935497805e-13,-1.58633383282116e-13,-1.60687440061659e-13,-1.52913228368793e-13,-1.55325563289918e-13,-1.60854105102304e-13,-1.12440826362167e-10,-1.62123675862272e-13,-1.63092045710051e-13,-1.06828047083591e-13,-1.43834024916095e-13
"curr_pts_reg7",-1.99372926954957e-13,3.71634004988716e-14,-2.75538865903877e-13,-2.4865528689181e-13,-1.74574431523006e-13,-1.07597919695715e-13,-7.82393213482893e-14,-3.05370877634625e-14,1.63811831380285e-13,1.62225976271723e-13,1.55280288972812e-13,1.68075923664286e-13,1.71722242629989e-13,1.63436084295004e-13,4.3906076802537e-10,1.83790233538794e-13,1.146890099514e-13,1.6600016144148e-13,1.192846513184e-14,9.9821811863266e-16,1.58161590213077e-15,7.48580457667159e-14,4.51122255472978e-14,-8.19287896743217e-15,3.96361380003062e-15,5.50985500670132e-14,3.89914981160533e-14,3.84771522257622e-14,-1.73066602570346e-13,1.91697351088271e-13,2.40487812523864e-13,2.37711915634803e-13,2.40527447465499e-13,1.63010202368237e-13,7.95155597464953e-15,2.77174702154815e-13,2.49545917045584e-13,1.751627466058e-13,1.08494987835268e-13,7.93291492224937e-14,3.16958083152681e-14,-1.62467026633614e-13,-1.61502369763072e-13,-1.54673889469753e-13,-1.66596071282121e-13,-1.7065664606985e-13,-1.61296650767793e-13,-4.39058686542054e-10,-1.81124192509837e-13,-1.11508168269796e-13,-1.60891109481361e-13
"curr_pts_reg8",-1.84505491229802e-13,-6.05217117027832e-14,-2.33122257135251e-13,-3.15283706494899e-13,-3.11449214717363e-13,-2.34288121878586e-13,-1.92925480093887e-13,-1.3002422729569e-13,1.65327992175662e-13,1.65886622262768e-13,1.5742065153837e-13,1.66712052058592e-13,1.71439711721622e-13,1.64735928016645e-13,1.83790233538793e-13,4.48626939851706e-10,1.11178537311702e-13,1.57913876390492e-13,9.64010870599963e-14,5.77116063323788e-14,9.07941987162617e-14,9.80930358891494e-14,6.97925144745311e-14,5.30887777906217e-14,1.91048057652007e-14,8.33938302864505e-14,1.34146144036246e-13,8.09265789465989e-14,-1.20745193997558e-13,2.31630600189362e-13,2.89220890846997e-13,2.79577025551669e-13,2.91411124323793e-13,1.86942275051809e-13,5.08098807287668e-14,2.34436744260695e-13,3.15977581705719e-13,3.11867801893589e-13,2.34979763398273e-13,1.93795330557361e-13,1.30966278777982e-13,-1.64140484804507e-13,-1.65187551532594e-13,-1.56899070962408e-13,-1.65309448111606e-13,-1.70472813956023e-13,-1.62849191650298e-13,-1.81917915185694e-13,-4.4862446983905e-10,-1.08439557126688e-13,-1.53413518758996e-13
"curr_pts_reg9",-2.2058154803425e-13,8.84168443317309e-14,-9.1625234402763e-14,-1.51045919592494e-14,-4.18238781965366e-14,-2.65608696215612e-14,-8.64120840858077e-14,-2.90965915124658e-13,1.21732398781872e-13,1.24358183122222e-13,1.22534394376148e-13,1.096476594329e-13,1.1289953785812e-13,1.08751405240214e-13,1.14689009951401e-13,1.11178537311703e-13,3.9681969140256e-10,8.78668189578715e-14,2.13525043282966e-14,6.33034664344989e-14,2.86846377197095e-14,4.50597329518708e-14,3.14805100350033e-14,-2.03726509802682e-14,-1.0057656563162e-15,2.79885128431166e-14,4.23158063552888e-14,4.14869653264874e-14,-1.53808973100724e-13,1.34516498277326e-13,1.84497271335023e-13,1.99637195739677e-13,2.01161886913358e-13,1.30970623909291e-13,-9.68539650103354e-16,9.25793305143354e-14,1.57053916996638e-14,4.228683338089e-14,2.71844627178543e-14,8.71206068979986e-14,2.91695586671154e-13,-1.21216491520982e-13,-1.23975308515577e-13,-1.22181709525699e-13,-1.08921275887313e-13,-1.12276101021066e-13,-1.07609292760396e-13,-1.13536129595692e-13,-1.09625220658591e-13,-3.96818041961363e-10,-8.5146466782322e-14
"curr_pts_reg10-150",-2.20815054205011e-13,2.34252548055375e-15,4.43325274648789e-14,-2.88763504988752e-13,-2.40725385134442e-13,-2.27488761426538e-13,-9.90176255058723e-14,-9.32127732845005e-14,1.52632442235935e-13,1.58504271582031e-13,1.47966503005049e-13,1.51344825982071e-13,1.55428569037872e-13,1.47087575988895e-13,1.66000161441483e-13,1.57913876390495e-13,8.78668189578751e-14,5.79502205938681e-10,6.26312459339465e-14,3.06068231242834e-14,4.32954104689097e-14,6.39528237142807e-14,1.31665684432641e-14,2.51097835419919e-14,7.07088386541525e-15,8.04499754625845e-14,8.76232372413463e-14,1.19533636157589e-13,-2.88810750927858e-13,2.24362652406961e-13,2.91845263216046e-13,3.55093371078376e-13,3.1074828328552e-13,1.86863320681734e-13,1.76393216005537e-14,-4.24310676869693e-14,2.89855479177385e-13,2.41504456067783e-13,2.28589470632733e-13,1.00304568611706e-13,9.45515154157372e-14,-1.51250483923854e-13,-1.57674599204809e-13,-1.47230154592897e-13,-1.49723595896595e-13,-1.54128513891363e-13,-1.4465596382693e-13,-1.63523580543973e-13,-1.54662822914033e-13,-8.42715525821922e-14,-5.79496414260414e-10
"month02",-8.68079307538074e-13,3.09032388006643e-14,3.55795186541897e-15,1.82676838726084e-15,7.67956936372309e-15,1.60921949387662e-15,-3.51159525623221e-15,-4.84722472237399e-15,-7.46396339684049e-15,9.13500068521338e-15,1.73752206912262e-14,3.07157155481376e-14,2.75304505491435e-14,3.77507048976177e-14,1.19284651318454e-14,9.64010870599945e-14,2.1352504328292e-14,6.26312459339429e-14,1.99691525175773e-12,8.36075701712128e-13,8.36435241989087e-13,8.36063981335355e-13,8.36077798247448e-13,8.36110598332621e-13,8.36236540200174e-13,8.36123558395636e-13,8.357340895776e-13,8.36165375039036e-13,8.35959384420022e-13,2.81502359846484e-14,2.83442004519322e-14,2.1969571726243e-14,2.07981544710299e-14,2.25360055465322e-14,1.51061190709061e-14,-1.58660595496008e-14,-9.87865900570469e-15,-1.56841746311171e-14,-1.88860203891938e-14,-2.27613989539802e-14,-2.68532024305834e-14,2.66933473530414e-14,1.56832005756503e-14,1.93001714651615e-14,3.64170188591574e-14,1.74405464781173e-14,3.76074674368583e-14,8.55954309738462e-14,-4.82795304867631e-15,5.73736886881568e-14,5.48856749746417e-14
"month03",-8.75019919850071e-13,5.62893727623608e-14,7.26054114527687e-15,1.79327994464922e-15,4.85483484914774e-15,4.7483159202059e-16,-3.23395079661334e-15,-7.65640533856921e-15,2.93992170767774e-15,3.35603966328868e-15,1.34636375494251e-14,1.64155205717889e-14,1.50483092706614e-14,3.46493885004372e-14,9.98218118634831e-16,5.7711606332373e-14,6.33034664344962e-14,3.06068231242824e-14,8.36075701712133e-13,1.96639724289009e-12,8.36871175987205e-13,8.36136219356902e-13,8.36366955961856e-13,8.36442952505254e-13,8.36349666561974e-13,8.36612969285969e-13,8.35850993181568e-13,8.36410881460708e-13,8.36340054804817e-13,1.48536869803099e-14,2.98817427038252e-14,3.04607844140595e-14,3.5132113623088e-14,4.1726223768278e-14,1.2798127994254e-14,-2.85896217213228e-14,-2.86919627988964e-14,-3.3683122824319e-14,-4.21764404624834e-14,-4.79694671661965e-14,-5.03840672737344e-14,3.19112997521068e-14,3.44370977322104e-14,3.64452439479272e-14,6.36089895987453e-14,7.02622567207588e-14,6.50419570194537e-14,1.49698127072656e-13,6.46271493908808e-14,7.0107025028623e-14,1.07208584538682e-13
"month04",-9.01920489098667e-13,1.99021062625565e-14,7.77686578139291e-15,1.83044866012297e-14,1.23857274838229e-14,2.27772776538389e-14,2.26467316930497e-14,2.62821562870896e-14,5.8480293206571e-16,1.70528620857085e-14,1.83614845651837e-14,3.57619742954812e-14,2.24065183999328e-14,4.90826037956563e-14,1.58161590212846e-15,9.07941987162648e-14,2.86846377197132e-14,4.32954104689132e-14,8.36435241989089e-13,8.36871175987204e-13,1.99356072641534e-12,8.36418677629839e-13,8.36309471761156e-13,8.36450437554131e-13,8.3632169361324e-13,8.36735129028422e-13,8.36228580718548e-13,8.36771114409226e-13,8.35976718510969e-13,3.08390776270367e-14,2.76428904575786e-14,3.60081529547115e-14,3.5691705736356e-14,5.06809060714913e-14,2.00244750280836e-14,3.35972706652638e-14,1.43557119663948e-14,1.34456750199834e-14,2.14698283493547e-16,-3.30055364544618e-15,-1.22508837351344e-14,4.2435839767262e-14,2.26784291078295e-14,3.48539757251657e-14,5.71664393484055e-14,6.44969339905503e-14,7.23409137331408e-14,1.62482923055584e-13,6.39798242616895e-14,1.44866124907633e-13,1.61436481076824e-13
"month05",-8.89923455963145e-13,2.5465521979504e-14,1.19850569481416e-14,1.69024407783483e-14,1.37659247087258e-14,2.13376547669201e-14,2.10640463722886e-14,2.20138876654688e-14,1.45691548477116e-14,2.04703195438368e-14,3.06284094609757e-14,5.83366331133161e-14,5.2508665197953e-14,7.30645093610606e-14,7.48580457667175e-14,9.80930358891469e-14,4.50597329518739e-14,6.39528237142847e-14,8.36063981335357e-13,8.361362193569e-13,8.36418677629839e-13,1.98779459730388e-12,8.3598254894757e-13,8.36043789576187e-13,8.36126749220506e-13,8.36257647911336e-13,8.35928122068042e-13,8.36369268462052e-13,8.35677915650402e-13,2.7594679522999e-14,2.63878919332138e-14,2.37848032131977e-14,2.33723241990726e-14,3.56949262317939e-14,7.74069238766167e-15,1.86791346098644e-14,-2.73835286843656e-15,-2.17250923383213e-15,-1.09491089092705e-14,-1.50884836642557e-14,-1.93162570254877e-14,1.83522989322595e-14,1.25161145428172e-14,1.79651088166677e-14,2.44233226548981e-14,3.30298482928136e-14,3.75646806534045e-14,5.0384823661903e-14,4.09658360309354e-14,1.00408963453863e-13,1.2222839367733e-13
"month06",-8.86843716375058e-13,3.03831056742844e-14,1.44897021931769e-14,1.50318446108212e-14,1.09143221385302e-14,1.87507696154812e-14,1.9323016552169e-14,1.92520725686441e-14,3.33061725905659e-15,1.66662854426282e-14,2.28554880686806e-14,3.37712066540855e-14,3.23284816561026e-14,5.5527538400685e-14,4.51122255472979e-14,6.97925144745311e-14,3.14805100350035e-14,1.31665684432696e-14,8.36077798247452e-13,8.36366955961856e-13,8.36309471761158e-13,8.35982548947572e-13,1.95175935103206e-12,8.3604249181132e-13,8.3609043800154e-13,8.36441432799485e-13,8.35724852718413e-13,8.36287946980966e-13,8.35452574170773e-13,2.20189932700631e-14,2.57709247307272e-14,3.97410412841521e-14,2.9548017795997e-14,2.9563608342283e-14,1.296606489415e-14,3.49075727214324e-16,-8.70052804795172e-15,-1.06475730852187e-14,-1.89328039335555e-14,-2.11164863416824e-14,-2.55104182957727e-14,2.80183157862153e-14,1.02068797620328e-14,1.52529994652162e-14,3.30193669747041e-14,1.61577727138029e-14,4.28770326756671e-14,6.12890932741754e-14,2.01357496940786e-14,1.07513067398709e-13,1.55288663030057e-13
"month07",-8.67108880434187e-13,1.61724147553507e-14,1.60790414078759e-14,7.39544111590577e-15,-2.64403923672318e-15,3.02206514015289e-15,4.51067937522393e-15,8.60029563892683e-15,6.99490413217194e-16,1.79232725129081e-15,1.00592710908536e-14,1.2596354208281e-14,1.98516012973402e-14,2.40635746729506e-14,-8.19287896743097e-15,5.30887777906186e-14,-2.03726509802677e-14,2.51097835419868e-14,8.36110598332624e-13,8.36442952505253e-13,8.36450437554132e-13,8.36043789576188e-13,8.36042491811318e-13,1.8242284381248e-12,8.36108571592909e-13,8.36168191302935e-13,8.3604041132245e-13,8.36466601124158e-13,8.36005401201266e-13,1.53979661532591e-14,2.05291232989701e-14,2.1544658259267e-14,1.81715322615531e-14,3.52550077077925e-14,1.65360637963896e-14,6.56809197314571e-15,-1.29798441358395e-15,2.18023087700586e-15,-4.98105922028673e-15,-8.64653066948955e-15,-1.36189269248938e-14,1.37716326667574e-14,1.33270364357568e-14,1.1785851001512e-14,2.7858100519421e-14,2.45283106122807e-15,1.40650110543123e-14,6.13670866908221e-14,1.5957511984327e-14,8.48667109359501e-14,8.89624351633421e-14
"month08",-8.59722786089354e-13,1.88826737169253e-14,1.12519857578843e-14,1.7745420250302e-15,-3.44276434437154e-15,2.14758366314281e-16,2.23541693156053e-15,6.00099431307054e-15,4.66796894263175e-15,-5.49732362327711e-16,-5.17760124458915e-16,9.13390669267116e-15,7.14835617306316e-16,6.35059923295922e-15,3.96361380003459e-15,1.91048057651985e-14,-1.00576565631519e-15,7.07088386542564e-15,8.36236540200172e-13,8.36349666561968e-13,8.36321693613238e-13,8.36126749220503e-13,8.36090438001534e-13,8.36108571592905e-13,1.73631756611017e-12,8.36368198353903e-13,8.359526327927e-13,8.36492588597139e-13,8.35711251154456e-13,2.31739755196423e-14,2.74357601662401e-14,2.24632384073504e-14,2.00257822589508e-14,2.81446478001499e-14,1.29903006462714e-14,-2.53757034294452e-15,-1.02025862165814e-14,-1.170665022979e-14,-1.39913958541513e-14,-1.59167194679577e-14,-1.89677190750515e-14,1.1891314632527e-14,2.16200544620367e-15,5.8854738877426e-15,9.08995671120448e-15,-2.89011467378145e-15,2.02092673079585e-15,1.34386998031115e-14,-3.63698658503335e-15,1.871241313582e-14,4.11171905096011e-14
"month09",-8.89409914487759e-13,3.95643109980495e-14,1.9428090412034e-14,1.54972331443668e-14,7.62437766616965e-15,8.17043238280171e-15,5.85233013745873e-15,5.96137798869403e-15,2.7414474037533e-14,2.45970946709307e-14,2.45377955388622e-14,5.03579222666279e-14,5.5502602317795e-14,5.60139046482968e-14,5.50985500670148e-14,8.33938302864507e-14,2.79885128431194e-14,8.04499754625885e-14,8.36123558395638e-13,8.36612969285967e-13,8.36735129028421e-13,8.36257647911336e-13,8.36441432799483e-13,8.36168191302934e-13,8.36368198353907e-13,2.09960892804285e-12,8.35904945950046e-13,8.36524644611655e-13,8.35865318170009e-13,3.62696226739532e-14,3.71179638429555e-14,5.06290487656708e-14,4.56476545007575e-14,4.43886385732251e-14,7.43976670501979e-15,-1.59353177647698e-14,-2.74086050488084e-14,-2.13583262328849e-14,-2.92427956196067e-14,-3.1974274167357e-14,-3.79898220760511e-14,1.13722450386621e-14,1.0531846333868e-14,1.95965809321856e-14,2.27438011697793e-14,1.47968773570053e-14,4.156347377124e-14,9.85212961048706e-14,6.09536594350845e-14,1.04177730428507e-13,1.32421960481334e-13
"month10",-8.65937675903919e-13,3.42473717657402e-14,1.84092440469576e-14,8.00969362913804e-15,-5.83606443879121e-17,4.7369972929344e-16,-6.63904738190002e-16,-9.09699913795868e-16,2.45548944444381e-14,2.38591480633099e-14,2.35941313992576e-14,7.83908636383122e-14,5.73013300063901e-14,4.51555449876194e-14,3.89914981160608e-14,1.34146144036243e-13,4.23158063552879e-14,8.76232372413498e-14,8.35734089577599e-13,8.35850993181565e-13,8.36228580718547e-13,8.3592812206804e-13,8.35724852718408e-13,8.36040411322447e-13,8.35952632792702e-13,8.35904945950042e-13,2.02858747819535e-12,8.35877590310588e-13,8.35981795494696e-13,2.27471049415483e-14,7.20238169933277e-15,1.55775305192171e-14,1.44832224737737e-14,3.02867136731912e-14,7.01888215927749e-15,-1.90609715505069e-14,-1.59034839213977e-14,-1.23082642752927e-14,-2.35473638717697e-14,-2.7632746710011e-14,-3.25913226229126e-14,9.23445695173301e-15,1.23397355008016e-14,1.74326302118285e-14,2.71949476272297e-14,8.48082516989156e-15,4.53035350135392e-14,6.04337447997123e-14,2.00538715554001e-14,6.64245115451384e-14,6.75091638003686e-14
"month11",-8.80101980534754e-13,2.76902078769529e-14,1.55546648522561e-14,1.07793282992515e-14,1.33608778626402e-14,7.95272814189007e-15,1.90295347209959e-15,2.18551344327149e-16,1.24728474705912e-14,2.51342694293164e-14,2.69252504914001e-14,6.42401569410974e-14,5.32305939132239e-14,6.85422446956696e-14,3.84771522257644e-14,8.09265789465954e-14,4.14869653264883e-14,1.19533636157588e-13,8.36165375039035e-13,8.36410881460705e-13,8.36771114409224e-13,8.3636926846205e-13,8.36287946980962e-13,8.36466601124155e-13,8.3649258859714e-13,8.36524644611651e-13,8.35877590310587e-13,2.0386309198409e-12,8.36006588015943e-13,3.55192418899067e-14,3.29698562984915e-14,3.89641870626722e-14,1.84581334225072e-14,4.60658361662028e-14,1.81801407012106e-14,-1.95365934306222e-14,-1.55192856225231e-14,-2.10456398463254e-14,-2.36969345159172e-14,-2.27498769260751e-14,-2.55544088662617e-14,1.34125841402205e-14,3.28360884402092e-15,6.25292100115848e-15,2.19485860478383e-14,1.2737227151978e-14,7.37421338937769e-15,5.4247434459157e-14,3.32576120841445e-14,6.39958185584178e-14,1.99576857643766e-14
"month12",-8.23628404623452e-13,-2.24518843876556e-14,-2.04946548006597e-14,-1.55222689600389e-14,-1.38506217918424e-14,-5.11982826745474e-15,3.02354699412497e-15,1.25656278800064e-14,-4.72378390381066e-14,-4.91493251509757e-14,-5.39969392897989e-14,-8.39919773319678e-14,-1.06308935350722e-13,-1.23380229052252e-13,-1.73066602570346e-13,-1.20745193997564e-13,-1.53808973100723e-13,-2.88810750927862e-13,8.35959384420025e-13,8.36340054804815e-13,8.35976718510969e-13,8.35677915650403e-13,8.35452574170771e-13,8.36005401201266e-13,8.3571125115446e-13,8.3586531817001e-13,8.35981795494698e-13,8.36006588015945e-13,1.31329895753012e-12,-1.95886821201866e-15,-6.58633119706228e-15,-1.58149064442202e-14,-6.82920325900454e-15,1.79509012522882e-14,1.10614543308192e-14,3.01324884068317e-14,3.22935587199933e-14,2.89660755789356e-14,3.02260318525185e-14,2.9138137728774e-14,2.52235384211759e-14,1.7557072053453e-14,1.28210320941192e-14,2.15795299809246e-14,2.4138308247242e-14,2.95147952972551e-14,3.67044519569038e-14,8.26469569279337e-14,-8.95619580395158e-15,7.2050233080451e-14,1.44200886304712e-13
"weekdayMonday",-4.00069506211986e-13,2.867647816338e-14,2.63790692356717e-14,3.10173421259469e-14,3.64918124637101e-14,2.56629083361071e-14,1.91688596444056e-14,9.82631815118046e-15,3.57628297887351e-14,6.12666547922643e-14,6.23854742039399e-14,1.26038744677675e-13,1.33972669589912e-13,1.62688684260445e-13,1.91697351088274e-13,2.31630600189361e-13,1.34516498277325e-13,2.24362652406966e-13,2.81502359846458e-14,1.48536869803056e-14,3.08390776270325e-14,2.75946795229966e-14,2.20189932700593e-14,1.53979661532558e-14,2.31739755196423e-14,3.62696226739508e-14,2.27471049415473e-14,3.5519241889906e-14,-1.9588682120215e-15,9.85793600465852e-13,3.4145550078072e-13,3.41432291979646e-13,3.41269033421686e-13,3.41300512249378e-13,3.41418187143094e-13,-2.0586458945413e-14,-2.5344547524859e-14,-2.72387226550176e-14,-2.97679260433377e-14,-3.07466032553653e-14,-3.12764192251122e-14,1.18177651679351e-14,-1.00422383559766e-14,-1.92805302190437e-15,-2.1413761538045e-14,-4.43514440955197e-15,-1.92873313398936e-14,-3.5392456442688e-14,-3.86984017100568e-14,-6.86210848621036e-15,-1.98328188357696e-15
"weekdayTuesday",-4.12018167476614e-13,3.47161143393446e-14,2.55988498092467e-14,4.01222739146215e-14,4.87375162464974e-14,3.70855099918052e-14,2.57904935244301e-14,1.60610900028729e-14,4.72500332250034e-14,7.51248726543352e-14,8.10000294005657e-14,1.521217673183e-13,1.44977002436761e-13,2.05263284337304e-13,2.40487812523866e-13,2.89220890846996e-13,1.84497271335024e-13,2.91845263216056e-13,2.83442004519349e-14,2.98817427038276e-14,2.76428904575804e-14,2.63878919332169e-14,2.57709247307291e-14,2.05291232989726e-14,2.74357601662457e-14,3.71179638429577e-14,7.20238169933765e-15,3.29698562984957e-14,-6.58633119705995e-15,3.41455500780723e-13,1.08368934252119e-12,3.41606877458118e-13,3.41408594847228e-13,3.41469528077666e-13,3.41444709656109e-13,-2.62052499515901e-14,-3.10057106861679e-14,-3.2149351185842e-14,-3.83732149666818e-14,-3.89588338779256e-14,-4.13319915559354e-14,1.26304205188024e-14,-2.88625303157701e-15,1.00469545061199e-15,-1.10266615592231e-14,2.97621976909236e-14,-1.24076446234954e-14,1.0840944654818e-14,-3.39848914710922e-14,9.71757066054235e-15,1.00583259533567e-14
"weekdayWednesday",-4.20543144987097e-13,4.02269083483809e-14,2.90920064218897e-14,4.36508584689048e-14,5.56383170571923e-14,4.22827042436147e-14,3.25543394965004e-14,1.90378606719083e-14,4.94789544508529e-14,8.06122896775831e-14,9.31291783105637e-14,1.59625579560814e-13,1.79790760681089e-13,2.27463270390093e-13,2.37711915634804e-13,2.79577025551667e-13,1.99637195739676e-13,3.55093371078379e-13,2.19695717262407e-14,3.04607844140569e-14,3.60081529547087e-14,2.37848032131962e-14,3.97410412841493e-14,2.15446582592644e-14,2.24632384073513e-14,5.0629048765668e-14,1.5577530519217e-14,3.8964187062672e-14,-1.58149064442223e-14,3.41432291979646e-13,3.41606877458115e-13,1.11985373307872e-12,3.41571051510729e-13,3.41497405945376e-13,3.41461891356531e-13,-3.42652961362631e-14,-3.41877580905207e-14,-3.78270939899244e-14,-4.49018259174156e-14,-4.6715994885514e-14,-4.68210449367452e-14,1.35673778342027e-15,-6.61061586686863e-15,-5.7880066455278e-16,1.95843115723082e-16,1.23586827971891e-14,-1.93202811130554e-14,2.04944541382236e-14,-1.75305772498699e-14,5.99534011399696e-16,-3.86109645351175e-14
"weekdayThursday",-4.10025883414625e-13,3.01080968592372e-14,2.19820486669548e-14,3.88776907319742e-14,4.93653076744117e-14,3.68285150887887e-14,2.55768475765092e-14,1.44480191873962e-14,4.65758794828153e-14,7.79192015086127e-14,8.48041185225094e-14,1.49557927583086e-13,1.53803422267191e-13,1.99377950952344e-13,2.40527447465498e-13,2.9141112432379e-13,2.0116188691336e-13,3.10748283285523e-13,2.07981544710264e-14,3.51321136230837e-14,3.56917057363511e-14,2.33723241990698e-14,2.95480177959922e-14,1.8171532261549e-14,2.00257822589503e-14,4.56476545007537e-14,1.44832224737713e-14,1.84581334225055e-14,-6.82920325900927e-15,3.41269033421686e-13,3.41408594847225e-13,3.41571051510728e-13,1.07803258529251e-12,3.41505300604946e-13,3.41387015333619e-13,-2.36004537029003e-14,-2.85797848221403e-14,-2.96118343322428e-14,-3.64189134008512e-14,-3.46448703695995e-14,-3.56541966426379e-14,2.74048284883241e-15,-1.17828028241828e-14,-6.48432982908038e-15,-8.08730469413956e-15,4.33599977929606e-15,-2.06986076742927e-14,-2.78763409325386e-14,-6.7670349177691e-14,-3.12063874500863e-14,-2.67181647513514e-14
