"","past_pts","window","seasonality","age_int","pts_target","sex","reg_type","Variable","Estimate","Std_Error","z_stat","p_value","AME","MER","N"
"61.4","all","4 yr.","mnwk","no","7","Female","Logit","age_grp35-44",-1.64394715667469,0.12774929601325,-12.8685418078874,6.76675888590306e-38,-0.0920888845954956,-0.95911388517869,5454392801
"61.5","all","4 yr.","mnwk","no","7","Female","Logit","age_grp45-54",-2.25947611395907,0.146655215048652,-15.4067219035443,1.47506987194191e-53,-0.0895983895915046,-1.06469416973969,5454392801
"61.6","all","4 yr.","mnwk","no","7","Female","Logit","age_grp55-64",-3.0881197459032,0.227416095165478,-13.5791608929709,5.32327862056415e-42,-0.0838416577683526,-1.13461802283222,5454392801
"61.7","all","4 yr.","mnwk","no","7","Female","Logit","age_grp65-199",-3.82634757861142,0.390956789842823,-9.78713678345305,1.27865431905833e-22,-0.075240534445482,-1.16291036538897,5454392801
"61.8","all","4 yr.","mnwk","no","7","Female","Logit","curr_pts_grp1-3",1.69677770691844,0.0826629417033804,20.5264617004194,1.24948688331019e-93,NA,NA,5454392801
"61.9","all","4 yr.","mnwk","no","7","Female","Logit","curr_pts_grp4-6",2.75384891175133,0.0955389904257496,28.8243459500605,1.06270280161165e-182,NA,NA,5454392801
"61.10","all","4 yr.","mnwk","no","7","Female","Logit","curr_pts_grp7-9",3.01058289446927,0.142738338463084,21.0916207018052,9.49523106808116e-99,NA,NA,5454392801
"61.11","all","4 yr.","mnwk","no","7","Female","Logit","curr_pts_grp10-150",4.13354081946341,0.125220596728182,33.010071245996,5.8235830608507e-239,NA,NA,5454392801
"61.12","all","4 yr.","mnwk","no","7","Female","Logit","month02",0.293928692890252,0.193660324065538,1.51775380067412,0.129076475629833,NA,NA,5454392801
"61.13","all","4 yr.","mnwk","no","7","Female","Logit","month03",0.312499752678977,0.188539221755202,1.65747874511079,0.0974227226270841,NA,NA,5454392801
"61.14","all","4 yr.","mnwk","no","7","Female","Logit","month04",0.613527320440126,0.182634373563929,3.35932009110742,0.000781345079736914,NA,NA,5454392801
"61.15","all","4 yr.","mnwk","no","7","Female","Logit","month05",0.693948339789692,0.179114473561964,3.87432866808289,0.000106919033748501,NA,NA,5454392801
"61.16","all","4 yr.","mnwk","no","7","Female","Logit","month06",0.79520001716737,0.176514708865487,4.50500710268485,6.63707225641984e-06,NA,NA,5454392801
"61.17","all","4 yr.","mnwk","no","7","Female","Logit","month07",0.829203600180982,0.174267546212916,4.75822158629514,1.95306035890933e-06,NA,NA,5454392801
"61.18","all","4 yr.","mnwk","no","7","Female","Logit","month08",0.606391722412952,0.180957133657503,3.35102413569761,0.000805132847296941,NA,NA,5454392801
"61.19","all","4 yr.","mnwk","no","7","Female","Logit","month09",0.867601492729909,0.173497303042667,5.00066270492137,5.7133589229228e-07,NA,NA,5454392801
"61.20","all","4 yr.","mnwk","no","7","Female","Logit","month10",0.706259635249228,0.177096161712343,3.98800080374641,6.66324380115476e-05,NA,NA,5454392801
"61.21","all","4 yr.","mnwk","no","7","Female","Logit","month11",0.65937904748876,0.17909203493954,3.68178879485825,0.000231603242907243,NA,NA,5454392801
"61.22","all","4 yr.","mnwk","no","7","Female","Logit","month12",-0.385553089570701,0.226149827880122,-1.70485687822445,0.088221120428834,NA,NA,5454392801
"61.23","all","4 yr.","mnwk","no","7","Female","Logit","weekdayMonday",-0.351422168480423,0.111133384458125,-3.16216562821264,0.0015660046601355,NA,NA,5454392801
"61.24","all","4 yr.","mnwk","no","7","Female","Logit","weekdayTuesday",-0.539430948489624,0.117809575854982,-4.57883787947458,4.67566408722823e-06,NA,NA,5454392801
"61.25","all","4 yr.","mnwk","no","7","Female","Logit","weekdayWednesday",-0.620398745392275,0.120959310456746,-5.12898712012852,2.91305270474375e-07,NA,NA,5454392801
"61.26","all","4 yr.","mnwk","no","7","Female","Logit","weekdayThursday",-0.591799027681923,0.119862782532547,-4.93730426724598,7.9209839602575e-07,NA,NA,5454392801
"61.27","all","4 yr.","mnwk","no","7","Female","Logit","weekdayFriday",-0.414140405296541,0.113404184984221,-3.65189702085655,0.000260310274207493,NA,NA,5454392801
"61.28","all","4 yr.","mnwk","no","7","Female","Logit","weekdaySaturday",-0.164451117514067,0.105493562222147,-1.55887349000281,0.119026325932016,NA,NA,5454392801
"63","all","4 yr.","mnwk","no","9+","Female","Logit","(Intercept)",-27.8759922013824,58.7375640789916,-0.474585431631011,0.635082492091018,NA,NA,5454392801
"63.1","all","4 yr.","mnwk","no","9+","Female","Logit","policyTRUE",-0.124908531511895,18.3360504548772,-0.0068121830172359,0.994564706383442,-1.01431515713721e-08,0,5454392801
"63.2","all","4 yr.","mnwk","no","9+","Female","Logit","age_grp20-24",-0.705009065125402,53.1133887620328,-0.0132736600235413,0.989409462594003,-7.20236435645834e-08,-1.28551134066207e-08,5454392801
"63.3","all","4 yr.","mnwk","no","9+","Female","Logit","age_grp25-34",-0.385714915272191,41.7835284680987,-0.0092312671862234,0.992634619044026,-4.60625186685986e-08,-1.28551134066207e-08,5454392801
"63.4","all","4 yr.","mnwk","no","9+","Female","Logit","age_grp35-44",-0.360098355076181,41.2367526942107,-0.00873246149488236,0.993032592346512,-4.36391299119483e-08,-1.28551134066207e-08,5454392801
"63.5","all","4 yr.","mnwk","no","9+","Female","Logit","age_grp45-54",-0.502433539978084,41.2639741168397,-0.0121760821814068,0.990285132066474,-5.82894088723879e-08,-1.28551134066207e-08,5454392801
"63.6","all","4 yr.","mnwk","no","9+","Female","Logit","age_grp55-64",-0.89472111646026,45.4858117399655,-0.0196703341599184,0.984306356110627,-8.90746677669405e-08,-1.28551134066207e-08,5454392801
"63.7","all","4 yr.","mnwk","no","9+","Female","Logit","age_grp65-199",-0.987957597039555,49.5488320836025,-0.0199390693078819,0.984091978532142,-9.66754367050624e-08,-1.28551134066207e-08,5454392801
"63.8","all","4 yr.","mnwk","no","9+","Female","Logit","curr_pts_grp1-3",-2.01501725823154,83.4369437065247,-0.024150180588098,0.98073281665684,NA,NA,5454392801
"63.9","all","4 yr.","mnwk","no","9+","Female","Logit","curr_pts_grp4-6",-2.55786325346419,237.178063710275,-0.0107845692533722,0.991395325495367,NA,NA,5454392801
"63.10","all","4 yr.","mnwk","no","9+","Female","Logit","curr_pts_grp7-9",-2.16124634734278,371.403541368977,-0.00581913230923035,0.995357030376816,NA,NA,5454392801
"63.11","all","4 yr.","mnwk","no","9+","Female","Logit","curr_pts_grp10-150",-1.16498736008494,351.059359282268,-0.00331849110209375,0.997352232044185,NA,NA,5454392801
"63.12","all","4 yr.","mnwk","no","9+","Female","Logit","month02",0.213557637363889,47.458658008247,0.00449986675406579,0.996409637908019,NA,NA,5454392801
"63.13","all","4 yr.","mnwk","no","9+","Female","Logit","month03",0.27624247408773,45.8743191777419,0.00602172367980912,0.99519538868327,NA,NA,5454392801
"63.14","all","4 yr.","mnwk","no","9+","Female","Logit","month04",0.289575439725548,46.0427464148516,0.00628927382212244,0.994981918600361,NA,NA,5454392801
"63.15","all","4 yr.","mnwk","no","9+","Female","Logit","month05",0.319591510999312,45.3613335717297,0.00704546109725684,0.994378581873281,NA,NA,5454392801
"63.16","all","4 yr.","mnwk","no","9+","Female","Logit","month06",0.255413611093665,46.3824411592163,0.00550668754619687,0.995606321231101,NA,NA,5454392801
"63.17","all","4 yr.","mnwk","no","9+","Female","Logit","month07",0.165808624986235,46.950114243896,0.00353159151274679,0.997182203514243,NA,NA,5454392801
"63.18","all","4 yr.","mnwk","no","9+","Female","Logit","month08",0.0782256505461235,47.9510837889139,0.00163136355562852,0.99869836078326,NA,NA,5454392801
"63.19","all","4 yr.","mnwk","no","9+","Female","Logit","month09",0.346876241153171,45.4910883309242,0.00762514711958142,0.993916071795666,NA,NA,5454392801
"63.20","all","4 yr.","mnwk","no","9+","Female","Logit","month10",0.329380648162585,45.2536131944647,0.00727854915688531,0.994192609279347,NA,NA,5454392801
"63.21","all","4 yr.","mnwk","no","9+","Female","Logit","month11",0.30358543380592,45.910736060941,0.00661251506407885,0.994724014771378,NA,NA,5454392801
"63.22","all","4 yr.","mnwk","no","9+","Female","Logit","month12",-0.486641675390971,56.1099651990868,-0.00867299905933449,0.993080034709159,NA,NA,5454392801
"63.23","all","4 yr.","mnwk","no","9+","Female","Logit","weekdayMonday",0.587322986804115,39.3229932744656,0.0149358667257279,0.988083345600418,NA,NA,5454392801
"63.24","all","4 yr.","mnwk","no","9+","Female","Logit","weekdayTuesday",0.724311802498975,38.42298224904,0.0188510042714623,0.984959965513463,NA,NA,5454392801
"63.25","all","4 yr.","mnwk","no","9+","Female","Logit","weekdayWednesday",0.766063771694984,38.17063780239,0.0200694516989972,0.983987969248147,NA,NA,5454392801
"63.26","all","4 yr.","mnwk","no","9+","Female","Logit","weekdayThursday",0.707271861185711,38.5525387592478,0.0183456624115592,0.985363100249339,NA,NA,5454392801
"63.27","all","4 yr.","mnwk","no","9+","Female","Logit","weekdayFriday",0.554372407953406,39.5933149134326,0.0140016669269924,0.988828651152277,NA,NA,5454392801
"63.28","all","4 yr.","mnwk","no","9+","Female","Logit","weekdaySaturday",0.111824640032653,43.4019999372681,0.00257648588070321,0.997944263969086,NA,NA,5454392801
