"","past_pts","window","seasonality","age_int","pts_target","sex","reg_type","Variable","Estimate","Std_Error","z_stat","p_value","AME","MER","N"
"3.9","all","Monthly 4 yr.","mnwk","no","all","Male","Logit","policy_monthpolicy08",-0.147810908175097,0.00488472614070672,-30.2598147608152,3.87562882121693e-201,-5.02727898506044,-24.8277739412124,7461274411
"3.10","all","Monthly 4 yr.","mnwk","no","all","Male","Logit","policy_monthpolicy09",-0.263428785398264,0.00712208822082401,-36.987576849727,1.81379099965921e-299,-3.69885243585313,-37.2959601088284,7461274411
"3.11","all","Monthly 4 yr.","mnwk","no","all","Male","Logit","policy_monthpolicy10",-0.380531124173822,0.00568602156774578,-66.9239677760638,0,-7.7961303670355,-45.3581514129217,7461274411
"3.12","all","Monthly 4 yr.","mnwk","no","all","Male","Logit","policy_monthpolicy11",-0.144045238122588,0.00511484679298891,-28.1621804039244,1.6999101684242e-174,-4.7554113194112,-24.3307415340447,7461274411
"3.13","all","Monthly 4 yr.","mnwk","no","all","Male","Logit","policy_monthpolicy12",-0.0605918447691094,0.00472054390584669,-12.8357761261499,1.03361910775734e-37,-2.26649987392552,-11.5860106275457,7461274411
"3.14","all","Monthly 4 yr.","mnwk","no","all","Male","Logit","age_grp20-24",0.13162046877614,0.00316263244674209,41.6173776095057,0,8.01375148535792,27.746797921923,7461274411
"3.15","all","Monthly 4 yr.","mnwk","no","all","Male","Logit","age_grp25-34",-0.0557560316126993,0.00294123619146112,-18.9566658313834,3.89038091157602e-80,-2.65546335951328,-10.7004769033525,7461274411
"3.16","all","Monthly 4 yr.","mnwk","no","all","Male","Logit","age_grp35-44",-0.0699897060419139,0.00296204940771512,-23.6288111398867,1.94948888836579e-123,-3.20870391250294,-13.3382393793351,7461274411
"3.17","all","Monthly 4 yr.","mnwk","no","all","Male","Logit","age_grp45-54",-0.166585921030404,0.00297399382083342,-56.0142122231176,0,-6.77644417802199,-30.2840649527542,7461274411
"3.18","all","Monthly 4 yr.","mnwk","no","all","Male","Logit","age_grp55-64",-0.303082323038316,0.00316241120846959,-95.8389984915938,0,-10.6162011290194,-51.6117225591282,7461274411
"3.19","all","Monthly 4 yr.","mnwk","no","all","Male","Logit","age_grp65-199",-0.608935664728524,0.00353473698032257,-172.271846001101,0,-16.1091866514424,-90.0615587952498,7461274411
"3.20","all","Monthly 4 yr.","mnwk","no","all","Male","Logit","curr_pts_grp1-3",1.56730359488537,0.00147098889510247,1065.47615696052,0,NA,NA,7461274411
"3.21","all","Monthly 4 yr.","mnwk","no","all","Male","Logit","curr_pts_grp4-6",2.02947913699792,0.00182466868809823,1112.24528060113,0,NA,NA,7461274411
"3.22","all","Monthly 4 yr.","mnwk","no","all","Male","Logit","curr_pts_grp7-9",2.28534359681543,0.00240047261931158,952.039018662428,0,NA,NA,7461274411
"3.23","all","Monthly 4 yr.","mnwk","no","all","Male","Logit","curr_pts_grp10-150",2.53639157595227,0.00248672335053709,1019.97336189586,0,NA,NA,7461274411
"3.24","all","Monthly 4 yr.","mnwk","no","all","Male","Logit","month02",0.132059802470672,0.00337771158684157,39.0974182002789,0,NA,NA,7461274411
"3.25","all","Monthly 4 yr.","mnwk","no","all","Male","Logit","month03",0.13952074846125,0.00329877292771152,42.2947415656283,0,NA,NA,7461274411
"3.26","all","Monthly 4 yr.","mnwk","no","all","Male","Logit","month04",0.0599888581576889,0.0034287631951953,17.4957717236789,1.54308090866566e-68,NA,NA,7461274411
"3.27","all","Monthly 4 yr.","mnwk","no","all","Male","Logit","month05",0.101025098063262,0.00335927446536142,30.0734873273873,1.07679650403314e-198,NA,NA,7461274411
"3.28","all","Monthly 4 yr.","mnwk","no","all","Male","Logit","month06",0.0974369464980921,0.00338910538823646,28.7500491534711,9.04477048428144e-182,NA,NA,7461274411
"3.29","all","Monthly 4 yr.","mnwk","no","all","Male","Logit","month07",0.0992873309625819,0.00336155734103356,29.5361110609687,9.90323587958138e-192,NA,NA,7461274411
"3.30","all","Monthly 4 yr.","mnwk","no","all","Male","Logit","month08",-0.00745014351265498,0.00344343499931381,-2.16357895942267,0.0304966777820664,NA,NA,7461274411
"3.31","all","Monthly 4 yr.","mnwk","no","all","Male","Logit","month09",0.236317556174298,0.00327472591396781,72.1640718590596,0,NA,NA,7461274411
"3.32","all","Monthly 4 yr.","mnwk","no","all","Male","Logit","month10",0.18891271920592,0.00327776881738402,57.6345464646562,0,NA,NA,7461274411
"3.33","all","Monthly 4 yr.","mnwk","no","all","Male","Logit","month11",0.170154860817204,0.00331276548798766,51.3633885145806,0,NA,NA,7461274411
"3.34","all","Monthly 4 yr.","mnwk","no","all","Male","Logit","month12",-0.566867685561536,0.00402988242686938,-140.666060573362,0,NA,NA,7461274411
"3.35","all","Monthly 4 yr.","mnwk","no","all","Male","Logit","weekdayMonday",0.34961510550509,0.00243414366492678,143.629610093539,0,NA,NA,7461274411
"3.36","all","Monthly 4 yr.","mnwk","no","all","Male","Logit","weekdayTuesday",0.44032918188991,0.00239071608538188,184.182967012402,0,NA,NA,7461274411
"3.37","all","Monthly 4 yr.","mnwk","no","all","Male","Logit","weekdayWednesday",0.489904955644619,0.00236818669925077,206.869228595706,0,NA,NA,7461274411
"3.38","all","Monthly 4 yr.","mnwk","no","all","Male","Logit","weekdayThursday",0.445344685808368,0.00239036273823719,186.308411976332,0,NA,NA,7461274411
"3.39","all","Monthly 4 yr.","mnwk","no","all","Male","Logit","weekdayFriday",0.375133541987378,0.00242357215042347,154.785382362902,0,NA,NA,7461274411
"3.40","all","Monthly 4 yr.","mnwk","no","all","Male","Logit","weekdaySaturday",0.0918221024021146,0.00257860469030311,35.6092202683929,1.00864077808583e-277,NA,NA,7461274411
"4","all","Monthly 4 yr.","mnwk","no","all","Female","Logit","(Intercept)",-9.32039137993926,0.00690954392871731,-1348.9155689715,0,NA,NA,5454392801
"4.1","all","Monthly 4 yr.","mnwk","no","all","Female","Logit","policyTRUE",0.0505613454130966,0.00222321594275959,22.742435604495,1.70499791047572e-114,1.0690269567121,7.80208581401731,5454392801
"4.2","all","Monthly 4 yr.","mnwk","no","all","Female","Logit","policy_monthpolicy01",0.0890750224451361,0.00703397446930141,12.6635407668721,9.41549028117917e-37,2.46353943432446,16.1071811033905,5454392801
"4.3","all","Monthly 4 yr.","mnwk","no","all","Female","Logit","policy_monthpolicy02",0.044869650094629,0.00693220436880705,6.47263809712963,9.63064312990398e-11,1.18850921523078,7.59301111351385,5454392801
"4.4","all","Monthly 4 yr.","mnwk","no","all","Female","Logit","policy_monthpolicy03",-0.0344527088168866,0.0073881321145839,-4.66325023464026,3.11253893754802e-06,-0.774050515957978,-5.1779901942704,5454392801
"4.5","all","Monthly 4 yr.","mnwk","no","all","Female","Logit","policy_monthpolicy04",-0.171377665043205,0.00775854212016214,-22.0889005162252,4.04111772352835e-108,-3.06915929246691,-21.0107887576641,5454392801
"4.6","all","Monthly 4 yr.","mnwk","no","all","Female","Logit","policy_monthpolicy05",-0.183389285279276,0.00825859207869596,-22.2058776522394,3.01351694193875e-109,-2.82675923754597,-22.0868011229439,5454392801
"4.7","all","Monthly 4 yr.","mnwk","no","all","Female","Logit","policy_monthpolicy06",-0.182423159546355,0.0071454831692785,-25.5298564456314,9.19169104539132e-144,-3.94952603955672,-22.001907881275,5454392801
"4.8","all","Monthly 4 yr.","mnwk","no","all","Female","Logit","policy_monthpolicy07",-0.155607224318559,0.00707199075331717,-22.0033127511613,2.67695412676549e-107,-3.395331717134,-19.5286967129814,5454392801
"4.9","all","Monthly 4 yr.","mnwk","no","all","Female","Logit","policy_monthpolicy08",-0.199585653431706,0.00743845042393405,-26.8316170784062,1.3824408422556e-158,-3.88082632029684,-23.4678760218654,5454392801
"4.10","all","Monthly 4 yr.","mnwk","no","all","Female","Logit","policy_monthpolicy09",-0.371954449443245,0.0116881596117946,-31.8231836146302,3.09383530210278e-222,-2.48275674420399,-33.9273614630543,5454392801
"4.11","all","Monthly 4 yr.","mnwk","no","all","Female","Logit","policy_monthpolicy10",-0.538677283531066,0.00945026619516336,-57.0012814884263,0,-4.94178139817002,-38.5196289954727,5454392801
"4.12","all","Monthly 4 yr.","mnwk","no","all","Female","Logit","policy_monthpolicy11",-0.207585873746976,0.00801070944421708,-25.9135442612803,4.68640081030712e-148,-3.6764240752686,-24.1213336438721,5454392801
