"","(Intercept)","policyTRUE","age_grp20-24","age_grp25-34","age_grp35-44","age_grp45-54","age_grp55-64","age_grp65-199","curr_pts_reg1","curr_pts_reg2","curr_pts_reg3","curr_pts_reg4","curr_pts_reg5","curr_pts_reg6","curr_pts_reg7","curr_pts_reg8","curr_pts_reg9","curr_pts_reg10-150","month02","month03","month04","month05","month06","month07","month08","month09","month10","month11","month12","weekdayMonday","weekdayTuesday","weekdayWednesday","weekdayThursday","weekdayFriday","weekdaySaturday","policyTRUE:curr_pts_reg1","policyTRUE:curr_pts_reg2","policyTRUE:curr_pts_reg3","policyTRUE:curr_pts_reg4","policyTRUE:curr_pts_reg5","policyTRUE:curr_pts_reg6","policyTRUE:curr_pts_reg7","policyTRUE:curr_pts_reg8","policyTRUE:curr_pts_reg9","policyTRUE:curr_pts_reg10-150"
"(Intercept)",1.69306591188937e-12,-2.90563683938018e-14,-1.21161944338768e-12,-1.20660295866704e-12,-1.20843351349012e-12,-1.19895530744799e-12,-1.19242121416875e-12,-1.18650908116489e-12,-3.23010471808801e-14,-5.42910679244093e-14,-6.99967689068261e-14,-1.11763469992106e-13,-9.64659297804695e-14,-1.15003028570929e-13,-1.34719256945177e-13,-1.58504398564395e-13,-1.34328307288093e-13,-1.60520311292797e-13,-3.83952276113864e-13,-3.81976512928832e-13,-4.05313012499396e-13,-3.96896672284211e-13,-3.93590351122512e-13,-3.87332652004166e-13,-3.81755726417632e-13,-3.91666604596873e-13,-3.82558258097676e-13,-3.88898396275276e-13,-3.75126220304454e-13,-1.72351869993702e-13,-1.76150772070622e-13,-1.78644180309104e-13,-1.75975589808986e-13,-1.75379067171221e-13,-1.58957622666084e-13,3.02522818690609e-14,2.46896855517908e-14,2.15325118058813e-14,2.18205491399298e-14,2.05499007080231e-14,2.74337181675992e-14,6.41048528532898e-15,5.11395748212702e-14,-3.02422323671237e-14,-3.8843455953718e-14
"policyTRUE",-2.90563683938032e-14,1.18357774993565e-13,-3.1926754816798e-14,-3.54545837449035e-14,-3.2240243802537e-14,-3.76120713760305e-14,-3.96842130905247e-14,-4.04963086828089e-14,6.0173458104658e-14,6.0288278860329e-14,6.03753390440711e-14,5.98845693461463e-14,5.98342797358877e-14,5.99464278456452e-14,5.92169946526022e-14,5.93677288514275e-14,6.11582803149068e-14,5.935162396264e-14,5.59999052457235e-15,7.68159550228121e-15,9.95946120970874e-15,7.10863225782276e-15,6.04415035553376e-15,4.77368261148451e-15,2.31954363015052e-15,4.87252215295378e-15,5.29661117277046e-15,2.7137643370305e-15,2.49867284696939e-15,4.72866142113861e-16,-4.43242445854799e-17,-1.58193953829483e-16,-6.64016808767147e-16,7.82678198066599e-16,6.87291445087151e-16,-1.19522849701384e-13,-1.19411067882774e-13,-1.19630019441368e-13,-1.1981458634882e-13,-1.19614708950734e-13,-1.19794455893808e-13,-1.19711079396458e-13,-1.1969730113825e-13,-1.20118893094344e-13,-1.20461337668702e-13
"age_grp20-24",-1.21161944338769e-12,-3.19267548167976e-14,2.07439148837889e-12,1.21051894766238e-12,1.21133948770563e-12,1.21509792425301e-12,1.21810412036948e-12,1.22061425784005e-12,-1.5345527921299e-14,-2.30829053022106e-14,-1.24243424740428e-14,-1.59896562581098e-14,-1.6770951646991e-14,-9.00429487301089e-15,-6.14889732867527e-14,-5.14436425670101e-14,-6.25208864458753e-15,5.30993631992214e-14,-2.99231136966386e-15,-4.95774971019466e-15,1.18776860673777e-14,9.93933808730305e-15,6.74356531622791e-15,8.94447388403429e-15,4.59819737875802e-15,4.24339498920856e-15,3.08942899781726e-15,1.67177079996703e-15,-9.88830953751509e-16,5.85003726308906e-15,3.88792011181813e-15,3.46201634028444e-15,2.95657590008435e-15,1.36410363346139e-15,-6.58480958718682e-16,-1.90795403848963e-14,8.02276524814593e-15,3.83372260661906e-15,-3.19235305308381e-15,-2.39326052015986e-14,-4.16909710104022e-14,6.20313371622689e-15,-1.27545817623264e-14,4.77654045481241e-14,-1.0166412704209e-13
"age_grp25-34",-1.20660295866705e-12,-3.54545837449028e-14,1.21051894766238e-12,1.47562527809137e-12,1.2127471751838e-12,1.21499941478777e-12,1.21687934681862e-12,1.21836311732142e-12,-6.12014672036969e-14,-4.66011225487127e-14,-3.5987217745529e-14,-4.40289668710061e-14,-5.70006372455713e-14,-5.37971829145127e-14,-5.37839906535301e-14,-7.61799734960906e-14,1.35946691697179e-14,-6.19933553149301e-14,-2.80627690177209e-15,-7.93520253567284e-15,1.18658978582444e-14,7.00381291178096e-15,4.70071817242082e-15,3.12581709960194e-15,-1.3860321108118e-15,-6.84367121865268e-16,-1.42370391021692e-15,-1.08170179482225e-16,2.36563547218909e-15,6.0276294631851e-15,8.2000881194285e-15,8.80258854552729e-15,8.32033504471211e-15,4.36592464497602e-15,9.93298416955628e-16,1.23201114241326e-14,2.03410407505298e-14,2.07203859830805e-14,1.07669691579503e-14,1.42184067438547e-14,1.81412009663979e-15,-6.29810236010136e-16,5.13364223767407e-15,1.36489315814847e-14,2.30859554175753e-14
"age_grp35-44",-1.20843351349012e-12,-3.22402438025368e-14,1.21133948770562e-12,1.2127471751838e-12,1.44200300498688e-12,1.21463535861859e-12,1.21616474544131e-12,1.21734125418102e-12,-5.76949894493867e-14,-5.50126256075004e-14,-3.93545006008617e-14,-3.26808396173307e-14,-6.35609928283058e-14,-6.63742313333305e-14,-4.23596709972981e-14,-8.73458712648145e-14,-1.28108265345256e-15,-6.58478701034007e-14,-1.67311119226207e-15,-7.90739207840705e-15,9.84243516994057e-15,6.41148197020532e-15,3.06806647557135e-15,4.84332570798745e-17,-3.54278020784035e-15,-2.40881844646771e-15,-3.86577317263377e-15,-7.04500166083371e-18,2.37041096420982e-15,8.03582327622188e-15,1.17082156425353e-14,1.3210565540585e-14,1.26451401022142e-14,7.24910739453865e-15,1.70045487463787e-15,2.55234622024046e-15,2.4601913021927e-14,1.84972371033427e-14,1.8009922076548e-15,1.54776138597684e-14,5.82304873944486e-15,-1.30502124892378e-14,6.26268430423995e-15,2.56537271966077e-14,3.61729348425694e-14
"age_grp45-54",-1.19895530744799e-12,-3.76120713760311e-14,1.215097924253e-12,1.21499941478776e-12,1.21463535861859e-12,1.37172161029337e-12,1.21550044619991e-12,1.21572652492076e-12,-6.89279468458558e-14,-6.15444396280587e-14,-4.89903016598967e-14,-5.38322862071969e-14,-6.15779859537863e-14,-7.78962861643176e-14,-4.01526034488579e-14,-8.08301948835815e-14,-1.40551333290098e-14,-8.15385472311368e-14,-4.32916575464854e-15,-1.07255599932752e-14,1.12399384266481e-14,7.69163308101927e-15,4.53306966748834e-15,7.35008887237761e-16,-2.77169674081315e-15,-3.41017978290965e-15,-5.57580939899292e-15,-2.37059174871426e-15,5.65943628666189e-15,3.80577988141279e-15,6.69408944497848e-15,7.40342875053506e-15,7.09337321339408e-15,3.3145615899372e-15,5.29612314551357e-16,9.18952077545499e-15,2.33281468556631e-14,2.33885836214111e-14,2.24882987893783e-14,7.06098783253482e-15,2.33635820538356e-14,-1.41863865737822e-14,-1.97671430287037e-15,2.96958504109698e-14,4.89240181356843e-14
"age_grp55-64",-1.19242121416876e-12,-3.96842130905245e-14,1.21810412036949e-12,1.21687934681861e-12,1.21616474544131e-12,1.21550044619992e-12,1.37706411133582e-12,1.214434978786e-12,-7.30318758514995e-14,-6.72532191727066e-14,-5.74922349623868e-14,-5.441446250211e-14,-6.62562821587212e-14,-6.97927886235117e-14,-4.38831044909828e-14,-8.09906557189722e-14,-4.50153053803137e-14,-5.13773511156911e-14,-7.08970778120132e-15,-1.30939937173168e-14,1.05938238947576e-14,6.93279197345806e-15,4.52998588044842e-15,6.00693427002753e-16,-2.37057189694229e-15,-4.46210613868729e-15,-6.49285110405312e-15,-4.31147935522392e-15,8.4774911593097e-15,1.5795044193306e-15,2.71454045688227e-15,3.98757404973642e-15,3.65822993758493e-15,-2.95816283720064e-16,-6.440606737582e-16,1.53793693001309e-14,3.20572545608456e-14,2.74563452646623e-14,3.20100152949129e-14,2.01462049454404e-14,1.07740920157287e-14,2.01292700068075e-15,2.7674149121534e-14,5.18420305523823e-14,3.84513340211633e-14
"age_grp65-199",-1.18650908116489e-12,-4.04963086828093e-14,1.22061425784005e-12,1.21836311732141e-12,1.21734125418102e-12,1.21572652492077e-12,1.21443497878599e-12,1.36308290167825e-12,-6.24330629311673e-14,-6.09123736245593e-14,-6.27870911421387e-14,-4.12480695066575e-14,-5.59078033452481e-14,-6.76929949785337e-14,-3.42404946051892e-14,-6.66825163079317e-14,-1.24034145986916e-13,-5.5757969977239e-14,-8.45394670748901e-15,-1.53708563877549e-14,1.0472519375232e-14,6.7992002201872e-15,3.75107367244044e-15,1.50059739553155e-15,-1.2452465351047e-15,-5.25187971436283e-15,-7.30297659871833e-15,-5.26637556408917e-15,1.16471758001617e-14,-2.27855484213826e-15,-1.50413731209097e-15,-1.36951295231347e-15,-9.0455336865983e-16,-4.07635204636528e-15,-1.70396216732553e-15,9.59674768928919e-15,3.27060535248711e-14,3.04632074091443e-14,2.29488045066171e-14,2.10549366821522e-14,2.08386559736682e-14,7.49150262143773e-15,1.19159840579073e-14,6.13452400155735e-14,3.88190590059873e-14
"curr_pts_reg1",-3.23010471808777e-14,6.01734581046581e-14,-1.53455279213033e-14,-6.12014672037001e-14,-5.76949894493898e-14,-6.89279468458591e-14,-7.30318758515033e-14,-6.24330629311703e-14,3.2180868360071e-11,5.80525143514867e-14,5.63872764431232e-14,5.50968452504096e-14,5.59912811142926e-14,5.56052525035209e-14,5.47266907181596e-14,5.55596089883628e-14,4.60993498054357e-14,5.02116115962142e-14,-2.29364023733461e-15,5.44432982434441e-15,-3.9797395515171e-16,1.08030014832515e-14,2.94701414307413e-15,4.83122553341614e-16,2.83007790656013e-15,2.32850874817397e-14,2.05431946540072e-14,1.35627351790064e-14,-3.91728980435522e-14,3.25690343287191e-14,4.28601444368157e-14,4.5402515938155e-14,4.25445696255575e-14,2.73000594772266e-14,-3.95895879305268e-16,-3.21835251826318e-11,-6.0946089014703e-14,-6.13496246197251e-14,-5.97644791242339e-14,-6.1194822482738e-14,-6.09165709219089e-14,-6.07013880791874e-14,-6.13289483986271e-14,-6.05093485956661e-14,-6.04377232857175e-14
"curr_pts_reg2",-5.42910679244125e-14,6.02882788603288e-14,-2.30829053022125e-14,-4.66011225487143e-14,-5.50126256075012e-14,-6.15444396280585e-14,-6.72532191727064e-14,-6.09123736245602e-14,5.80525143514868e-14,7.11530790676843e-12,5.70388778011526e-14,5.58102009177033e-14,5.68988784872876e-14,5.68951322127461e-14,5.52643424903763e-14,5.67205424946872e-14,4.78114107037818e-14,5.34192777371339e-14,9.18167978828766e-15,6.3060845963986e-15,9.82798595155223e-15,1.39895968451866e-14,1.1120720276881e-14,4.75163117814743e-16,-1.20910257142923e-15,2.08346793009254e-14,1.96218923834028e-14,2.18366174312155e-14,-4.05628745741693e-14,4.96209008403428e-14,6.1539912553528e-14,6.62683115386822e-14,6.35560136864015e-14,4.25268199834612e-14,5.32826504160399e-15,-5.98149751843764e-14,-7.11760586024002e-12,-6.09402335809322e-14,-5.95307236256036e-14,-6.08339646498372e-14,-6.0648026368531e-14,-5.95649082988546e-14,-6.03129882337666e-14,-5.93517417338844e-14,-6.05611671905255e-14
"curr_pts_reg3",-6.99967689068259e-14,6.03753390440713e-14,-1.24243424740445e-14,-3.598721774553e-14,-3.93545006008632e-14,-4.89903016598956e-14,-5.74922349623892e-14,-6.27870911421399e-14,5.63872764431232e-14,5.70388778011526e-14,7.32792980257376e-12,5.38384884919619e-14,5.47414935960231e-14,5.45703830497287e-14,5.31886321266539e-14,5.41681895130306e-14,4.7545439201549e-14,5.0088370189283e-14,1.44188755095437e-14,1.25059820942735e-14,1.16645405155145e-14,2.15206233517761e-14,1.58465472806236e-14,6.55026349872678e-15,-7.51432014495699e-16,2.11310913117489e-14,1.96934971246625e-14,2.30902601798108e-14,-4.36103155273807e-14,5.02901899171352e-14,6.53546644106405e-14,7.45053616476632e-14,6.8022476251899e-14,4.48214219956213e-14,7.3743363173298e-15,-5.95473386113158e-14,-6.08061813428307e-14,-7.33307817946015e-12,-5.95091140494647e-14,-6.08981189070016e-14,-6.05465141449315e-14,-6.01051240926041e-14,-6.05914308699489e-14,-6.02435723520896e-14,-5.9907739909977e-14
"curr_pts_reg4",-1.1176346999211e-13,5.98845693461469e-14,-1.59896562581059e-14,-4.40289668709993e-14,-3.26808396173276e-14,-5.3832286207196e-14,-5.44144625021112e-14,-4.12480695066537e-14,5.50968452504096e-14,5.58102009177039e-14,5.38384884919613e-14,9.22357230878986e-11,5.3852971973518e-14,5.29430586208003e-14,5.41363486259315e-14,5.41089422152006e-14,4.02209526385489e-14,4.74714554348751e-14,2.40523388495852e-14,1.5646337685926e-14,2.04964666644467e-14,3.76690447695638e-14,2.12545748966714e-14,6.7867964337605e-15,4.48293526302043e-15,3.75408415627125e-14,5.57278842883167e-14,4.79240835024205e-14,-6.45989634183595e-14,9.30578947473425e-14,1.13088563652017e-13,1.19126783431725e-13,1.11542537747215e-13,7.75538040528907e-14,9.59000940456323e-15,-5.86388077753041e-14,-5.98537700377029e-14,-6.01761957267953e-14,-9.22407175295217e-11,-5.99359927200121e-14,-5.87650469646367e-14,-5.98966245841527e-14,-5.95626076969471e-14,-5.76390206877107e-14,-5.58441940542415e-14
"curr_pts_reg5",-9.64659297804644e-14,5.98342797358882e-14,-1.67709516469912e-14,-5.7000637245572e-14,-6.35609928283037e-14,-6.15779859537867e-14,-6.62562821587225e-14,-5.59078033452486e-14,5.59912811142934e-14,5.68988784872883e-14,5.47414935960241e-14,5.38529719735194e-14,6.28040367627232e-11,5.43805994996676e-14,5.51580162550052e-14,5.54561239284241e-14,4.1117804169883e-14,4.86840760757362e-14,2.17992961660368e-14,1.45671633450231e-14,1.19079070317852e-14,3.39958709898321e-14,2.03958126562222e-14,1.16890444726408e-14,-1.10139262972753e-15,4.09898766771766e-14,4.16282830749844e-14,4.06178901396497e-14,-7.95290721978286e-14,9.84305061844228e-14,1.08415454882512e-13,1.32705090774489e-13,1.14477377447904e-13,8.26100315865902e-14,8.54284955701415e-15,-5.88499832668471e-14,-6.02750930043803e-14,-6.05834942699153e-14,-5.80939674053929e-14,-6.28093762924868e-11,-5.94224508456638e-14,-6.01646901410445e-14,-6.01419279120531e-14,-5.81695547047887e-14,-5.73342329685071e-14
"curr_pts_reg6",-1.15003028570936e-13,5.99464278456456e-14,-9.00429487300721e-15,-5.37971829145074e-14,-6.6374231333325e-14,-7.78962861643148e-14,-6.97927886235111e-14,-6.76929949785296e-14,5.56052525035215e-14,5.68951322127457e-14,5.45703830497289e-14,5.29430586207999e-14,5.43805994996673e-14,1.12340521010001e-10,5.3194270422808e-14,5.39441688447489e-14,4.03948513025564e-14,4.68385370739287e-14,2.85817523424106e-14,2.73813096200414e-14,3.03467805585878e-14,4.82950100257436e-14,3.63491313000442e-14,1.483305228196e-14,2.91484593740349e-15,4.15265113451506e-14,3.36119231890454e-14,5.09070705026575e-14,-9.07641415568324e-14,1.17609273553014e-13,1.48704884169575e-13,1.64577190857388e-13,1.44934554169717e-13,8.60253542785347e-14,1.13098513153274e-14,-5.9176376802827e-14,-6.09695058121325e-14,-6.14649013482642e-14,-5.88242541336379e-14,-6.15701521285997e-14,-1.12347542430615e-10,-6.08512614123732e-14,-6.1156240192107e-14,-5.95406201896664e-14,-5.92757440000053e-14
"curr_pts_reg7",-1.34719256945184e-13,5.92169946526036e-14,-6.14889732867537e-14,-5.37839906535318e-14,-4.23596709972975e-14,-4.01526034488604e-14,-4.38831044909826e-14,-3.42404946051949e-14,5.4726690718161e-14,5.52643424903763e-14,5.31886321266542e-14,5.41363486259315e-14,5.51580162550047e-14,5.31942704228075e-14,4.38937010796631e-10,5.71885876014288e-14,3.94056197562874e-14,4.91944812413982e-14,1.18300395397721e-14,5.81769925894632e-15,-3.91851036868695e-15,4.69556917166154e-14,2.71852864179954e-14,-8.21721053932178e-15,-4.20783730626837e-17,4.00463320714412e-14,2.90517062571798e-14,3.07467882129001e-14,-1.24758108355999e-13,1.37047702788442e-13,1.72182367599375e-13,1.71318194568956e-13,1.72368396580881e-13,1.1713516150355e-13,6.84558486812798e-15,-5.7167686725054e-14,-5.84690848065546e-14,-5.85972640505494e-14,-5.59160189301843e-14,-5.8215005580873e-14,-5.54770517910501e-14,-4.38937411735107e-10,-5.76153489605893e-14,-5.52072398585883e-14,-4.96455589761445e-14
"curr_pts_reg8",-1.58504398564402e-13,5.93677288514293e-14,-5.14436425670104e-14,-7.6179973496091e-14,-8.73458712648141e-14,-8.0830194883585e-14,-8.09906557189744e-14,-6.66825163079383e-14,5.55596089883637e-14,5.67205424946905e-14,5.41681895130323e-14,5.41089422152029e-14,5.54561239284258e-14,5.39441688447498e-14,5.71885876014324e-14,4.48513079630853e-10,3.87658938653158e-14,4.72390935122092e-14,6.81635105050794e-14,4.33235535783183e-14,5.65236461747927e-14,6.33937395210547e-14,4.45465350544315e-14,3.32809265330868e-14,1.06795785566816e-14,5.9257841934697e-14,9.25315369002672e-14,5.88314927967674e-14,-8.9646345039195e-14,1.63741325681805e-13,2.04808442543021e-13,1.99370673740853e-13,2.06434265700551e-13,1.331469663008e-13,3.54757582712434e-14,-5.85743709382396e-14,-6.0036959538585e-14,-6.05011355538681e-14,-5.75483906869613e-14,-6.0338936554263e-14,-5.84216551138081e-14,-6.09150689675011e-14,-4.48516717253426e-10,-5.77263940172074e-14,-5.44871339079665e-14
"curr_pts_reg9",-1.34328307288111e-13,6.11582803149076e-14,-6.25208864458134e-15,1.3594669169723e-14,-1.28108265344668e-15,-1.40551333290014e-14,-4.50153053803091e-14,-1.24034145986911e-13,4.60993498054367e-14,4.78114107037824e-14,4.75454392015494e-14,4.02209526385499e-14,4.11178041698827e-14,4.03948513025559e-14,3.94056197562863e-14,3.87658938653152e-14,3.96776259887844e-10,2.93243311395204e-14,1.75493213724091e-14,4.65296607781223e-14,1.70840031632231e-14,2.98709551197228e-14,2.06738485854862e-14,-1.41813957424541e-14,-1.41799224147655e-15,2.33175140473545e-14,3.20188601375277e-14,3.27067484136383e-14,-1.10808891044249e-13,9.84817404317791e-14,1.34400465579942e-13,1.45516650037185e-13,1.45638826683934e-13,9.54119836135962e-14,7.88936096909343e-16,-5.83428163541937e-14,-6.11923674099914e-14,-6.12143594395414e-14,-5.81812256634737e-14,-6.05296431359135e-14,-5.88831161626899e-14,-6.08151417276653e-14,-5.98666757225399e-14,-3.96799590897266e-10,-5.32061857357105e-14
"curr_pts_reg10-150",-1.60520311292811e-13,5.93516239626403e-14,5.30993631992247e-14,-6.19933553149242e-14,-6.58478701033973e-14,-8.15385472311323e-14,-5.13773511156887e-14,-5.57579699772366e-14,5.02116115962152e-14,5.34192777371334e-14,5.0088370189283e-14,4.74714554348776e-14,4.86840760757374e-14,4.68385370739317e-14,4.91944812413999e-14,4.72390935122107e-14,2.93243311395206e-14,5.79431477200089e-10,4.59635396013096e-14,2.58596360622416e-14,2.28984817816879e-14,3.90494736561528e-14,5.48710283874482e-15,1.37032469675734e-14,1.77166875834012e-15,5.66321127962844e-14,6.13251396348738e-14,8.47498675189883e-14,-2.02489717813286e-13,1.58824714153646e-13,2.06347406828307e-13,2.49544747300094e-13,2.19120789572858e-13,1.33001439077492e-13,1.33101413484238e-14,-5.75299391693877e-14,-6.04604064297822e-14,-6.15628668461983e-14,-5.70259275906965e-14,-6.14421810709618e-14,-5.94932266259886e-14,-6.30614642013978e-14,-6.20319463687297e-14,-5.98531735868773e-14,-5.79454008774218e-10
"month02",-3.83952276113863e-13,5.59999052457244e-15,-2.99231136966784e-15,-2.80627690177648e-15,-1.67311119226407e-15,-4.3291657546486e-15,-7.08970778120527e-15,-8.45394670748982e-15,-2.29364023733356e-15,9.18167978828733e-15,1.44188755095453e-14,2.40523388495846e-14,2.17992961660372e-14,2.85817523424099e-14,1.1830039539771e-14,6.81635105050787e-14,1.75493213724084e-14,4.59635396013035e-14,8.93696435207606e-13,3.73972199190309e-13,3.74201249030686e-13,3.74024745737487e-13,3.74027523943332e-13,3.74036635296112e-13,3.74087938069919e-13,3.74028277490089e-13,3.73845141991242e-13,3.74030402730615e-13,3.73949057425972e-13,1.26295482815711e-14,1.2726407435876e-14,9.8770519037765e-15,9.30736775137258e-15,1.00344503632144e-14,6.73639324387046e-15,2.18466407263185e-14,1.36903456778942e-14,1.62248988390853e-14,2.77789852507716e-14,1.48476938142818e-14,2.85109404972577e-14,6.0270796111319e-14,-1.55248004969139e-16,4.18275331502226e-14,3.99633681377651e-14
"month03",-3.81976512928827e-13,7.68159550228058e-15,-4.95774971020095e-15,-7.93520253567974e-15,-7.90739207841136e-15,-1.0725559993278e-14,-1.30939937173233e-14,-1.53708563877582e-14,5.44432982434621e-15,6.30608459639655e-15,1.25059820942743e-14,1.56463376859258e-14,1.45671633450208e-14,2.73813096200384e-14,5.81769925894289e-15,4.33235535783156e-14,4.65296607781201e-14,2.58596360622421e-14,3.73972199190308e-13,8.80483763044662e-13,3.74403030773351e-13,3.74061881316657e-13,3.74157663922113e-13,3.74190439595734e-13,3.74141652301623e-13,3.74242152576404e-13,3.73893452996455e-13,3.74131414671562e-13,3.74127337931769e-13,6.72747223968761e-15,1.34647474391972e-14,1.37035826639299e-14,1.56654110794752e-14,1.85749018151414e-14,5.66602271104069e-15,2.76579983847487e-14,2.79137626805173e-14,2.96330987839042e-14,4.80153150372269e-14,5.20006128208736e-14,4.90395909915167e-14,1.05121163373037e-13,4.84308755288191e-14,5.27546887590122e-14,7.74733542674052e-14
"month04",-4.05313012499394e-13,9.95946120970878e-15,1.18776860673721e-14,1.18658978582381e-14,9.84243516993696e-15,1.12399384266461e-14,1.05938238947516e-14,1.04725193752294e-14,-3.97973955150374e-16,9.82798595155291e-15,1.16645405155143e-14,2.04964666644465e-14,1.19079070317837e-14,3.03467805585855e-14,-3.91851036868938e-15,5.65236461747888e-14,1.70840031632178e-14,2.28984817816883e-14,3.74201249030686e-13,3.74403030773351e-13,8.87647125881837e-13,3.74168771553912e-13,3.74108663946328e-13,3.74160519802193e-13,3.74087936266274e-13,3.74341321297824e-13,3.74110074846314e-13,3.74358984036863e-13,3.7385289722116e-13,1.38778831361113e-14,1.25000703802127e-14,1.62660630120648e-14,1.60620714482372e-14,2.2663763961371e-14,8.93674955931939e-15,3.62616183185095e-14,2.50642100663642e-14,3.34019414857351e-14,5.01159430376749e-14,5.6449881380787e-14,6.02448261037488e-14,1.236285693479e-13,5.73139451152086e-14,1.08409790607598e-13,1.23275126277383e-13
"month05",-3.96896672284221e-13,7.10863225782327e-15,9.9393380873059e-15,7.0038129117833e-15,6.41148197021003e-15,7.69163308102574e-15,6.93279197346058e-15,6.79920022019314e-15,1.08030014832522e-14,1.39895968451873e-14,2.15206233517784e-14,3.76690447695619e-14,3.39958709898318e-14,4.82950100257424e-14,4.6955691716617e-14,6.33937395210525e-14,2.98709551197192e-14,3.90494736561528e-14,3.74024745737489e-13,3.7406188131666e-13,3.74168771553914e-13,8.85539102212818e-13,3.73966805547328e-13,3.73984215726983e-13,3.74006756641288e-13,3.74121622800632e-13,3.73970611212655e-13,3.74172674236437e-13,3.7373369282391e-13,1.23371172150229e-14,1.17978639547666e-14,1.06458077667058e-14,1.04650762937738e-14,1.59629957056925e-14,3.46898796853946e-15,1.78467042778817e-14,1.59497878125563e-14,1.98742071473766e-14,2.5686996428837e-14,3.27658190831342e-14,3.45484595012989e-14,4.62636730375569e-14,3.94860872558824e-14,7.63591524585393e-14,9.44558457323549e-14
"month06",-3.93590351122506e-13,6.04415035553322e-15,6.74356531622117e-15,4.70071817241325e-15,3.06806647556642e-15,4.53306966748502e-15,4.52998588044147e-15,3.75107367243674e-15,2.94701414307482e-15,1.1120720276882e-14,1.58465472806234e-14,2.12545748966687e-14,2.03958126562219e-14,3.63491313000424e-14,2.71852864179954e-14,4.454653505443e-14,2.06738485854837e-14,5.48710283874467e-15,3.74027523943331e-13,3.74157663922112e-13,3.74108663946327e-13,3.73966805547325e-13,8.69945148791796e-13,3.73977354420076e-13,3.73987314804598e-13,3.74195473000978e-13,3.7387081523827e-13,3.74128347206963e-13,3.73639613435326e-13,9.95188328391234e-15,1.16321212107589e-14,1.78256395761813e-14,1.31900894912566e-14,1.31498647939267e-14,5.765039743897e-15,2.33832223017355e-14,1.33669879500651e-14,1.70136552952627e-14,3.00711358634315e-14,2.00398457729478e-14,3.68248319117595e-14,5.19810321647592e-14,2.39842564290932e-14,7.97561153043284e-14,1.14898398211294e-13
"month07",-3.87332652004175e-13,4.77368261148467e-15,8.94447388403657e-15,3.12581709960402e-15,4.84332570847626e-17,7.35008887243341e-16,6.00693427005147e-16,1.500597395537e-15,4.8312255334327e-16,4.75163117814828e-16,6.55026349872715e-15,6.78679643375913e-15,1.16890444726404e-14,1.48330522819604e-14,-8.21721053931894e-15,3.32809265330864e-14,-1.41813957424554e-14,1.37032469675716e-14,3.74036635296115e-13,3.74190439595736e-13,3.74160519802195e-13,3.73984215726983e-13,3.73977354420079e-13,8.13627550035601e-13,3.7399186453427e-13,3.74064794674559e-13,3.74003298267882e-13,3.7420098097767e-13,3.73892795023702e-13,6.95235093192533e-15,9.30002233092447e-15,9.80657229721337e-15,8.2531221527732e-15,1.58145014050666e-14,7.38180089815593e-15,1.29849777606601e-14,1.44636486973037e-14,1.35956932931233e-14,2.53908531845179e-14,9.36861036402272e-15,1.63440797237273e-14,5.00714025231279e-14,1.95009267576444e-14,6.31521594872548e-14,6.87516951437253e-14
"month08",-3.81755726417634e-13,2.31954363015014e-15,4.59819737875669e-15,-1.38603211081388e-15,-3.54278020783946e-15,-2.77169674081074e-15,-2.37057189694397e-15,-1.24524653510295e-15,2.83007790656145e-15,-1.20910257142998e-15,-7.51432014494357e-16,4.48293526301968e-15,-1.10139262972927e-15,2.91484593740149e-15,-4.20783730613493e-17,1.06795785566797e-14,-1.41799224147768e-15,1.77166875833925e-15,3.7408793806992e-13,3.74141652301625e-13,3.74087936266274e-13,3.74006756641287e-13,3.73987314804599e-13,3.73991864534268e-13,7.74860873569626e-13,3.74139784228144e-13,3.73954826890513e-13,3.74202863046483e-13,3.73773289299488e-13,1.0426049363424e-14,1.22709126173068e-14,1.00451255441439e-14,8.9115440918662e-15,1.25401956622033e-14,5.79462348279e-15,9.83180995911577e-15,4.73368699521584e-15,7.42026840340262e-15,1.03938662833679e-14,3.12929959919227e-15,5.81550072646906e-15,1.52575794827916e-14,3.56695734486349e-15,1.65531162777955e-14,3.41468618894835e-14
