"","(Intercept)","policyTRUE","age_grp20-24","age_grp25-34","age_grp35-44","age_grp45-54","age_grp55-64","age_grp65-199","curr_pts_reg1","curr_pts_reg2","curr_pts_reg3","curr_pts_reg4","curr_pts_reg5","curr_pts_reg6","curr_pts_reg7","curr_pts_reg8","curr_pts_reg9","curr_pts_reg10-150","month02","month03","month04","month05","month06","month07","month08","month09","month10","month11","month12","weekdayMonday","weekdayTuesday","weekdayWednesday","weekdayThursday","weekdayFriday","weekdaySaturday","policyTRUE:age_grp20-24","policyTRUE:age_grp25-34","policyTRUE:age_grp35-44","policyTRUE:age_grp45-54","policyTRUE:age_grp55-64","policyTRUE:age_grp65-199","policyTRUE:curr_pts_reg1","policyTRUE:curr_pts_reg2","policyTRUE:curr_pts_reg3","policyTRUE:curr_pts_reg4","policyTRUE:curr_pts_reg5","policyTRUE:curr_pts_reg6","policyTRUE:curr_pts_reg7","policyTRUE:curr_pts_reg8","policyTRUE:curr_pts_reg9","policyTRUE:curr_pts_reg10-150"
"(Intercept)",9.99105975308031e-12,-7.29100311157187e-12,-7.3439588018081e-12,-7.32374396777728e-12,-7.30531456334717e-12,-7.29717909959594e-12,-7.28727736730764e-12,-7.2714181926244e-12,7.80760137490424e-14,2.3667177447382e-15,-5.7373948077859e-14,-1.66337724462982e-13,-5.9283397775508e-14,-5.71489603713486e-14,-2.04580287287194e-13,-9.0809481823399e-14,-1.49915589093271e-13,-8.33873685451453e-14,-2.05153421771768e-12,-2.04417852948614e-12,-2.11378478073125e-12,-2.08543791331919e-12,-2.06326230447271e-12,-2.04177506409729e-12,-2.01417749440949e-12,-2.05578398281066e-12,-2.0181512787619e-12,-2.05673266875768e-12,-1.97813272396158e-12,-1.06043396881636e-12,-1.07452517741629e-12,-1.08698358336145e-12,-1.07419112735719e-12,-1.08269946834644e-12,-9.90509571368053e-13,7.34904708776514e-12,7.33811488103976e-12,7.3255879315665e-12,7.32241198125473e-12,7.31607330694929e-12,7.31140467588110e-12,-1.30856347274874e-13,-6.03684239511598e-14,-2.85429743189051e-15,3.1543578054412e-14,-6.57222454123336e-14,-8.97634432920281e-14,1.53512773037861e-14,-1.05538302762681e-13,-7.28371811027243e-14,-2.11581410709748e-13
"policyTRUE",-7.29100311157178e-12,2.50914442102624e-11,7.3235318722298e-12,7.29839192352853e-12,7.28325886883724e-12,7.2713577213524e-12,7.25947603557084e-12,7.24295536918833e-12,-1.1535015902688e-13,-5.55457659192387e-14,8.05803038703649e-16,4.68034940097018e-14,-4.83488515943498e-14,-7.61166740698722e-14,2.84598578685812e-14,-8.40386184535207e-14,2.59510831541967e-15,-1.54149459219129e-13,5.14231072570868e-14,1.00291667900123e-13,5.96246865118233e-14,7.66360209916624e-14,7.18984693011243e-14,6.62776560605204e-14,4.92758148652891e-14,7.18626866922213e-14,7.31426675802189e-14,5.14200698469653e-14,-2.86353372013848e-14,1.11930387690426e-14,2.20043435852142e-14,3.24691801528817e-14,1.88603118929405e-14,3.79554617846163e-14,1.3406429660357e-14,-2.5141957840521e-11,-2.51508346741863e-11,-2.51432767595668e-11,-2.51335358419352e-11,-2.51195808559545e-11,-2.50964315835216e-11,-2.16737188067398e-13,-3.04254488367429e-13,-5.79442590826632e-13,-8.48063304997815e-13,-3.66045404591144e-13,-4.21936085140083e-13,-7.98230257210077e-13,-3.74552815673317e-13,-7.91081211285311e-13,-9.06698907807717e-13
"age_grp20-24",-7.34395880180806e-12,7.32353187222982e-12,1.85486810750459e-11,7.33804114880874e-12,7.3352282076561e-12,7.35432431776026e-12,7.36135328132222e-12,7.36490887900762e-12,-4.87398259155494e-13,-4.67760534097468e-13,-5.57846129792011e-13,-8.99263619515221e-13,-7.91527184791806e-13,-8.70572605699747e-13,-1.30593190146472e-12,-1.18282486668728e-12,-1.08838186248034e-12,-1.94609169166128e-12,3.48220657507945e-15,1.01953259087828e-14,2.70510930993777e-14,3.30185390371472e-14,3.65446746979199e-14,4.83235692196712e-14,1.00750909284399e-14,3.29399556654946e-14,2.53231419312632e-14,2.21053445615464e-14,-3.93624166234052e-14,-5.7850973702195e-15,-1.69935859709443e-15,5.3862186517571e-15,6.86158392678288e-15,1.40251195909543e-14,3.43527448842628e-15,-1.85499764924712e-11,-7.33877482356967e-12,-7.33570717555054e-12,-7.35477814211041e-12,-7.36178010423749e-12,-7.36529437702636e-12,4.87710528955791e-13,4.67732392225135e-13,5.57353008309881e-13,8.98954915457186e-13,7.9064184452611e-13,8.69598821757241e-13,1.30476633806766e-12,1.18125330445192e-12,1.08690847832163e-12,1.94349935915607e-12
"age_grp25-34",-7.32374396777728e-12,7.29839192352862e-12,7.33804114880878e-12,1.07850372501901e-11,7.34917836536829e-12,7.35893208927721e-12,7.35808900005991e-12,7.35264225888465e-12,-6.39206080367699e-13,-5.66245330358409e-13,-5.65692843122743e-13,-6.09626962575518e-13,-7.7027192894467e-13,-8.18558236633176e-13,-8.36445553327364e-13,-1.02426459092503e-12,-7.41766037449878e-13,-1.20983812483025e-12,7.18504124657602e-15,-1.10041021550934e-15,3.45026600934052e-14,1.96392295411443e-14,8.62926907369295e-15,1.25841503869945e-14,-2.11736020766043e-14,-5.11601278183865e-15,-6.52253145203796e-15,6.30518259849827e-15,-2.7279506288116e-14,2.39907650308429e-14,3.30776108534386e-14,4.15323476758552e-14,3.50495304912086e-14,2.81009908463424e-14,9.65472356730591e-16,-7.33904669620343e-12,-1.07855836218721e-11,-7.34951035520413e-12,-7.35924968992981e-12,-7.35839673263149e-12,-7.35292004239325e-12,6.39347406532679e-13,5.66254135752204e-13,5.65390151391042e-13,6.09414854672529e-13,7.69707909950265e-13,8.17906275374984e-13,8.35681938796386e-13,1.02323624563127e-12,7.4076922355921e-13,1.20803922404583e-12
"age_grp35-44",-7.30531456334695e-12,7.28325886883714e-12,7.33522820765594e-12,7.34917836536815e-12,9.50233828232619e-12,7.33327919843361e-12,7.33065733970556e-12,7.32496936055258e-12,-5.37234608202826e-13,-4.58821213921552e-13,-4.13660926155172e-13,-3.93002057589281e-13,-5.10901044516243e-13,-5.43615300013402e-13,-4.43555819327785e-13,-5.63401199819330e-13,-4.07625069418953e-13,-5.92227847055882e-13,7.55493745242043e-15,4.61899484250605e-16,1.74295236659215e-14,5.25517807924266e-16,-1.95901125324618e-14,-2.57825402596539e-14,-4.97772851650994e-14,-3.52947228111589e-14,-3.14200955835913e-14,-2.15245426989767e-15,-1.78767149992598e-14,3.82638598044422e-14,5.30846017459328e-14,6.37907248189216e-14,5.57334866020437e-14,3.73283525664767e-14,-2.1569056351878e-15,-7.33633078166118e-12,-7.34969310015734e-12,-9.50251576134256e-12,-7.33352259177638e-12,-7.33096332383983e-12,-7.32528141822472e-12,5.36975385371092e-13,4.58709046733417e-13,4.13500006152648e-13,3.92568232063852e-13,5.10534357393389e-13,5.43003304592098e-13,4.42970664477858e-13,5.62625629447127e-13,4.06787718782889e-13,5.9035813730903e-13
"age_grp45-54",-7.29717909959623e-12,7.27135772135285e-12,7.35432431776052e-12,7.35893208927745e-12,7.33327919843402e-12,8.98876712588325e-12,7.32788099827456e-12,7.31804067223852e-12,-5.56067524967895e-13,-4.87969372179828e-13,-3.94302866620138e-13,-3.48304678934098e-13,-4.641003464129e-13,-4.70464719856673e-13,-3.07462797182438e-13,-4.50766720894789e-13,-3.75939729787031e-13,-4.78090172168354e-13,6.22527100265569e-15,-1.06752551365044e-14,3.39303653381398e-14,1.34518402827233e-14,-1.20431724207032e-14,-2.10801518871574e-14,-4.37067733251464e-14,-3.02768468368435e-14,-2.6702590229589e-14,-3.36625616116057e-15,-1.07167403266194e-14,3.76157101685397e-14,5.04920104415238e-14,6.26447899075431e-14,5.62360304211212e-14,3.76673946172372e-14,-1.6055893515375e-15,-7.35503846138285e-12,-7.35930246948625e-12,-7.33348299452215e-12,-8.98896755115615e-12,-7.32808570402359e-12,-7.3182267256999e-12,5.56063518835563e-13,4.87993046196612e-13,3.94161783367139e-13,3.48166057726221e-13,4.63815522360888e-13,4.70094414506319e-13,3.07049624287721e-13,4.50214518411453e-13,3.75368993270173e-13,4.77011692992231e-13
"age_grp55-64",-7.28727736730742e-12,7.25947603557067e-12,7.36135328132205e-12,7.35808900005971e-12,7.33065733970555e-12,7.32788099827413e-12,9.03682060167936e-12,7.30677826209433e-12,-5.03427269416679e-13,-4.5246850911665e-13,-3.61133954670669e-13,-2.89300204005435e-13,-3.73960588564293e-13,-3.86726418078336e-13,-2.44442657485213e-13,-3.45886222208627e-13,-2.62236437722825e-13,-3.62446283782351e-13,1.96276602388903e-15,-1.1152002247531e-14,4.48821180182332e-14,2.60117778277153e-14,-1.17610419008518e-15,-1.43368763360621e-14,-3.38496319901009e-14,-2.47951721063259e-14,-2.02291728858988e-14,1.8901530735486e-16,4.53239352835583e-15,3.8125480106265e-14,4.62785797323517e-14,5.61959268005382e-14,5.1843389061032e-14,2.83464796543517e-14,-8.93621981684928e-15,-7.36187480940873e-12,-7.35839776204342e-12,-7.33089398632995e-12,-7.32807403865451e-12,-9.03698315624317e-12,-7.30690701575065e-12,5.03579215909662e-13,4.52561472892817e-13,3.60985084214629e-13,2.89315814226771e-13,3.73690259909821e-13,3.86460190915001e-13,2.44085612946959e-13,3.45407096310758e-13,2.61770839797135e-13,3.6174456724114e-13
"age_grp65-199",-7.2714181926244e-12,7.24295536918832e-12,7.36490887900761e-12,7.35264225888463e-12,7.32496936055273e-12,7.31804067223826e-12,7.30677826209449e-12,8.56525174068385e-12,-4.25552756001729e-13,-3.6749530527806e-13,-3.19277087411647e-13,-1.49960256177163e-13,-2.53088553353073e-13,-3.11096106367979e-13,-9.81130454269814e-14,-2.17984850749144e-13,-3.06723174160126e-13,-2.86387731898644e-13,-7.23810610225162e-15,-1.52505297340341e-14,6.04273366504631e-14,4.10897060362584e-14,1.12525036800823e-14,-3.75637453504795e-15,-2.0361073092586e-14,-2.37706665013217e-14,-1.59202863264375e-14,-4.73281343735702e-15,2.63311365200504e-14,3.27102778763853e-14,4.30069779526568e-14,4.96955688356441e-14,4.12249447770368e-14,1.54619390178902e-14,-1.02902140592232e-14,-7.36525540608526e-12,-7.35291967245343e-12,-7.32528815046219e-12,-7.31825914978221e-12,-7.30691678908453e-12,-8.56533260736729e-12,4.25936655444039e-13,3.67684863407214e-13,3.19089175652387e-13,1.50173795687754e-13,2.52782051839001e-13,3.10914535846776e-13,9.77639142940699e-14,2.17514721141455e-13,3.06316741550928e-13,2.86057396986069e-13
"curr_pts_reg1",7.80760137490298e-14,-1.15350159026868e-13,-4.87398259155488e-13,-6.39206080367703e-13,-5.37234608202819e-13,-5.560675249679e-13,-5.03427269416673e-13,-4.25552756001731e-13,3.31170676376622e-11,3.97874284087822e-13,3.93797648155082e-13,4.02288889002344e-13,4.10371000098996e-13,4.08168922815555e-13,4.14491130797828e-13,4.22084492352641e-13,3.94569303731103e-13,4.2138395386463e-13,1.62085212432853e-14,7.88670414723888e-15,-2.06750554524421e-15,1.89339845350752e-14,1.06778938616822e-14,-3.81993621538868e-15,4.13828470980617e-15,2.07183480929548e-14,2.05299911343197e-14,3.94194557443027e-14,-3.4865581556639e-14,4.07118072369766e-14,3.64524301477766e-14,4.69764778191376e-14,3.94089953946656e-14,3.47085750697638e-14,6.1811865395556e-15,4.88048088311886e-13,6.39534042719582e-13,5.37375692362682e-13,5.56252634628092e-13,5.03650125559782e-13,4.25785871484657e-13,-3.31169739924783e-11,-3.97790969842732e-13,-3.93672376889813e-13,-4.02036507209053e-13,-4.10100266245182e-13,-4.0777510150098e-13,-4.14113289745313e-13,-4.21569053456845e-13,-3.94041373479738e-13,-4.20224034433151e-13
"curr_pts_reg2",2.36671774473723e-15,-5.554576591924e-14,-4.67760534097473e-13,-5.66245330358434e-13,-4.58821213921549e-13,-4.87969372179843e-13,-4.52468509116659e-13,-3.67495305278066e-13,3.97874284087822e-13,7.3326514709664e-12,3.92433939296202e-13,4.02380672965638e-13,4.0860144187547e-13,4.07268075709633e-13,4.1533041569264e-13,4.21848337416195e-13,3.9527876665551e-13,4.25613605057123e-13,1.39532749335816e-14,1.74180668426729e-15,1.52099717172401e-14,2.70335340604735e-14,2.25156221327555e-14,1.4656201592624e-14,6.41270948535992e-15,3.0872611475668e-14,3.07727762387614e-14,2.93227014089012e-14,-4.97327660583516e-14,4.8932627544727e-14,6.11450670735777e-14,6.82040265892706e-14,6.26260073932982e-14,4.57012013250331e-14,3.50307111319653e-15,4.69178109139447e-13,5.66851778112499e-13,4.58916760578233e-13,4.88218003708168e-13,4.52851902716241e-13,3.67931260553262e-13,-3.97401557544784e-13,-7.33235830394401e-12,-3.92231086891374e-13,-4.01621985241878e-13,-4.08120869678963e-13,-4.06382325292809e-13,-4.14563517537531e-13,-4.20802002633235e-13,-3.94139879483109e-13,-4.22795491029881e-13
"curr_pts_reg3",-5.73739480778754e-14,8.05803038707956e-16,-5.57846129792007e-13,-5.6569284312275e-13,-4.13660926155161e-13,-3.94302866620146e-13,-3.61133954670669e-13,-3.19277087411637e-13,3.93797648155082e-13,3.92433939296202e-13,5.91090214420495e-12,4.10942881215702e-13,4.14150474135462e-13,4.13662852358419e-13,4.34657120923232e-13,4.37517695058011e-13,4.06077677916483e-13,4.5188860974991e-13,1.41555897328389e-14,3.87291292074307e-15,1.40779756786287e-14,2.29783355096466e-14,2.06397413472431e-14,1.21501319249112e-14,1.07129821839865e-15,3.0235791821902e-14,1.90232888833251e-14,2.14703866650109e-14,-5.80081474874516e-14,5.40302894892032e-14,7.05866199096694e-14,8.16636408062845e-14,7.35681175686095e-14,4.91722757252126e-14,9.35725064146413e-15,5.58770175768769e-13,5.66040702483391e-13,4.13635549308601e-13,3.94395793758443e-13,3.61331382707788e-13,3.19517618532141e-13,-3.93398098721417e-13,-3.92189334414851e-13,-5.91078292130077e-12,-4.10358138244081e-13,-4.13847540853955e-13,-4.13049823848683e-13,-4.34159946117308e-13,-4.36836215089077e-13,-4.05323956393368e-13,-4.49950850691599e-13
"curr_pts_reg4",-1.66337724462953e-13,4.68034940096597e-14,-8.99263619515246e-13,-6.09626962575552e-13,-3.93002057589294e-13,-3.48304678934123e-13,-2.89300204005465e-13,-1.49960256177193e-13,4.02288889002346e-13,4.02380672965639e-13,4.10942881215704e-13,5.75944644001672e-11,4.50752727783759e-13,4.5127567744393e-13,5.01724911313582e-13,4.9680371518473e-13,4.52071183214797e-13,5.39885385195409e-13,3.12337365847488e-14,6.91316421737143e-15,3.76746281950838e-14,6.26672183772305e-14,3.59138902031789e-14,2.8667868170541e-14,1.25959595158292e-14,7.62068541685492e-14,6.54590991427387e-14,5.62785103579637e-14,-9.63531568977896e-14,1.17298714673354e-13,1.27806298861251e-13,1.53297049913686e-13,1.35171204022509e-13,1.04123474617979e-13,1.65163436171712e-14,9.01157785237653e-13,6.10379567233981e-13,3.93007959578533e-13,3.48566496860975e-13,2.89785792422033e-13,1.50542730575386e-13,-4.01439040185395e-13,-4.01909373777459e-13,-4.10745305975949e-13,-5.75933235761019e-11,-4.50207479662891e-13,-4.50113219720404e-13,-5.00787067356214e-13,-4.95541605750618e-13,-4.50645719594143e-13,-5.36056408972303e-13
"curr_pts_reg5",-5.92833977754804e-14,-4.8348851594363e-14,-7.91527184791818e-13,-7.70271928944689e-13,-5.10901044516265e-13,-4.64100346412929e-13,-3.7396058856432e-13,-2.53088553353107e-13,4.10371000098999e-13,4.0860144187547e-13,4.14150474135461e-13,4.50752727783759e-13,3.35086705363452e-11,4.53538422025386e-13,4.95913883550583e-13,4.97604577747863e-13,4.45848459480086e-13,5.28217658679229e-13,2.88066888344626e-14,1.04516223455645e-14,2.17636056072547e-14,4.10977727786704e-14,3.69855617320468e-14,1.5552705761234e-14,1.42708581842656e-14,5.51804597676348e-14,4.21068461957503e-14,4.32164591019827e-14,-1.21602938623466e-13,1.09911024581207e-13,1.35197708434433e-13,1.48773761681237e-13,1.36251285742149e-13,1.02234440380117e-13,1.45816525360119e-14,7.93450625966072e-13,7.71026188576515e-13,5.10909007678107e-13,4.64337509670352e-13,3.74400895657717e-13,2.53611770358263e-13,-4.09619228561058e-13,-4.08139064064889e-13,-4.13879791891559e-13,-4.49603980856602e-13,-3.35080143795235e-11,-4.52277745486473e-13,-4.94846086127863e-13,-4.96156222297448e-13,-4.44262056526424e-13,-5.24205243523746e-13
"curr_pts_reg6",-5.71489603713518e-14,-7.6116674069841e-14,-8.70572605699723e-13,-8.18558236633169e-13,-5.43615300013393e-13,-4.70464719856656e-13,-3.86726418078348e-13,-3.11096106367974e-13,4.08168922815555e-13,4.07268075709635e-13,4.13662852358421e-13,4.51275677443932e-13,4.53538422025387e-13,4.86827937739822e-11,4.99506499647123e-13,4.99712706442645e-13,4.46901260326534e-13,5.32819431394178e-13,3.12657777704468e-14,1.61358893089774e-14,4.20244755460991e-14,6.00185829418367e-14,3.81698738713604e-14,3.27890337831741e-14,9.90871971480809e-15,7.84026763973893e-14,6.06178153512121e-14,4.96282184124577e-14,-1.33116521125099e-13,1.28009170723923e-13,1.58389501307143e-13,1.82291096941732e-13,1.70902062614852e-13,1.1839601530222e-13,1.15562802501366e-14,8.72146554083068e-13,8.19101271751947e-13,5.43463636514916e-13,4.70565428186437e-13,3.8704833650521e-13,3.11518732977507e-13,-4.07280516015253e-13,-4.0677567660441e-13,-4.1353339159972e-13,-4.50161308555357e-13,-4.53123301941579e-13,-4.86817802535875e-11,-4.98751948269531e-13,-4.98695124190486e-13,-4.45721920796492e-13,-5.29470211794948e-13
"curr_pts_reg7",-2.04580287287244e-13,2.84598578686395e-14,-1.30593190146466e-12,-8.36445553327348e-13,-4.43555819327761e-13,-3.07462797182402e-13,-2.44442657485182e-13,-9.81130454269472e-14,4.1449113079783e-13,4.1533041569264e-13,4.34657120923234e-13,5.01724911313588e-13,4.95913883550589e-13,4.99506499647124e-13,1.49088421964056e-10,5.73337310006393e-13,5.10525104772532e-13,6.50806263974082e-13,4.54691229555681e-14,9.2664469615168e-15,2.87246498939614e-14,6.37410197559845e-14,7.29813199472265e-14,5.13353797389426e-14,4.17242661769207e-14,9.31554429630979e-14,8.64992781780397e-14,8.03389527139951e-14,-1.66770447454184e-13,1.56791629186301e-13,1.93336523831139e-13,2.20638343606486e-13,2.2708449132324e-13,1.65375397642037e-13,3.69260627935621e-14,1.30821993611539e-12,8.37282941893784e-13,4.43436358729954e-13,3.07669253905052e-13,2.44943157525849e-13,9.87452635747575e-14,-4.13346108825602e-13,-4.14773627022334e-13,-4.34501770820717e-13,-5.00339428175434e-13,-4.95393568923038e-13,-4.98191160298796e-13,-1.49087447146968e-10,-5.71987260812475e-13,-5.08930389319162e-13,-6.46247806033287e-13
"curr_pts_reg8",-9.08094818234428e-14,-8.40386184534235e-14,-1.18282486668724e-12,-1.02426459092499e-12,-5.63401199819289e-13,-4.50766720894721e-13,-3.45886222208589e-13,-2.17984850749142e-13,4.22084492352646e-13,4.21848337416198e-13,4.37517695058016e-13,4.96803715184737e-13,4.97604577747869e-13,4.99712706442649e-13,5.73337310006394e-13,1.39982939108579e-10,5.02175211750392e-13,6.31931609574929e-13,4.27722988196128e-14,2.23301191117578e-14,2.78595386769165e-14,6.31224558892272e-14,4.19045045536183e-14,3.47694515342957e-14,1.71572414183901e-14,8.93331049569147e-14,7.14490343745849e-14,8.9412813606038e-14,-2.03921217694636e-13,1.71251441692785e-13,2.21491668139061e-13,2.52374234379772e-13,2.33334971928772e-13,1.61461913525308e-13,1.54900582466708e-14,1.18520881103893e-12,1.02518577238494e-12,5.63375910622526e-13,4.51041520347673e-13,3.464261772817e-13,2.18636025169525e-13,-4.21071519186955e-13,-4.21253990161153e-13,-4.37222165528545e-13,-4.95356478701172e-13,-4.96838468194179e-13,-4.98179364408512e-13,-5.72071089282251e-13,-1.39981220982355e-10,-5.00282586362553e-13,-6.27014101176854e-13
"curr_pts_reg9",-1.49915589093256e-13,2.59510831542549e-15,-1.08838186248033e-12,-7.41766037449887e-13,-4.07625069418958e-13,-3.75939729787048e-13,-2.6223643772284e-13,-3.06723174160136e-13,3.94569303731105e-13,3.95278766655512e-13,4.06077677916483e-13,4.52071183214799e-13,4.45848459480086e-13,4.46901260326538e-13,5.10525104772533e-13,5.02175211750394e-13,1.63706755086528e-10,5.52400937407651e-13,6.43697170851882e-14,2.94918355404636e-14,-1.65425406429216e-15,3.69884238880977e-14,2.52891154112721e-14,1.69816814917698e-14,-1.36550750957896e-14,5.91513307540466e-14,4.87835205852158e-14,6.0646259816156e-14,-1.93482603154182e-13,1.55157859893133e-13,2.00142681964212e-13,2.32990516393416e-13,2.1918307229462e-13,1.29513012978145e-13,2.0405527124943e-14,1.09044138025046e-12,7.42677892708978e-13,4.07843616318361e-13,3.76338667612716e-13,2.62791951862279e-13,3.07335587707609e-13,-3.94083878657132e-13,-3.94860154449174e-13,-4.05666123445672e-13,-4.51017128143827e-13,-4.44968234206658e-13,-4.45505945944978e-13,-5.09239315481011e-13,-5.00422029784405e-13,-1.6370495092538e-10,-5.48271686994315e-13
"curr_pts_reg10-150",-8.3387368545143e-14,-1.54149459219159e-13,-1.9460916916613e-12,-1.20983812483027e-12,-5.92227847055868e-13,-4.78090172168383e-13,-3.62446283782395e-13,-2.86387731898638e-13,4.21383953864638e-13,4.25613605057128e-13,4.51888609749912e-13,5.39885385195415e-13,5.28217658679231e-13,5.32819431394179e-13,6.5080626397409e-13,6.31931609574927e-13,5.52400937407654e-13,1.12537705594581e-10,4.8603901613638e-14,2.21145759566409e-15,3.42706859406787e-14,8.45291688526228e-14,8.74014540211506e-14,5.17706012945035e-14,3.75211799299693e-14,1.42548657176288e-13,1.27771394495705e-13,1.06524990540094e-13,-2.78187031028254e-13,2.30282881557739e-13,3.05166669678192e-13,3.10232631513265e-13,3.14324633601946e-13,2.22136343102237e-13,2.7517239682597e-14,1.94920734299272e-12,1.21094938484977e-12,5.9201155565257e-13,4.78333872303108e-13,3.63102662037159e-13,2.87226371156461e-13,-4.19721786844128e-13,-4.24794654281585e-13,-4.51679330775063e-13,-5.37902837799884e-13,-5.27484669069264e-13,-5.30971901546895e-13,-6.49442684036295e-13,-6.30076537496002e-13,-5.50208548062019e-13,-1.12531431078946e-10
"month02",-2.05153421771764e-12,5.14231072570638e-14,3.48220657505039e-15,7.18504124654544e-15,7.55493745241647e-15,6.22527100260056e-15,1.96276602387965e-15,-7.23810610229523e-15,1.62085212432851e-14,1.39532749335837e-14,1.41555897328397e-14,3.12337365847534e-14,2.88066888344658e-14,3.12657777704468e-14,4.54691229555641e-14,4.27722988196093e-14,6.43697170851863e-14,4.86039016136366e-14,4.61311068242679e-12,1.99295088843496e-12,1.99385068707176e-12,1.99307271488404e-12,1.99302277056241e-12,1.99322715091559e-12,1.99337421455805e-12,1.99302028266279e-12,1.99232006884561e-12,1.99318762048515e-12,1.99300551478872e-12,5.18938204447665e-14,4.88730200596145e-14,3.97573034174221e-14,3.77135585405718e-14,4.78806611799011e-14,3.30665723927653e-14,-2.62530848950158e-14,-3.12908797873199e-14,-3.2018358521693e-14,-3.76733061738482e-14,-4.42018961617465e-14,-4.43991808131186e-14,-1.72300807333973e-15,1.03561060496016e-14,1.02256403970456e-14,3.22024066333834e-14,1.99511869082767e-14,1.60124393139955e-14,4.43722215931976e-14,3.96306339147499e-14,1.505182565507e-14,4.16732015918982e-14
"month03",-2.04417852948612e-12,1.00291667900059e-13,1.01953259087609e-14,-1.10041021553402e-15,4.61899484249718e-16,-1.06752551365576e-14,-1.11520022475382e-14,-1.52505297340751e-14,7.88670414723889e-15,1.74180668426843e-15,3.87291292074298e-15,6.91316421737504e-15,1.04516223455677e-14,1.61358893089767e-14,9.26644696151346e-15,2.23301191117492e-14,2.94918355404639e-14,2.21145759565961e-15,1.99295088843497e-12,4.4415359751909e-12,1.99452021017621e-12,1.99295942986682e-12,1.99343207393747e-12,1.99376618368691e-12,1.99352139423537e-12,1.99371225510817e-12,1.99242931712376e-12,1.99362336054789e-12,1.99377175238706e-12,1.57539779013988e-14,4.7169408884506e-14,4.38935825141509e-14,5.72110649892874e-14,7.80825597524694e-14,2.21314730455658e-14,-6.36765822304381e-14,-7.42491101083541e-14,-8.71954465554125e-14,-8.19387499596682e-14,-8.94741812411421e-14,-9.39129105972282e-14,5.66645486979205e-15,2.8800590177205e-14,2.86934483332035e-14,5.43517926030775e-14,5.77070897697107e-14,5.28978215757001e-14,9.10680634115121e-14,8.50284284353048e-14,5.01300649228689e-14,9.16224545867307e-14
"month04",-2.11378478073123e-12,5.96246865118096e-14,2.70510930993559e-14,3.45026600933833e-14,1.74295236659272e-14,3.39303653380911e-14,4.48821180182284e-14,6.04273366504258e-14,-2.06750554524106e-15,1.52099717172428e-14,1.40779756786331e-14,3.76746281950886e-14,2.17636056072632e-14,4.20244755461027e-14,2.87246498939652e-14,2.78595386769109e-14,-1.65425406428674e-15,3.42706859406863e-14,1.99385068707176e-12,1.99452021017621e-12,4.4205603767508e-12,1.99340135584533e-12,1.99319924628426e-12,1.99369826609763e-12,1.99349430611405e-12,1.99420077537616e-12,1.99319789594684e-12,1.99421393760328e-12,1.99288691166699e-12,5.02159234111593e-14,4.27834087981723e-14,5.26837601390876e-14,5.55970457743561e-14,9.72768646521404e-14,3.7842054151851e-14,5.4828378060073e-14,8.01624169342019e-15,-2.66356124024062e-15,-9.84149234786152e-15,-1.85271424946199e-14,-3.67240959762559e-14,3.90275435015773e-14,2.70722356220966e-14,1.74864067622189e-14,4.68775971904349e-14,4.52014663426821e-14,4.12889176664184e-14,8.72029056209028e-14,9.27765869108796e-14,1.02930228645572e-13,1.70500895624126e-13
"month05",-2.08543791331912e-12,7.66360209915814e-14,3.30185390370849e-14,1.96392295410808e-14,5.25517807884737e-16,1.34518402826337e-14,2.60117778276698e-14,4.10897060361819e-14,1.89339845350759e-14,2.70335340604735e-14,2.29783355096458e-14,6.26672183772382e-14,4.10977727786702e-14,6.00185829418341e-14,6.3741019755983e-14,6.31224558892192e-14,3.69884238880998e-14,8.45291688526182e-14,1.99307271488404e-12,1.99295942986681e-12,1.99340135584532e-12,4.42118166483168e-12,1.99238538200485e-12,1.99280748749418e-12,1.99300526905775e-12,1.99323668558987e-12,1.99265854522263e-12,1.99348059178727e-12,1.99206331288822e-12,5.53968852835662e-14,4.323592148549e-14,3.14539653939358e-14,3.33652578102754e-14,6.91056831674593e-14,1.32507044760588e-14,2.7368405237905e-14,-1.44401753559351e-14,-2.36360354607462e-14,-3.03952898096762e-14,-4.02944573768957e-14,-5.72825762157187e-14,2.37339050206334e-14,8.09403713498092e-15,8.52405792569438e-15,2.23669438083758e-14,2.7034098601228e-14,3.35865930863888e-14,3.99658167160427e-14,5.33275896024994e-14,8.04461688479729e-14,1.22752641962822e-13
