"","(Intercept)","policyTRUE","age_grp20-24","age_grp25-34","age_grp35-44","age_grp45-54","age_grp55-64","age_grp65-199","curr_pts_reg1","curr_pts_reg2","curr_pts_reg3","curr_pts_reg4","curr_pts_reg5","curr_pts_reg6","curr_pts_reg7","curr_pts_reg8","curr_pts_reg9","curr_pts_reg10-150","month02","month03","month04","month05","month06","month07","month08","month09","month10","month11","month12","weekdayMonday","weekdayTuesday","weekdayWednesday","weekdayThursday","weekdayFriday","weekdaySaturday","policyTRUE:curr_pts_reg1","policyTRUE:curr_pts_reg2","policyTRUE:curr_pts_reg3","policyTRUE:curr_pts_reg4","policyTRUE:curr_pts_reg5","policyTRUE:curr_pts_reg6","policyTRUE:curr_pts_reg7","policyTRUE:curr_pts_reg8","policyTRUE:curr_pts_reg9","policyTRUE:curr_pts_reg10-150"
"curr_pts_reg3",-1.56674279815807e-13,3.7277854198017e-13,-3.59987393765988e-13,-3.6349305431747e-13,-2.94527712273373e-13,-2.83361986104668e-13,-2.68208540753423e-13,-2.50030547410989e-13,3.82142592663881e-13,3.81838666570842e-13,5.89908853354248e-12,3.89406759675253e-13,3.91984269856582e-13,3.91633608888122e-13,4.01013060515914e-13,4.03041958808046e-13,3.87096842295971e-13,4.0919861026861e-13,1.38807893280864e-14,4.05397007065148e-15,1.15328426756306e-14,2.09432054583905e-14,2.00441562720884e-14,1.20044977472232e-14,1.0006366731499e-15,3.0714862763061e-14,1.90332444627186e-14,2.17654106324061e-14,-5.92486328809293e-14,5.33893007656289e-14,7.00584641090143e-14,8.11497883599248e-14,7.33061073004815e-14,4.93947007652657e-14,9.42704532309041e-15,-3.72025505810477e-13,-3.71275040181556e-13,-5.89031949620851e-12,-3.77501052245874e-13,-3.70899314855769e-13,-3.71905578445625e-13,-3.79313606892516e-13,-3.73966610726809e-13,-3.72851631158641e-13,-3.79401775733461e-13
"curr_pts_reg4",-2.58856542069204e-13,3.67808178153797e-13,-5.06185432046574e-13,-3.65814579018141e-13,-2.66215778538836e-13,-2.41518751529803e-13,-2.1414163854423e-13,-1.50394004911956e-13,3.85370361846248e-13,3.85948685692408e-13,3.89406759675255e-13,5.7550591855478e-11,4.08973777622623e-13,4.09152412792448e-13,4.33162576690712e-13,4.3107205302292e-13,4.0839901815177e-13,4.51387913362583e-13,3.03981814875495e-14,6.17952566193867e-15,3.30731040674202e-14,5.86349023396189e-14,3.42080372711907e-14,2.77475554983988e-14,1.18523530843559e-14,7.62419042167914e-14,6.48574157891645e-14,5.61718588255903e-14,-9.77857666992284e-14,1.16149508599157e-13,1.26703934249662e-13,1.52036772211913e-13,1.34516627666747e-13,1.04020446373579e-13,1.65301206396175e-14,-3.63297729564945e-13,-3.61711542118284e-13,-3.63162721770738e-13,-5.75130321759676e-11,-3.60271473124143e-13,-3.60356864763708e-13,-3.74839962972748e-13,-3.63452998863933e-13,-3.59358897818057e-13,-3.65202607595632e-13
"curr_pts_reg5",-1.64150842048855e-13,3.71534418913191e-13,-4.9181032487094e-13,-4.80994281802652e-13,-3.62779417619617e-13,-3.36684180516665e-13,-2.94231336128402e-13,-2.39213565852048e-13,3.90534031557419e-13,3.90217527970822e-13,3.91984269856584e-13,4.08973777622625e-13,3.34664416918850e-11,4.11386394614784e-13,4.31036661742957e-13,4.32519402914181e-13,4.06302510169081e-13,4.46424896813227e-13,2.81313013360305e-14,1.02192514428629e-14,1.73996742818689e-14,3.74212689270884e-14,3.56586599174217e-14,1.49499544131563e-14,1.38571521066493e-14,5.55713909003698e-14,4.1765665716613e-14,4.33904201270754e-14,-1.23327453158298e-13,1.08794529682856e-13,1.34178053050029e-13,1.47677770230737e-13,1.35652372918849e-13,1.02330719603877e-13,1.46205912834259e-14,-3.68428715568491e-13,-3.66704689120036e-13,-3.68647594729388e-13,-3.76482523031488e-13,-3.34207786261082e-11,-3.66848128146151e-13,-3.79734144020807e-13,-3.70603495481769e-13,-3.66963100875584e-13,-3.75288130162844e-13
"curr_pts_reg6",-1.78344996658679e-13,3.7151954849572e-13,-5.26512986882668e-13,-5.0207913481121e-13,-3.76643349027403e-13,-3.37681851410651e-13,-2.98580653030582e-13,-2.64881317247042e-13,3.89389582406678e-13,3.89565100757209e-13,3.91633608888126e-13,4.0915241279245e-13,4.11386394614784e-13,4.86405257294365e-11,4.32608575800571e-13,4.33370481680895e-13,4.06607009263194e-13,4.48283628512742e-13,3.046862466062e-14,1.56875489301524e-14,3.72819184141394e-14,5.59995492373118e-14,3.67581237053965e-14,3.21944868502469e-14,9.46066912917827e-15,7.88482334276376e-14,6.03402645865175e-14,4.97715334754371e-14,-1.34866916492168e-13,1.26785507226757e-13,1.57282690240659e-13,1.8103892008299e-13,1.70219089408914e-13,1.18425175987103e-13,1.16005522928256e-14,-3.67817738310128e-13,-3.66458776092558e-13,-3.68518701406388e-13,-3.76927689020196e-13,-3.65455730226804e-13,-4.85957628192524e-11,-3.8039140547146e-13,-3.70208249432773e-13,-3.66382605236122e-13,-3.74387539598838e-13
"curr_pts_reg7",-2.94783757622493e-13,3.65722935155042e-13,-7.14347888995683e-13,-4.85893161009553e-13,-3.03189896023698e-13,-2.32928723415514e-13,-2.04467056809882e-13,-1.36973942236866e-13,3.91409207993253e-13,3.9253830579147e-13,4.01013060515918e-13,4.33162576690719e-13,4.31036661742959e-13,4.32608575800573e-13,1.48977816399136e-10,4.68289959499824e-13,4.36469254185214e-13,5.05071694733679e-13,4.4123002918557e-14,7.86126031317848e-15,2.1884856725296e-14,5.76751201302656e-14,7.04630936712182e-14,4.99965057779847e-14,4.05780266950501e-14,9.31811665366956e-14,8.57338162179443e-14,8.00504764843123e-14,-1.68650923485552e-13,1.55069801661654e-13,1.91688325894808e-13,2.18616777402436e-13,2.25984378127401e-13,1.65033156656042e-13,3.69180733976044e-14,-3.57454039888756e-13,-3.54814396592467e-13,-3.56522773244068e-13,-3.70899776157039e-13,-3.5233458094316e-13,-3.52034458726332e-13,-1.4888048127317e-10,-3.5750017720575e-13,-3.50369787332058e-13,-3.57600190650731e-13
"curr_pts_reg8",-2.13892649478753e-13,3.68858039555447e-13,-6.78860341856176e-13,-6.03118721921839e-13,-3.87902275048271e-13,-3.29179891414702e-13,-2.80305505288391e-13,-2.21753568985334e-13,3.95916683470563e-13,3.96494408583703e-13,4.03041958808047e-13,4.3107205302292e-13,4.32519402914179e-13,4.33370481680893e-13,4.68289959499823e-13,1.39880023231447e-10,4.32878657958032e-13,4.96054315094427e-13,4.15747709342944e-14,2.13117855855948e-14,2.13293071774071e-14,5.74420181713932e-14,3.9716198570043e-14,3.37045396368227e-14,1.62755731021369e-14,8.96302506262448e-14,7.09012926925518e-14,8.93425008933348e-14,-2.05985378517673e-13,1.69590192112866e-13,2.19943441435316e-13,2.50522643102525e-13,2.32315224960502e-13,1.61286985840516e-13,1.55097372782356e-14,-3.62526354772666e-13,-3.59829748689624e-13,-3.6219434708337e-13,-3.74825714198106e-13,-3.58156074619996e-13,-3.58776604944603e-13,-3.79846217746716e-13,-1.39777179670304e-10,-3.58094473398034e-13,-3.67105951596805e-13
"curr_pts_reg9",-2.39348772660277e-13,3.70603213530608e-13,-6.20544813795076e-13,-4.54206532895631e-13,-2.99618752180192e-13,-2.82782727827268e-13,-2.296002420409e-13,-2.52799690844637e-13,3.82043781829751e-13,3.82843573757983e-13,3.87096842295968e-13,4.08399018151765e-13,4.06302510169078e-13,4.0660700926319e-13,4.3646925418521e-13,4.3287865795803e-13,1.63664394025349e-10,4.55570750995669e-13,6.31332056016063e-14,2.82617784123183e-14,-7.71435236926221e-15,3.175166539172e-14,2.34765778411299e-14,1.62891296018675e-14,-1.42997293809622e-14,5.96638931505237e-14,4.85468836546726e-14,6.06292426610103e-14,-1.95334843961309e-13,1.53573532855149e-13,1.98708832462134e-13,2.31203692558353e-13,2.18219599724566e-13,1.29318738641599e-13,2.04554456360957e-14,-3.62601949959911e-13,-3.60876040132895e-13,-3.62135045530964e-13,-3.72984260101397e-13,-3.56335140796332e-13,-3.56630965436478e-13,-3.74855473619678e-13,-3.59731273012034e-13,-1.63613606531586e-10,-3.58614936255258e-13
"curr_pts_reg10-150",-2.55274833319697e-13,3.66710749192788e-13,-1.0309789599861e-12,-6.77945655722871e-13,-3.86820981900827e-13,-3.29082683334376e-13,-2.75300011000019e-13,-2.40788855757373e-13,3.94691450183003e-13,3.97783917587937e-13,4.09198610268612e-13,4.51387913362589e-13,4.46424896813234e-13,4.48283628512749e-13,5.05071694733684e-13,4.96054315094437e-13,4.55570750995682e-13,1.12344776338179e-10,4.66263596128302e-14,-2.38017373097661e-16,2.46259234914774e-14,7.59783509673111e-14,8.40901072743681e-14,5.02888580358648e-14,3.60226778633257e-14,1.42880420434101e-13,1.27240308770798e-13,1.06115319882907e-13,-2.80629859700108e-13,2.27856044667443e-13,3.02919247094636e-13,3.07280408806753e-13,3.12772538695275e-13,2.2155390179809e-13,2.75636953481618e-14,-3.53648590715375e-13,-3.51320297333984e-13,-3.53697273699971e-13,-3.73459727359778e-13,-3.46021539041278e-13,-3.45674761823329e-13,-3.79093617652496e-13,-3.51817038612322e-13,-3.42446400014585e-13,-1.12147457252736e-10
"month02",-2.03330494527319e-12,1.54900792020526e-14,-1.03139607765372e-14,-8.98884556591284e-15,-8.98439194258532e-15,-1.30633017852506e-14,-2.06544736034929e-14,-2.99562017928917e-14,1.62619132072713e-14,1.40655962066599e-14,1.38807893280898e-14,3.03981814875564e-14,2.81313013360254e-14,3.04686246606163e-14,4.41230029185588e-14,4.15747709342986e-14,6.31332056016125e-14,4.66263596128314e-14,4.61314342440583e-12,1.99296891068105e-12,1.99386755504827e-12,1.9930858061723e-12,1.99302529819294e-12,1.99322736309072e-12,1.99337521732122e-12,1.99302037909447e-12,1.99232410337971e-12,1.99319252204016e-12,1.99301760014167e-12,5.18984891928482e-14,4.88772671317564e-14,3.97616165685039e-14,3.77162526798928e-14,4.78816717990016e-14,3.30665399121663e-14,-9.69979704250012e-16,1.10545937590478e-14,1.18140988436636e-14,3.48473981363089e-14,2.22709555132992e-14,1.87175007675509e-14,4.80195525438263e-14,4.30349885227827e-14,1.87069688368684e-14,4.70898510122317e-14
"month03",-2.00273152488084e-12,1.94625365705538e-14,-2.34243777542743e-14,-3.97610862708147e-14,-4.4473241495759e-14,-5.30207200130851e-14,-5.73068436353806e-14,-6.36701692606137e-14,8.60347327112405e-15,2.55214447262684e-15,4.05397007065376e-15,6.17952566193956e-15,1.02192514428577e-14,1.56875489301461e-14,7.86126031317601e-15,2.13117855855962e-14,2.8261778412324e-14,-2.38017373096578e-16,1.99296891068105e-12,4.44157506831223e-12,1.99455386377369e-12,1.99298691640278e-12,1.99344196755227e-12,1.99377068929237e-12,1.99352609169669e-12,1.9937131568329e-12,1.99243440117026e-12,1.99362869202969e-12,1.9937870241994e-12,1.57613257954948e-14,4.71768496149653e-14,4.39020161894439e-14,5.72158668640466e-14,7.80842890146717e-14,2.2131917497791e-14,5.95829159917665e-15,2.89418678694868e-14,3.03821150122681e-14,5.78069973285918e-14,6.01067546262389e-14,5.60474481576089e-14,9.58645942526872e-14,8.91404996425545e-14,5.50372535524472e-14,9.97027584809525e-14
"month04",-2.10771998230615e-12,5.01613582044369e-14,5.2870491096598e-14,3.69965580163158e-14,1.44062860790624e-14,2.74451942429267e-14,3.39792333533772e-14,4.00574096091617e-14,-3.76113971291418e-15,1.36075422408943e-14,1.15328426756298e-14,3.30731040674231e-14,1.73996742818644e-14,3.72819184141332e-14,2.18848567252966e-14,2.13293071774126e-14,-7.71435236926032e-15,2.46259234914577e-14,1.99386755504827e-12,1.9945538637737e-12,4.4204544336906e-12,1.99329277377817e-12,1.99312959840133e-12,1.99364789749749e-12,1.99344974195521e-12,1.99418244537549e-12,1.99318246197526e-12,1.99420838568569e-12,1.9928630249652e-12,5.01989907589754e-14,4.27696234365661e-14,5.26670369359807e-14,5.55901829422297e-14,9.72784214183621e-14,3.78438726253694e-14,4.31881944559307e-14,3.1425002723681e-14,2.36806164917048e-14,5.63046704510369e-14,5.49875753252009e-14,5.19056307082747e-14,1.00889178652922e-13,1.06649444408926e-13,1.16034957011168e-13,1.90317639265358e-13
"month05",-2.06861101945907e-12,4.65410510383203e-14,4.45635192850144e-14,1.03666867154087e-14,-1.35004387671525e-14,-3.81935554822789e-15,3.70984082528174e-15,9.9516917363774e-15,1.77203332547531e-14,2.59279361414002e-14,2.094320545839e-14,5.86349023396195e-14,3.74212689270888e-14,5.59995492373061e-14,5.76751201302657e-14,5.74420181713984e-14,3.17516653917242e-14,7.59783509672935e-14,1.99308580617229e-12,1.99298691640278e-12,1.99329277377816e-12,4.42109764940007e-12,1.99232537599003e-12,1.99276562092651e-12,1.99296836238178e-12,1.99322387227297e-12,1.99264631964333e-12,1.99347740216032e-12,1.9920410103033e-12,5.53792242535168e-14,4.32214176240494e-14,3.14359842746555e-14,3.33568528745909e-14,6.91059493424059e-14,1.32522061127641e-14,2.73506631649179e-14,1.18136894536844e-14,1.41385206857446e-14,3.12246926641876e-14,3.58866522806374e-14,4.32688741383452e-14,5.27208938583493e-14,6.60272496312674e-14,9.2524851788936e-14,1.41287977129669e-13
"month06",-2.04408117276395e-12,3.77615603190384e-14,2.96091940939786e-14,-8.51583050975075e-15,-3.68545644574464e-14,-2.99818149969282e-14,-2.27272722849258e-14,-1.78923736463712e-14,1.03862727438249e-14,2.23103753914496e-14,2.00441562720881e-14,3.42080372711934e-14,3.56586599174163e-14,3.67581237053895e-14,7.04630936712191e-14,3.97161985700471e-14,2.34765778411372e-14,8.40901072743616e-14,1.99302529819294e-12,1.99344196755227e-12,1.99312959840132e-12,1.99232537599003e-12,4.43958239499177e-12,1.9928114213004e-12,1.99295285448311e-12,1.99331302674345e-12,1.99207224831485e-12,1.99343965871328e-12,1.99171101244207e-12,4.17715004363955e-14,4.49863401035352e-14,6.69347051577466e-14,4.60208664030214e-14,6.49183142842478e-14,2.74392575630864e-14,1.11865945734086e-14,7.63474741574166e-15,4.69944560005853e-15,4.09159298023294e-14,1.66443950313692e-14,3.37145257250957e-14,9.98632599591811e-16,5.19459977142677e-14,7.05282782156599e-14,1.01307273713946e-13
"month07",-2.0201537234119e-12,2.72840943540383e-14,3.09409197090515e-14,-7.99368073386463e-15,-4.38038657309127e-14,-4.16804737427107e-14,-3.89951414283141e-14,-3.37755721177922e-14,-3.80561961256519e-15,1.47568267067194e-14,1.20044977472237e-14,2.77475554983989e-14,1.49499544131522e-14,3.21944868502401e-14,4.99965057779874e-14,3.3704539636826e-14,1.62891296018707e-14,5.02888580358636e-14,1.99322736309072e-12,1.99377068929237e-12,1.99364789749749e-12,1.99276562092652e-12,1.99281142130041e-12,4.29520225581002e-12,1.99320339927199e-12,1.99329774492528e-12,1.9928578127699e-12,1.99384466961724e-12,1.99280665234172e-12,3.17680208041273e-14,3.75935170974197e-14,3.75306773192653e-14,3.22027728001281e-14,7.52728597283661e-14,3.24456217749261e-14,2.5955693272062e-14,2.86087021829517e-15,-8.88265188152754e-16,2.37474622989015e-14,9.3241869850437e-15,1.19675967993952e-14,1.20059932042644e-14,5.05073055773258e-14,6.26950930177357e-14,9.90877948471171e-14
"month08",-1.99779229389231e-12,1.99728231917534e-14,7.50931196824693e-16,-3.71653406333644e-14,-6.58068991046774e-14,-5.89040188093476e-14,-5.18377184175764e-14,-4.24262670876292e-14,4.22677785303305e-15,6.56078492239136e-15,1.00063667315024e-15,1.1852353084355e-14,1.38571521066422e-14,9.46066912917245e-15,4.05780266950523e-14,1.62755731021414e-14,-1.42997293809552e-14,3.60226778633176e-14,1.99337521732121e-12,1.99352609169668e-12,1.99344974195519e-12,1.99296836238177e-12,1.9929528544831e-12,1.99320339927197e-12,4.06026187236604e-12,1.99351691185593e-12,1.99273096032814e-12,1.99385274976337e-12,1.99242274387362e-12,4.6580914894943e-14,5.63051316261742e-14,4.38615847471802e-14,3.98532624820967e-14,6.59410256221349e-14,3.31583410703386e-14,1.13878618610845e-14,-5.287134461462e-15,8.50775139560504e-16,1.07511599397243e-14,-1.29642523473863e-14,-1.16155080599114e-14,-1.72484423686425e-14,-2.42582627134962e-15,2.75968387816391e-14,3.08233396361481e-14
"month09",-2.03000344331605e-12,2.42412588421528e-14,6.16941871014349e-15,-3.18627921984352e-14,-5.8648440455256e-14,-5.5611703861769e-14,-5.25337373942438e-14,-5.55158013751496e-14,2.12443012191094e-14,3.1477189079262e-14,3.07148627630621e-14,7.62419042167949e-14,5.55713909003691e-14,7.88482334276335e-14,9.31811665367006e-14,8.96302506262474e-14,5.96638931505302e-14,1.42880420434088e-13,1.99302037909447e-12,1.9937131568329e-12,1.99418244537548e-12,1.99322387227297e-12,1.99331302674345e-12,1.99329774492527e-12,1.99351691185593e-12,4.70620830221446e-12,1.99262343316551e-12,1.9936154876862e-12,1.9925969766235e-12,7.085499275015e-14,5.1653210857232e-14,7.46375096425052e-14,7.8198943572543e-14,8.46804390706534e-14,1.9708775285659e-14,1.81259416361832e-14,1.76016335552682e-15,1.3747570984716e-15,1.20342988797697e-14,1.5608528312326e-14,1.50235262802715e-14,1.61728598078708e-14,2.991638696865e-14,5.38862628432179e-14,7.70053285388176e-14
"month10",-1.99300613649058e-12,2.60451664877607e-14,-1.36527906076373e-15,-3.10582773147567e-14,-5.22400546787726e-14,-4.97969586643819e-14,-4.92018370138876e-14,-5.04837151420915e-14,2.06120215261357e-14,3.09542812738549e-14,1.90332444627207e-14,6.48574157891731e-14,4.17656657166139e-14,6.03402645865129e-14,8.57338162179492e-14,7.09012926925582e-14,4.85468836546835e-14,1.27240308770796e-13,1.99232410337972e-12,1.99243440117027e-12,1.99318246197527e-12,1.99264631964334e-12,1.99207224831487e-12,1.99285781276991e-12,1.99273096032817e-12,1.99262343316553e-12,4.5408805719023e-12,1.99261136692696e-12,1.99259669556056e-12,3.58377710703319e-14,-3.45944279435412e-15,8.22302457738473e-15,7.35203924057052e-15,4.9200954804584e-14,6.06032091342139e-15,2.29035656532385e-14,3.64599879768029e-15,7.01660837830662e-15,1.1975785326512e-14,1.87168210900647e-14,1.19134798049492e-14,4.02079416733552e-14,4.2742219992126e-14,4.20908565372958e-14,5.16396262515274e-14
"month11",-2.03609781329939e-12,1.26295957515782e-14,3.3034163802525e-15,-1.41709594277262e-14,-2.25902544819836e-14,-2.35792648045322e-14,-2.37169784799956e-14,-2.84386487089595e-14,3.98711748780564e-14,2.98272635954326e-14,2.17654106324087e-14,5.61718588255961e-14,4.33904201270718e-14,4.97715334754345e-14,8.00504764843119e-14,8.93425008933409e-14,6.06292426610179e-14,1.06115319882901e-13,1.99319252204016e-12,1.9936286920297e-12,1.99420838568569e-12,1.99347740216034e-12,1.99343965871329e-12,1.99384466961724e-12,1.99385274976338e-12,1.99361548768621e-12,1.99261136692696e-12,4.53793617219452e-12,1.99301057455534e-12,5.1012111627654e-14,5.38018057881709e-14,6.10493932876606e-14,2.30707496403368e-14,8.30882456544582e-14,3.42222145786405e-14,-9.2070808503138e-15,-5.36513250394874e-16,4.17279743576497e-15,9.74150299765148e-15,1.78802606395346e-14,1.12395232741384e-14,-2.38799534371286e-15,8.65106246804825e-15,3.52135266722072e-14,2.71874769162023e-14
"month12",-2.00108900005713e-12,1.5316431973665e-14,-1.07247778139616e-14,-2.61881935905636e-16,3.94296251012185e-15,1.52936754379199e-14,2.86349496450776e-14,4.68413439307428e-14,-3.60996895562912e-14,-5.1003648843264e-14,-5.92486328809276e-14,-9.77857666992215e-14,-1.233274531583e-13,-1.34866916492173e-13,-1.68650923485552e-13,-2.05985378517668e-13,-1.95334843961306e-13,-2.80629859700116e-13,1.99301760014167e-12,1.9937870241994e-12,1.99286302496519e-12,1.9920410103033e-12,1.99171101244208e-12,1.99280665234171e-12,1.99242274387363e-12,1.9925969766235e-12,1.99259669556055e-12,1.99301057455534e-12,3.14596672897508e-12,4.89906916231661e-15,2.75767656465299e-15,-2.19610359511693e-14,3.02757041867422e-15,4.88410514060514e-14,2.68270539443401e-14,5.42005979437665e-15,1.86647392851206e-14,2.18799081255535e-14,3.36286062275889e-14,3.67496335093138e-14,3.29566575511624e-14,6.42140354874012e-14,7.88165802895514e-14,7.42133686144356e-14,1.41376361754103e-13
"weekdayMonday",-1.05607104179776e-12,2.46651588977969e-15,-3.63814745874623e-15,2.20628684745571e-14,3.58951562732877e-14,3.19789316760606e-14,3.21028160877347e-14,2.43143433842285e-14,4.03244478043372e-14,4.85771564153577e-14,5.33893007656291e-14,1.16149508599159e-13,1.08794529682852e-13,1.26785507226751e-13,1.55069801661655e-13,1.69590192112868e-13,1.53573532855154e-13,2.27856044667437e-13,5.18984891928451e-14,1.57613257954948e-14,5.01989907589738e-14,5.53792242535148e-14,4.17715004363965e-14,3.17680208041225e-14,4.65809148949429e-14,7.08549927501524e-14,3.58377710703239e-14,5.10121116276485e-14,4.89906916231405e-15,2.33446035004236e-12,9.65382844937805e-13,9.65430856320933e-13,9.652125913471e-13,9.65110567938913e-13,9.65363975912222e-13,-1.77725787240483e-15,-5.07700594347346e-15,-4.21763091070515e-15,-1.86801757143042e-14,-1.38500866077531e-15,-8.21316121718017e-15,-8.08820611014584e-15,-2.44407897593048e-14,2.78070788288751e-14,-1.79455016954763e-14
"weekdayTuesday",-1.06306673556539e-12,-2.8916140085801e-16,-8.49159493474718e-15,2.46122120855546e-14,4.38836891929921e-14,3.72559257326754e-14,3.37596718517884e-14,2.54175605457307e-14,3.61877695582907e-14,6.09287622810006e-14,7.00584641090133e-14,1.26703934249662e-13,1.34178053050028e-13,1.57282690240655e-13,1.91688325894808e-13,2.19943441435319e-13,1.98708832462136e-13,3.02919247094633e-13,4.8877267131751e-14,4.71768496149632e-14,4.27696234365643e-14,4.32214176240471e-14,4.4986340103535e-14,3.7593517097415e-14,5.63051316261745e-14,5.16532108572336e-14,-3.45944279436377e-15,5.38018057881617e-14,2.75767656465e-15,9.65382844937805e-13,2.46385779146276e-12,9.65887422853993e-13,9.65483419537477e-13,9.65642607761763e-13,9.65531122965777e-13,1.93104539093954e-14,-5.17797919198489e-15,-1.30565743973565e-15,-1.34968495333088e-15,7.91762275661756e-15,2.97143728017914e-15,2.0114507873365e-14,-1.15613998324988e-14,4.53877573292134e-14,-4.0551019825906e-14
