"","past_pts","window","seasonality","age_int","pts_target","sex","reg_type","Variable","Estimate","Std_Error","z_stat","p_value","AME","MER","N"
"2.34","all","Placebo","mnwk","with","all","Male","LPM","policyTRUE:age_grp65-199",-0.000108048533653749,2.29996947226791e-06,-46.9782468665582,0,NA,NA,3711089066
"3","all","Placebo","mnwk","no","all","Female","LPM","(Intercept)",-2.85076337435131e-05,1.4867024513098e-06,-19.1750768409627,5.97808385807432e-82,NA,NA,2700653881
"3.1","all","Placebo","mnwk","no","all","Female","LPM","policyTRUE",-6.0046638200456e-07,5.51839635063642e-07,-1.08811753243369,0.276543224846384,NA,NA,2700653881
"3.2","all","Placebo","mnwk","no","all","Female","LPM","age_grp20-24",0.000146412799272386,1.62882995759857e-06,89.888326641687,0,NA,NA,2700653881
"3.3","all","Placebo","mnwk","no","all","Female","LPM","age_grp25-34",0.000102135601705085,1.24642882722492e-06,81.9425862706352,0,NA,NA,2700653881
"3.4","all","Placebo","mnwk","no","all","Female","LPM","age_grp35-44",9.00552195908963e-05,1.2139759198337e-06,74.1820476992925,0,NA,NA,2700653881
"3.5","all","Placebo","mnwk","no","all","Female","LPM","age_grp45-54",5.66452007091823e-05,1.17176205952121e-06,48.3418969311295,0,NA,NA,2700653881
"3.6","all","Placebo","mnwk","no","all","Female","LPM","age_grp55-64",2.14792520739918e-05,1.18568626158253e-06,18.1154600250858,2.40655065045574e-73,NA,NA,2700653881
"3.7","all","Placebo","mnwk","no","all","Female","LPM","age_grp65-199",-1.51335191194621e-05,1.18185649226749e-06,-12.8048703192612,1.53983228267707e-37,NA,NA,2700653881
"3.8","all","Placebo","mnwk","no","all","Female","LPM","curr_pts_grp1-3",0.000500796387727157,1.81339237022723e-06,276.165487375688,0,NA,NA,2700653881
"3.9","all","Placebo","mnwk","no","all","Female","LPM","curr_pts_grp4-6",0.000980236595807752,5.31681695207077e-06,184.365308161676,0,NA,NA,2700653881
"3.10","all","Placebo","mnwk","no","all","Female","LPM","curr_pts_grp7-9",0.00135320460088921,1.19865612824703e-05,112.89347870504,0,NA,NA,2700653881
"3.11","all","Placebo","mnwk","no","all","Female","LPM","curr_pts_grp10-150",0.00197690583692058,2.40707887689775e-05,82.1288349083274,0,NA,NA,2700653881
"3.12","all","Placebo","mnwk","no","all","Female","LPM","month02",3.02963714519235e-05,1.3607527184878e-06,22.2644210371974,8.17738536633984e-110,NA,NA,2700653881
"3.13","all","Placebo","mnwk","no","all","Female","LPM","month03",3.51259524254609e-05,1.33514236999569e-06,26.3087691731139,1.52223196359712e-152,NA,NA,2700653881
