"","past_pts","window","seasonality","age_int","pts_int","pts_target","sex","reg_type","Variable","Estimate","Std_Error","z_stat","p_value","AME","MER","N"
"1.38","all","4 yr.","mnwk","no","with","all","Male","LPM","policyTRUE:curr_pts_reg4",-0.000140171853420566,9.71747941937142e-06,-14.4247131762522,3.6177126385613e-47,NA,NA,6928125511
"1.39","all","4 yr.","mnwk","no","with","all","Male","LPM","policyTRUE:curr_pts_reg5",-0.000160859188605948,7.61491350027247e-06,-21.1242305772997,4.76325861425025e-99,NA,NA,6928125511
"1.40","all","4 yr.","mnwk","no","with","all","Male","LPM","policyTRUE:curr_pts_reg6",-0.000192835182522924,9.24434378303632e-06,-20.8598021718732,1.24184980659101e-96,NA,NA,6928125511
"1.41","all","4 yr.","mnwk","no","with","all","Male","LPM","policyTRUE:curr_pts_reg7",-0.00017435085118944,1.59422709496978e-05,-10.936387402997,7.72157691807245e-28,NA,NA,6928125511
"1.42","all","4 yr.","mnwk","no","with","all","Male","LPM","policyTRUE:curr_pts_reg8",-0.000239157067963084,1.55192718132099e-05,-15.4103279355875,1.39502408419083e-53,NA,NA,6928125511
"1.43","all","4 yr.","mnwk","no","with","all","Male","LPM","policyTRUE:curr_pts_reg9",-0.000158113251882388,1.70708375743606e-05,-9.26218477527225,2.00291258722949e-20,NA,NA,6928125511
"1.44","all","4 yr.","mnwk","no","with","all","Male","LPM","policyTRUE:curr_pts_reg10-150",-0.000588938774435967,1.3130979862321e-05,-44.8510911303665,0,NA,NA,6928125511
"2","all","4 yr.","mnwk","no","with","all","Female","LPM","(Intercept)",7.01200320197234e-05,1.4133516751799e-06,49.6125863442999,0,NA,NA,5244778633
"2.1","all","4 yr.","mnwk","no","with","all","Female","LPM","policyTRUE",7.01612532875205e-07,3.59491722738415e-07,1.95167924182147,0.0509762986815507,NA,NA,5244778633
"2.2","all","4 yr.","mnwk","no","with","all","Female","LPM","age_grp20-24",3.74354401148e-05,1.56153467600936e-06,23.9734926735471,5.25759962115442e-127,NA,NA,5244778633
"2.3","all","4 yr.","mnwk","no","with","all","Female","LPM","age_grp25-34",-1.50386654597238e-05,1.3316158754263e-06,-11.2935462375059,1.41221587957717e-29,NA,NA,5244778633
"2.4","all","4 yr.","mnwk","no","with","all","Female","LPM","age_grp35-44",-2.73330977123705e-05,1.31426428699909e-06,-20.7972612379062,4.5824277851451e-96,NA,NA,5244778633
"2.5","all","4 yr.","mnwk","no","with","all","Female","LPM","age_grp45-54",-7.08304492208631e-05,1.28559913092391e-06,-55.095283994133,0,NA,NA,5244778633
"2.6","all","4 yr.","mnwk","no","with","all","Female","LPM","age_grp55-64",-0.000107802539689543,1.28800972700592e-06,-83.6969919009373,0,NA,NA,5244778633
"2.7","all","4 yr.","mnwk","no","with","all","Female","LPM","age_grp65-199",-0.000144435761959223,1.28244181773787e-06,-112.625586565788,0,NA,NA,5244778633
"2.8","all","4 yr.","mnwk","no","with","all","Female","LPM","curr_pts_reg1",0.000415231966290008,5.67327717556047e-06,73.1908478011189,0,NA,NA,5244778633
"2.9","all","4 yr.","mnwk","no","with","all","Female","LPM","curr_pts_reg2",0.000472659303853123,2.66843632780901e-06,177.129691620266,0,NA,NA,5244778633
"2.10","all","4 yr.","mnwk","no","with","all","Female","LPM","curr_pts_reg3",0.000534439335386317,2.70796677333449e-06,197.358158397279,0,NA,NA,5244778633
"2.11","all","4 yr.","mnwk","no","with","all","Female","LPM","curr_pts_reg4",0.000858725182522871,9.60421722225699e-06,89.4112620165281,0,NA,NA,5244778633
