"","past_pts","window","seasonality","age_int","pts_target","sex","reg_type","Variable","Estimate","Std_Error","z_stat","p_value","AME","MER","N"
"2.10","all","4 yr.","mnwk","with","all","Male","LPM","curr_pts_grp7-9",0.00183491267416584,4.61415475693904e-06,397.670379695519,0,NA,NA,6928125511
"2.11","all","4 yr.","mnwk","with","all","Male","LPM","curr_pts_grp10-150",0.00249567135636568,6.30467847109728e-06,395.84435079547,0,NA,NA,6928125511
"2.12","all","4 yr.","mnwk","with","all","Male","LPM","month02",7.10496763811623e-05,1.18559332448914e-06,59.9275273515703,0,NA,NA,6928125511
"2.13","all","4 yr.","mnwk","with","all","Male","LPM","month03",8.26448761853113e-05,1.16355811857301e-06,71.027716506905,0,NA,NA,6928125511
"2.14","all","4 yr.","mnwk","with","all","Male","LPM","month04",6.78106173226567e-05,1.15824435260632e-06,58.5460375179616,0,NA,NA,6928125511
"2.15","all","4 yr.","mnwk","with","all","Male","LPM","month05",8.05120169038881e-05,1.15855425046944e-06,69.4935233902646,0,NA,NA,6928125511
"2.16","all","4 yr.","mnwk","with","all","Male","LPM","month06",7.06498410033077e-05,1.16117810922853e-06,60.8432422569924,0,NA,NA,6928125511
"2.17","all","4 yr.","mnwk","with","all","Male","LPM","month07",5.77758150683343e-05,1.14240976951089e-06,50.5736353191994,0,NA,NA,6928125511
"2.18","all","4 yr.","mnwk","with","all","Male","LPM","month08",1.66364103773634e-05,1.11092868481424e-06,14.9752280274815,1.06601778450693e-50,NA,NA,6928125511
"2.19","all","4 yr.","mnwk","with","all","Male","LPM","month09",0.000116115361222395,1.19626498901442e-06,97.0649164597383,0,NA,NA,6928125511
"2.20","all","4 yr.","mnwk","with","all","Male","LPM","month10",9.97659651250701e-05,1.17531256090658e-06,84.8846242637922,0,NA,NA,6928125511
"2.21","all","4 yr.","mnwk","with","all","Male","LPM","month11",8.6216683353598e-05,1.17515681941928e-06,73.3661090408371,0,NA,NA,6928125511
"2.22","all","4 yr.","mnwk","with","all","Male","LPM","month12",-0.000149589900300611,9.78654649325149e-07,-152.852592488845,0,NA,NA,6928125511
"2.23","all","4 yr.","mnwk","with","all","Male","LPM","weekdayMonday",0.00012144267925442,8.42008766948376e-07,144.229708788609,0,NA,NA,6928125511
"2.24","all","4 yr.","mnwk","with","all","Male","LPM","weekdayTuesday",0.000160764350516863,8.65056650491219e-07,185.842569299448,0,NA,NA,6928125511
"2.25","all","4 yr.","mnwk","with","all","Male","LPM","weekdayWednesday",0.000183842031642136,8.78207475691875e-07,209.33781222632,0,NA,NA,6928125511
"2.26","all","4 yr.","mnwk","with","all","Male","LPM","weekdayThursday",0.0001627817509424,8.67841405204167e-07,187.570851040581,0,NA,NA,6928125511
"2.27","all","4 yr.","mnwk","with","all","Male","LPM","weekdayFriday",0.000132187354213151,8.50015502209891e-07,155.511698162548,0,NA,NA,6928125511
"2.28","all","4 yr.","mnwk","with","all","Male","LPM","weekdaySaturday",2.7771686790369e-05,7.83740403557626e-07,35.4348029836222,4.97311124642878e-275,NA,NA,6928125511
"2.29","all","4 yr.","mnwk","with","all","Male","LPM","policyTRUE:age_grp20-24",-0.000425679764680413,3.62379289296748e-06,-117.468016868875,0,NA,NA,6928125511
"2.30","all","4 yr.","mnwk","with","all","Male","LPM","policyTRUE:age_grp25-34",-0.000373569767871292,2.95476745413227e-06,-126.429498656096,0,NA,NA,6928125511
"2.31","all","4 yr.","mnwk","with","all","Male","LPM","policyTRUE:age_grp35-44",-0.000335459790653475,2.89027796030729e-06,-116.064889003897,0,NA,NA,6928125511
"2.32","all","4 yr.","mnwk","with","all","Male","LPM","policyTRUE:age_grp45-54",-0.000340789491000411,2.83247951708046e-06,-120.314900406297,0,NA,NA,6928125511
"2.33","all","4 yr.","mnwk","with","all","Male","LPM","policyTRUE:age_grp55-64",-0.000337463278259511,2.84392417500977e-06,-118.661137742307,0,NA,NA,6928125511
"2.34","all","4 yr.","mnwk","with","all","Male","LPM","policyTRUE:age_grp65-199",-0.000324993219075231,2.79965933552348e-06,-116.083130169287,0,NA,NA,6928125511
"3","all","4 yr.","mnwk","no","1","Male","LPM","(Intercept)",9.0027742923655e-06,4.47188149082508e-07,20.1319608107603,3.87361814718206e-90,NA,NA,6928125511
"3.1","all","4 yr.","mnwk","no","1","Male","LPM","policyTRUE",3.24309810857544e-06,1.36273899112251e-07,23.7983805387711,3.47127962453291e-125,NA,NA,6928125511
"3.2","all","4 yr.","mnwk","no","1","Male","LPM","age_grp20-24",-6.05972117060975e-06,4.84672932438587e-07,-12.5027018532288,7.21565731182485e-36,NA,NA,6928125511
"3.3","all","4 yr.","mnwk","no","1","Male","LPM","age_grp25-34",-7.227589989519e-06,4.1225429893252e-07,-17.5318729440394,8.18293672991241e-69,NA,NA,6928125511
"3.4","all","4 yr.","mnwk","no","1","Male","LPM","age_grp35-44",-5.2195804180352e-06,4.07721493863645e-07,-12.8018279550913,1.60136953720211e-37,NA,NA,6928125511
"3.5","all","4 yr.","mnwk","no","1","Male","LPM","age_grp45-54",-7.13382211755282e-06,4.00545354950654e-07,-17.8102729925096,5.8822443744741e-71,NA,NA,6928125511
"3.6","all","4 yr.","mnwk","no","1","Male","LPM","age_grp55-64",-1.07076668148675e-05,4.02582697091019e-07,-26.5974342470228,7.26830873310588e-156,NA,NA,6928125511
"3.7","all","4 yr.","mnwk","no","1","Male","LPM","age_grp65-199",-1.75521685485559e-05,3.93576531427699e-07,-44.596583248715,0,NA,NA,6928125511
"3.8","all","4 yr.","mnwk","no","1","Male","LPM","curr_pts_grp1-3",5.93364965293085e-05,3.21137587287153e-07,184.769702701451,0,NA,NA,6928125511
"3.9","all","4 yr.","mnwk","no","1","Male","LPM","curr_pts_grp4-6",0.000101130959487504,6.87982077419778e-07,146.996502971106,0,NA,NA,6928125511
"3.10","all","4 yr.","mnwk","no","1","Male","LPM","curr_pts_grp7-9",0.000144901320743062,1.29396121346655e-06,111.982738922188,0,NA,NA,6928125511
