"","past_pts","window","seasonality","age_int","pts_int","pts_target","sex","reg_type","Variable","Estimate","Std_Error","z_stat","p_value","AME","MER","N"
"1.12","all","Placebo","mnwk","no","no","all","Male","LPM","month02",9.84426377746256e-05,3.17992891408649e-06,30.9574963574007,2.01426339346336e-210,NA,NA,1891258615
"1.13","all","Placebo","mnwk","no","no","all","Male","LPM","month03",9.48054546084418e-05,3.10353031142437e-06,30.5476167767573,6.08281295920007e-205,NA,NA,1891258615
"1.14","all","Placebo","mnwk","no","no","all","Male","LPM","month04",2.08053600014901e-06,3.0074797582006e-06,0.691787199722939,0.489070976387211,NA,NA,1891258615
"1.15","all","Placebo","mnwk","no","no","all","Male","LPM","month05",2.81904977649981e-05,3.02451034273023e-06,9.32068155520027,1.15595461253607e-20,NA,NA,1891258615
"1.16","all","Placebo","mnwk","no","no","all","Male","LPM","month06",4.15899862646326e-05,3.05745533836755e-06,13.6028107239135,3.85336846640391e-42,NA,NA,1891258615
"1.17","all","Placebo","mnwk","no","no","all","Male","LPM","month07",5.27606483421199e-05,3.03733602772864e-06,17.3706984872447,1.37543102493724e-67,NA,NA,1891258615
"1.18","all","Placebo","mnwk","no","no","all","Male","LPM","month08",-1.54514762793446e-05,2.98359581359656e-06,-5.17881014879114,2.23305601679227e-07,NA,NA,1891258615
"1.19","all","Placebo","mnwk","no","no","all","Male","LPM","month09",0.000161282788735011,3.18125560286509e-06,50.6978403715053,0,NA,NA,1891258615
"1.20","all","Placebo","mnwk","no","no","all","Male","LPM","month10",0.000123175634187978,3.1222977389871e-06,39.450316556914,0,NA,NA,1891258615
"1.21","all","Placebo","mnwk","no","no","all","Male","LPM","month11",0.000121981220651748,3.15742919512392e-06,38.6330818883051,0,NA,NA,1891258615
"1.22","all","Placebo","mnwk","no","no","all","Male","LPM","month12",-0.000298020164838394,2.66526254869443e-06,-111.816438115779,0,NA,NA,1891258615
"1.23","all","Placebo","mnwk","no","no","all","Male","LPM","weekdayMonday",0.000208579473197131,2.19444698980553e-06,95.0487636138411,0,NA,NA,1891258615
"1.24","all","Placebo","mnwk","no","no","all","Male","LPM","weekdayTuesday",0.000270650762134642,2.25556682493114e-06,119.992349214883,0,NA,NA,1891258615
"1.25","all","Placebo","mnwk","no","no","all","Male","LPM","weekdayWednesday",0.000318056781899146,2.29340815314951e-06,138.683025724123,0,NA,NA,1891258615
"1.26","all","Placebo","mnwk","no","no","all","Male","LPM","weekdayThursday",0.000295461071138521,2.2756183527943e-06,129.837707968788,0,NA,NA,1891258615
