"","past_pts","window","seasonality","age_int","pts_int","pts_target","sex","reg_type","Variable","Estimate","Std_Error","z_stat","p_value","AME","MER","N"
"2.26","all","Monthly 4 yr.","mnwk","no","no","all","Female","LPM","month04",5.03737586646958e-05,1.74536901503559e-06,28.8613801612999,3.64733808898452e-183,NA,NA,3432552779
"2.27","all","Monthly 4 yr.","mnwk","no","no","all","Female","LPM","month05",6.37169219022326e-05,1.75248307905575e-06,36.3580810928935,1.95859241195375e-289,NA,NA,3432552779
"2.28","all","Monthly 4 yr.","mnwk","no","no","all","Female","LPM","month06",4.9831763937091e-05,1.74802378043175e-06,28.5074862796105,9.46128353192029e-179,NA,NA,3432552779
"2.29","all","Monthly 4 yr.","mnwk","no","no","all","Female","LPM","month07",3.003440629221e-05,1.70348085139519e-06,17.6311968917121,1.41931438070278e-69,NA,NA,3432552779
"2.30","all","Monthly 4 yr.","mnwk","no","no","all","Female","LPM","month08",2.73956718796619e-06,1.67025748325358e-06,1.64020650434665,0.100962237473832,NA,NA,3432552779
"2.31","all","Monthly 4 yr.","mnwk","no","no","all","Female","LPM","month09",0.000111275757838084,1.82635056270057e-06,60.9279292325692,0,NA,NA,3432552779
"2.32","all","Monthly 4 yr.","mnwk","no","no","all","Female","LPM","month10",9.5889813603888e-05,1.79331197666572e-06,53.4707930642245,0,NA,NA,3432552779
"2.33","all","Monthly 4 yr.","mnwk","no","no","all","Female","LPM","month11",9.37081279801885e-05,1.80839632990925e-06,51.8183577517496,0,NA,NA,3432552779
"2.34","all","Monthly 4 yr.","mnwk","no","no","all","Female","LPM","month12",-0.000132863179805167,1.46873891505255e-06,-90.4607200391459,0,NA,NA,3432552779
"2.35","all","Monthly 4 yr.","mnwk","no","no","all","Female","LPM","weekdayMonday",0.000167442035395732,1.05367637906225e-06,158.912203711686,0,NA,NA,3432552779
"2.36","all","Monthly 4 yr.","mnwk","no","no","all","Female","LPM","weekdayTuesday",0.000221703016308801,1.10491490474204e-06,200.651665895087,0,NA,NA,3432552779
"2.37","all","Monthly 4 yr.","mnwk","no","no","all","Female","LPM","weekdayWednesday",0.000241756331334485,1.12326950401223e-06,215.225580745272,0,NA,NA,3432552779
"2.38","all","Monthly 4 yr.","mnwk","no","no","all","Female","LPM","weekdayThursday",0.000216462214886174,1.10215253891555e-06,196.399506641031,0,NA,NA,3432552779
"2.39","all","Monthly 4 yr.","mnwk","no","no","all","Female","LPM","weekdayFriday",0.000157208389123417,1.04588519703666e-06,150.311324387074,0,NA,NA,3432552779
"2.40","all","Monthly 4 yr.","mnwk","no","no","all","Female","LPM","weekdaySaturday",2.72226085426621e-05,9.07872011449737e-07,29.9850730051603,1.53636706240047e-197,NA,NA,3432552779
"3","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","(Intercept)",-7.62297333895593,0.00403089215607047,-1891.1380021606,0,NA,NA,3817878617
"3.1","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","policyTRUE",-0.0572849238563573,0.00145470684720744,-39.3790157558724,0,-4.23584558324687,-13.439602346812,3817878617
"3.2","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","policy_monthpolicy01",0.13793696600872,0.00465543970013946,29.6292025873707,6.28654914788011e-193,12.685145424122,38.665786063404,3817878617
"3.3","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","policy_monthpolicy02",0.100060476239898,0.00455861620098353,21.9497478682917,8.70830596343036e-107,9.00387999890001,26.4977501438609,3817878617
"3.4","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","policy_monthpolicy03",0.0267272603913653,0.00476137051043815,5.61335446018583,1.98441514869495e-08,2.13936771160372,6.34166352530417,3817878617
"3.5","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","policy_monthpolicy04",-0.107821891583027,0.00487196333046818,-22.1310966995036,1.58671053451369e-108,-7.24309865288722,-20.935221058428,3817878617
"3.6","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","policy_monthpolicy05",-0.108056573577977,0.00517850058026792,-20.866382440839,1.08220048624056e-96,-6.34385684117865,-20.9734761311678,3817878617
"3.7","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","policy_monthpolicy06",-0.131571722860404,0.00468499058094881,-28.083668598061,1.5507778232947e-173,-9.69437899833892,-24.6616672856235,3817878617
"3.8","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","policy_monthpolicy07",-0.0891466850521141,0.00462846055964563,-19.2605476277278,1.15154239577119e-82,-6.72127432162384,-17.7962216660286,3817878617
"3.9","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","policy_monthpolicy08",-0.142464476096838,0.00488494531314017,-29.1639858717799,5.55377676586213e-187,-9.46944237706395,-26.2754606273647,3817878617
"3.10","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","policy_monthpolicy09",-0.260054755205787,0.00712155865444968,-36.5165503542262,6.05761885259854e-292,-7.12913905914625,-40.3100433980642,3817878617
"3.11","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","policy_monthpolicy10",-0.378915497717934,0.00568604597387094,-66.6395416884004,0,-15.1379346050666,-49.3222251448583,3817878617
"3.12","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","policy_monthpolicy11",-0.144991839925091,0.00511479166136018,-28.347555389291,8.97138850880476e-177,-9.31873592584197,-26.6415791745141,3817878617
"3.13","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","policy_monthpolicy12",-0.0630206162924059,0.00472034274834804,-13.3508559975779,1.17095573011223e-40,-4.58451082178639,-13.0792953142989,3817878617
"3.14","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","age_grp20-24",0.0696294669669976,0.00316280585617236,22.015093601497,2.06444085623119e-107,9.52114060469933,16.2367494758452,3817878617
"3.15","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","age_grp25-34",-0.120784530542128,0.00294046046342766,-41.0767402059646,0,-13.3507562212445,-25.6287790728024,3817878617
"3.16","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","age_grp35-44",-0.246785622505043,0.00295736896271221,-83.4476947640362,0,-23.3873755646244,-49.273805729917,3817878617
"3.17","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","age_grp45-54",-0.382759935513945,0.00296989595599584,-128.879914039144,0,-31.9451515595114,-71.6704376506668,3817878617
"3.18","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","age_grp55-64",-0.571190470283908,0.00316062811100019,-180.720556238789,0,-40.9240992289948,-98.09170429307,3817878617
"3.19","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","age_grp65-199",-0.958106330487833,0.00353841500616755,-270.772741133482,0,-52.8957675486734,-139.002702204776,3817878617
"3.20","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","curr_pts_grp1-3",0.643838950108169,0.00147716622188439,435.860866955676,0,NA,NA,3817878617
"3.21","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","curr_pts_grp4-6",1.0876416429992,0.00183697082445212,592.084331727802,0,NA,NA,3817878617
"3.22","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","curr_pts_grp7-9",1.33024828203836,0.00241415203115088,551.020923650858,0,NA,NA,3817878617
"3.23","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","curr_pts_grp10-150",1.55866298051106,0.00250669144504414,621.800893601251,0,NA,NA,3817878617
"3.24","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","month02",0.133328914370154,0.00337798918890769,39.4699055899784,0,NA,NA,3817878617
"3.25","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","month03",0.141607979615599,0.00329904946742267,42.9238727742472,0,NA,NA,3817878617
"3.26","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","month04",0.0544713339776709,0.00342903141277217,15.8853412000778,8.00611280173363e-57,NA,NA,3817878617
"3.27","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","month05",0.0954728952410095,0.00335956223161375,28.4182547186065,1.20310214252329e-177,NA,NA,3817878617
"3.28","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","month06",0.0920284463519595,0.00338938198463062,27.1519842759738,2.39903521449363e-162,NA,NA,3817878617
"3.29","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","month07",0.094320446918804,0.00336182611858948,28.0563133224683,3.34541598198574e-173,NA,NA,3817878617
"3.30","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","month08",-0.0118456658486686,0.00344370817070322,-3.43979955951077,0.000582145151240009,NA,NA,3817878617
"3.31","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","month09",0.232837080743803,0.00327500373849023,71.0952106732983,0,NA,NA,3817878617
"3.32","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","month10",0.186337650180257,0.00327804512970931,56.8441381393615,0,NA,NA,3817878617
"3.33","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","month11",0.168513177690626,0.00331304229405559,50.8635757511998,0,NA,NA,3817878617
"3.34","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","month12",-0.567460007988226,0.00403006727500012,-140.806584423137,0,NA,NA,3817878617
"3.35","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","weekdayMonday",0.349595679210037,0.00243430426530969,143.612154072927,0,NA,NA,3817878617
"3.36","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","weekdayTuesday",0.440305316812017,0.00239088063585311,184.160309054872,0,NA,NA,3817878617
"3.37","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","weekdayWednesday",0.489924898717468,0.00236835363970545,206.863067450687,0,NA,NA,3817878617
"3.38","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","weekdayThursday",0.445393076905146,0.00239052811150655,186.315766278294,0,NA,NA,3817878617
"3.39","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","weekdayFriday",0.375191706728615,0.00242373437277255,154.799020446876,0,NA,NA,3817878617
"3.40","all","Monthly 4 yr.","mnwk","no","no","all","Male","Logit","weekdaySaturday",0.091808575831345,0.00257875638251292,35.6018802140125,1.31016903136265e-277,NA,NA,3817878617
"4","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","(Intercept)",-8.73704268463469,0.00690962040423489,-1264.47506136224,0,NA,NA,3432552779
"4.1","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","policyTRUE",0.0575155424127228,0.00222375612006988,25.8641412579521,1.68702898390856e-147,1.91565590282348,8.908373405267,3432552779
"4.2","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","policy_monthpolicy01",0.0923386853167361,0.00703432833402051,13.1268659823787,2.31021267855065e-39,4.06277560382271,16.9000318309352,3432552779
"4.3","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","policy_monthpolicy02",0.0487228073480201,0.00693253794537094,7.02813424635545,2.09313464654188e-12,2.05283560773799,8.35244638613883,3432552779
"4.4","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","policy_monthpolicy03",-0.0303339872303688,0.00738837558662334,-4.10563687169458,4.03202455149459e-05,-1.08374798743961,-4.62009359589923,3432552779
"4.5","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","policy_monthpolicy04",-0.16737534261502,0.00775863956584722,-21.5727694519784,3.23721414062387e-103,-4.76444424467208,-20.7907931549979,3432552779
"4.6","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","policy_monthpolicy05",-0.179761389086403,0.0082584894439936,-21.766860671735,4.78288255778426e-105,-4.40173198462819,-21.9232196328492,3432552779
"4.7","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","policy_monthpolicy06",-0.179391478828187,0.00714553284178425,-25.1054026061118,4.341644315842e-139,-6.16534040859556,-21.890099163524,3432552779
"4.8","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","policy_monthpolicy07",-0.153019506023325,0.0070719489752254,-21.6375297049493,7.96580916075705e-104,-5.29698010992556,-19.4165575425711,3432552779
"4.9","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","policy_monthpolicy08",-0.197628492758981,0.00743830003290265,-26.5690402221998,1.54773200892664e-155,-6.09223940039175,-23.4729297168477,3432552779
"4.10","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","policy_monthpolicy09",-0.371004597181103,0.0116818455381532,-31.7590740238255,2.37965448627739e-221,-3.92305898987676,-34.131979787413,3432552779
"4.11","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","policy_monthpolicy10",-0.538671334307864,0.00944887742934776,-57.0090297324396,0,-7.82174079234878,-38.7970906066755,3432552779
"4.12","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","policy_monthpolicy11",-0.208810668205449,0.00801038635386615,-26.0674902534093,8.52321248813974e-150,-5.84723026391929,-24.3940962380573,3432552779
"4.13","all","Monthly 4 yr.","mnwk","no","no","all","Female","Logit","policy_monthpolicy12",-0.0875408075394203,0.00716899419480865,-12.2110306077263,2.71428961083428e-34,-3.03750616873201,-12.243197951649,3432552779
