"","past_pts","window","seasonality","age_int","pts_int","pts_target","sex","reg_type","Variable","Estimate","Std_Error","z_stat","p_value","AME","MER","N"
"2.9","all","4 yr.","mnwk","with","no","all","Male","LPM","curr_pts_grp4-6",0.00101622431074744,2.53671681083815e-06,400.606132464453,0,NA,NA,3817878617
"2.10","all","4 yr.","mnwk","with","no","all","Male","LPM","curr_pts_grp7-9",0.00149365831800608,4.64143605582711e-06,321.809521889429,0,NA,NA,3817878617
"2.11","all","4 yr.","mnwk","with","no","all","Male","LPM","curr_pts_grp10-150",0.0021232278052834,6.33678141050747e-06,335.064075551465,0,NA,NA,3817878617
"2.12","all","4 yr.","mnwk","with","no","all","Male","LPM","month02",0.000129134599686887,2.14781336521717e-06,60.1237527329705,0,NA,NA,3817878617
"2.13","all","4 yr.","mnwk","with","no","all","Male","LPM","month03",0.000150469653261479,2.10744995786811e-06,71.3989210987925,0,NA,NA,3817878617
"2.14","all","4 yr.","mnwk","with","no","all","Male","LPM","month04",0.000119958552315495,2.10279245840074e-06,57.0472620045102,0,NA,NA,3817878617
"2.15","all","4 yr.","mnwk","with","no","all","Male","LPM","month05",0.000143433002675555,2.10288790011106e-06,68.2076313568499,0,NA,NA,3817878617
"2.16","all","4 yr.","mnwk","with","no","all","Male","LPM","month06",0.000125758630357836,2.10722724936881e-06,59.6796716611868,0,NA,NA,3817878617
"2.17","all","4 yr.","mnwk","with","no","all","Male","LPM","month07",0.000102592304612135,2.07264132879264e-06,49.4983397208903,0,NA,NA,3817878617
"2.18","all","4 yr.","mnwk","with","no","all","Male","LPM","month08",2.82809336275871e-05,2.01508110542887e-06,14.0346378869788,9.56841597056445e-45,NA,NA,3817878617
"2.19","all","4 yr.","mnwk","with","no","all","Male","LPM","month09",0.000209173461432013,2.1694595960114e-06,96.4173113970792,0,NA,NA,3817878617
"2.20","all","4 yr.","mnwk","with","no","all","Male","LPM","month10",0.000179925609341525,2.13098367627927e-06,84.4331241690591,0,NA,NA,3817878617
"2.21","all","4 yr.","mnwk","with","no","all","Male","LPM","month11",0.00015580695660081,2.13026381456494e-06,73.1397470752373,0,NA,NA,3817878617
"2.22","all","4 yr.","mnwk","with","no","all","Male","LPM","month12",-0.000271357649364783,1.77372169128923e-06,-152.987726709001,0,NA,NA,3817878617
"2.23","all","4 yr.","mnwk","with","no","all","Male","LPM","weekdayMonday",0.000220367898591849,1.52789219055156e-06,144.230005202329,0,NA,NA,3817878617
"2.24","all","4 yr.","mnwk","with","no","all","Male","LPM","weekdayTuesday",0.00029169740874564,1.56966631300355e-06,185.834024932012,0,NA,NA,3817878617
"2.25","all","4 yr.","mnwk","with","no","all","Male","LPM","weekdayWednesday",0.000333592568630998,1.59349166859989e-06,209.346917341656,0,NA,NA,3817878617
"2.26","all","4 yr.","mnwk","with","no","all","Male","LPM","weekdayThursday",0.000295422375081536,1.57473591464217e-06,187.6012176611,0,NA,NA,3817878617
"2.27","all","4 yr.","mnwk","with","no","all","Male","LPM","weekdayFriday",0.000239891114641203,1.54240212650475e-06,155.530850560238,0,NA,NA,3817878617
"2.28","all","4 yr.","mnwk","with","no","all","Male","LPM","weekdaySaturday",5.0401006288211e-05,1.42224073676238e-06,35.4377462165407,4.48039839073536e-275,NA,NA,3817878617
"2.29","all","4 yr.","mnwk","with","no","all","Male","LPM","policyTRUE:age_grp20-24",-0.00083494703762246,6.84072684451294e-06,-122.055310290921,0,NA,NA,3817878617
"2.30","all","4 yr.","mnwk","with","no","all","Male","LPM","policyTRUE:age_grp25-34",-0.00076412359117497,5.62315588027097e-06,-135.888744229183,0,NA,NA,3817878617
"2.31","all","4 yr.","mnwk","with","no","all","Male","LPM","policyTRUE:age_grp35-44",-0.000663821459424681,5.44644899690142e-06,-121.881515791728,0,NA,NA,3817878617
"2.32","all","4 yr.","mnwk","with","no","all","Male","LPM","policyTRUE:age_grp45-54",-0.000695248671037859,5.32419342890657e-06,-130.582909941467,0,NA,NA,3817878617
"2.33","all","4 yr.","mnwk","with","no","all","Male","LPM","policyTRUE:age_grp55-64",-0.000695370568278572,5.32424363526272e-06,-130.604573328144,0,NA,NA,3817878617
"2.34","all","4 yr.","mnwk","with","no","all","Male","LPM","policyTRUE:age_grp65-199",-0.000676630068565274,5.2393322519591e-06,-129.144332908505,0,NA,NA,3817878617
"3","all","4 yr.","mnwk","no","no","1","Male","LPM","(Intercept)",2.44574313037372e-05,8.39762244318962e-07,29.1242330423796,1.77156254807805e-186,NA,NA,3817878617
"3.1","all","4 yr.","mnwk","no","no","1","Male","LPM","policyTRUE",6.8910179014904e-06,2.47859347585011e-07,27.80213039626,4.08811576838167e-170,NA,NA,3817878617
"3.2","all","4 yr.","mnwk","no","no","1","Male","LPM","age_grp20-24",-6.20780564300349e-06,9.23419670234681e-07,-6.72262660532867,1.7847756448202e-11,NA,NA,3817878617
"3.3","all","4 yr.","mnwk","no","no","1","Male","LPM","age_grp25-34",-9.03016495222278e-06,7.90261620152475e-07,-11.4268043922979,3.07207787281106e-30,NA,NA,3817878617
"3.4","all","4 yr.","mnwk","no","no","1","Male","LPM","age_grp35-44",-8.78014535162372e-06,7.73397841164467e-07,-11.3526892425817,7.19162725239211e-30,NA,NA,3817878617
"3.5","all","4 yr.","mnwk","no","no","1","Male","LPM","age_grp45-54",-1.45834795798359e-05,7.57185686942677e-07,-19.2601099457126,1.16132758404589e-82,NA,NA,3817878617
"3.6","all","4 yr.","mnwk","no","no","1","Male","LPM","age_grp55-64",-2.32674002882287e-05,7.57203490263507e-07,-30.7280679334054,2.4014414134439e-207,NA,NA,3817878617
"3.7","all","4 yr.","mnwk","no","no","1","Male","LPM","age_grp65-199",-3.7546008603255e-05,7.40729931135507e-07,-50.687851300539,0,NA,NA,3817878617
"3.8","all","4 yr.","mnwk","no","no","1","Male","LPM","curr_pts_grp1-3",3.61448459833147e-05,3.41177986674445e-07,105.941319179553,0,NA,NA,3817878617
"3.9","all","4 yr.","mnwk","no","no","1","Male","LPM","curr_pts_grp4-6",7.65989875666686e-05,7.00189776354163e-07,109.397466449045,0,NA,NA,3817878617
"3.10","all","4 yr.","mnwk","no","no","1","Male","LPM","curr_pts_grp7-9",0.000119576658963531,1.30228223915704e-06,91.8208475613803,0,NA,NA,3817878617
"3.11","all","4 yr.","mnwk","no","no","1","Male","LPM","curr_pts_grp10-150",0.000190016189548322,1.85585076694253e-06,102.387645026744,0,NA,NA,3817878617
"3.12","all","4 yr.","mnwk","no","no","1","Male","LPM","month02",1.21165561684433e-05,6.10405451814327e-07,19.8500130240136,1.10173559215231e-87,NA,NA,3817878617
"3.13","all","4 yr.","mnwk","no","no","1","Male","LPM","month03",1.34733838991665e-05,5.98009035276795e-07,22.5304018908847,2.090546165701e-112,NA,NA,3817878617
"3.14","all","4 yr.","mnwk","no","no","1","Male","LPM","month04",8.75680165712304e-06,5.90475275426315e-07,14.8300903044598,9.36072478420769e-50,NA,NA,3817878617
"3.15","all","4 yr.","mnwk","no","no","1","Male","LPM","month05",1.340520488428e-05,5.97956583754585e-07,22.4183582027116,2.60626514277338e-111,NA,NA,3817878617
"3.16","all","4 yr.","mnwk","no","no","1","Male","LPM","month06",1.06929147083207e-05,5.95751677527298e-07,17.9486103215056,4.920660949513e-72,NA,NA,3817878617
"3.17","all","4 yr.","mnwk","no","no","1","Male","LPM","month07",6.72307993054193e-06,5.80470721334538e-07,11.5821172084014,5.07763397772007e-31,NA,NA,3817878617
"3.18","all","4 yr.","mnwk","no","no","1","Male","LPM","month08",1.98300056799163e-06,5.67014614792998e-07,3.49726535481906,0.000470054027112864,NA,NA,3817878617
"3.19","all","4 yr.","mnwk","no","no","1","Male","LPM","month09",2.35765632032872e-05,6.29452023289918e-07,37.4556953206076,4.85269869022228e-307,NA,NA,3817878617
"3.20","all","4 yr.","mnwk","no","no","1","Male","LPM","month10",1.36364838027404e-05,5.99142434006589e-07,22.7600033460331,1.14239252467605e-114,NA,NA,3817878617
"3.21","all","4 yr.","mnwk","no","no","1","Male","LPM","month11",1.00126372091116e-05,5.94013674474831e-07,16.8559035580516,9.49463983517244e-64,NA,NA,3817878617
"3.22","all","4 yr.","mnwk","no","no","1","Male","LPM","month12",-2.14737523368429e-05,5.00061103075742e-07,-42.9422568657381,0,NA,NA,3817878617
"3.23","all","4 yr.","mnwk","no","no","1","Male","LPM","weekdayMonday",2.40823037585726e-05,4.2867643643307e-07,56.1782773948495,0,NA,NA,3817878617
"3.24","all","4 yr.","mnwk","no","no","1","Male","LPM","weekdayTuesday",3.17058176425017e-05,4.44703747120776e-07,71.2964931098068,0,NA,NA,3817878617
"3.25","all","4 yr.","mnwk","no","no","1","Male","LPM","weekdayWednesday",3.28620649084542e-05,4.46924839252511e-07,73.529287303468,0,NA,NA,3817878617
"3.26","all","4 yr.","mnwk","no","no","1","Male","LPM","weekdayThursday",2.95988837307018e-05,4.41040344257585e-07,67.111510581932,0,NA,NA,3817878617
"3.27","all","4 yr.","mnwk","no","no","1","Male","LPM","weekdayFriday",2.19307845991047e-05,4.24965805151322e-07,51.6059982550726,0,NA,NA,3817878617
"3.28","all","4 yr.","mnwk","no","no","1","Male","LPM","weekdaySaturday",3.63082807418524e-06,3.82533886657474e-07,9.49152010011686,2.27689506430166e-21,NA,NA,3817878617
"5","all","4 yr.","mnwk","no","no","2","Male","LPM","(Intercept)",9.28765172703803e-05,1.76119473730851e-06,52.7349504872562,0,NA,NA,3817878617
"5.1","all","4 yr.","mnwk","no","no","2","Male","LPM","policyTRUE",1.11052743134849e-06,5.51435651587764e-07,2.01388399199602,0.0440217146729763,NA,NA,3817878617
