"","(Intercept)","policyTRUE","age_grp20-24","age_grp25-34","age_grp35-44","age_grp45-54","age_grp55-64","age_grp65-199","curr_pts_reg1","curr_pts_reg2","curr_pts_reg3","curr_pts_reg4","curr_pts_reg5","curr_pts_reg6","curr_pts_reg7","curr_pts_reg8","curr_pts_reg9","curr_pts_reg10-150","month02","month03","month04","month05","month06","month07","month08","month09","month10","month11","month12","weekdayMonday","weekdayTuesday","weekdayWednesday","weekdayThursday","weekdayFriday","weekdaySaturday","policyTRUE:age_grp20-24","policyTRUE:age_grp25-34","policyTRUE:age_grp35-44","policyTRUE:age_grp45-54","policyTRUE:age_grp55-64","policyTRUE:age_grp65-199","policyTRUE:curr_pts_reg1","policyTRUE:curr_pts_reg2","policyTRUE:curr_pts_reg3","policyTRUE:curr_pts_reg4","policyTRUE:curr_pts_reg5","policyTRUE:curr_pts_reg6","policyTRUE:curr_pts_reg7","policyTRUE:curr_pts_reg8","policyTRUE:curr_pts_reg9","policyTRUE:curr_pts_reg10-150"
"policyTRUE:age_grp45-54",1.3220231015013e-12,-5.63972513922823e-12,-1.28189107195413e-12,-1.28692757725963e-12,-1.28868372157779e-12,-1.63580149803633e-12,-1.29724085276931e-12,-1.3003278155788e-12,1.08565487976911e-13,8.85911336477059e-14,6.30901983215693e-14,7.10604172428216e-14,8.47432728171683e-14,1.18875059198223e-13,3.81242263648489e-14,1.27401338534607e-13,-1.59466234718405e-14,1.26171077967889e-13,-1.05582697878374e-14,-2.32842157183083e-14,1.03359652779273e-17,-5.70997391791323e-15,-9.93512758171731e-15,-2.82597696449824e-15,-7.42535799486875e-15,-1.56326203449744e-14,-1.28164870561389e-14,-1.24432473911166e-14,1.54748499579504e-14,-1.50551076020058e-14,-1.9352593989321e-14,-2.26605859674573e-14,-1.81007363839821e-14,-1.36025576178156e-14,-3.53443978504534e-15,5.64086292515076e-12,5.64060369154005e-12,5.6412567411864e-12,6.30977892401483e-12,5.64251690517546e-12,5.64260911059851e-12,-2.1034188936233e-13,-1.59243873945078e-13,-9.54002399934526e-14,-1.16521211911369e-13,-1.89629154568395e-13,-2.19837050684775e-13,-1.34938594888674e-13,-2.91109929977256e-13,7.75607519254462e-14,-1.49946603867714e-13
"policyTRUE:age_grp55-64",1.32145490832563e-12,-5.62923776543289e-12,-1.29062678452115e-12,-1.29397352608603e-12,-1.29490223964034e-12,-1.29724762625194e-12,-1.67133136177783e-12,-1.30088111926621e-12,1.16678783418041e-13,1.0006612990715e-13,8.03916700072564e-14,7.12546566602843e-14,9.34459692385877e-14,1.00777779102843e-13,4.41787180230726e-14,1.26268882699268e-13,4.81015234237755e-14,6.1609163861195e-14,-1.20713500451169e-14,-2.55511611504319e-14,-8.51404267091833e-16,-7.08988135279734e-15,-1.04493531073757e-14,-4.17348484084096e-15,-8.15542482842236e-15,-1.64204731491419e-14,-1.42991168584543e-14,-1.1650260888518e-14,1.50940319767325e-14,-1.53811134413063e-14,-1.9432324689018e-14,-2.33495623306487e-14,-1.71220925537465e-14,-1.53722507707542e-14,-4.18101937040213e-15,5.65306899411862e-12,5.64796888483944e-12,5.64715069251423e-12,5.6425169051754e-12,6.3355028047638e-12,5.63625971042138e-12,-2.14126137092732e-13,-1.6437178644086e-13,-1.21727405118627e-13,-9.88156975156083e-14,-1.81390779076694e-13,-2.11214104693487e-13,-1.16183763121424e-13,-2.30574428656456e-13,-5.28098550473825e-15,-4.65639182172684e-14
"policyTRUE:age_grp65-199",1.32178179343655e-12,-5.61978867353256e-12,-1.29788776501923e-12,-1.29950934296576e-12,-1.29972282793449e-12,-1.30034086849197e-12,-1.30089108558867e-12,-1.6625099776578e-12,9.29617550911487e-14,8.56039023741328e-14,9.16218055374613e-14,4.20393041261238e-14,7.02493819515681e-14,9.55378730986091e-14,2.23420397257989e-14,9.44059853485991e-14,2.20660816937862e-13,7.00818854100066e-14,-1.39915426836176e-14,-2.64535687871975e-14,-4.7509080208845e-15,-8.68247181293022e-15,-1.22267597925133e-14,-6.34822615518206e-15,-9.52693850044401e-15,-1.9162325882789e-14,-1.65311146064894e-14,-1.28506733359194e-14,1.3284724187612e-14,-1.57273632019299e-14,-2.07436630026882e-14,-2.35207602161594e-14,-1.77772512315975e-14,-1.45229822077844e-14,-3.55889045619085e-15,5.6630526955482e-12,5.65354087860686e-12,5.65145057501822e-12,5.64260911059838e-12,5.63625971042131e-12,6.28031661002388e-12,-1.80988837506635e-13,-1.36126509969678e-13,-1.3749023781068e-13,-6.20719093839011e-14,-1.36251218285856e-13,-1.82152930168054e-13,-6.5118156107268e-14,-2.02745420876733e-13,-3.16381233416687e-13,-6.44375044578005e-14
"policyTRUE:curr_pts_reg1",-4.35988963007313e-14,4.09045351135256e-14,2.68254088570823e-16,9.66683524838533e-14,8.50820165611924e-14,1.08502783600111e-13,1.16626599978118e-13,9.29464479558901e-14,-3.2182550424905e-11,-6.02764812704547e-14,-5.6872203851386e-14,-5.41228617223359e-14,-5.57380500339562e-14,-5.45148236678892e-14,-5.30132622236075e-14,-5.45768577035126e-14,-3.50046687018181e-14,-4.31387572063773e-14,2.20461668131002e-14,2.77318923174318e-14,3.62801194303341e-14,1.76132485701827e-14,2.35911205928665e-14,1.28846430736413e-14,9.90106880866872e-15,1.10935766572851e-14,1.01934193199157e-14,1.12979209579435e-14,1.37839862697312e-14,8.58034825968291e-15,9.5116460802614e-15,1.67286024787692e-15,1.87700222611277e-15,1.09664750633295e-14,8.30764830299505e-15,-5.93101123704681e-14,-1.81001501634278e-13,-1.78981446962593e-13,-2.10341889362356e-13,-2.14126137092753e-13,-1.80988837506653e-13,5.77040775850993e-11,1.18318305220335e-13,1.11370381097256e-13,1.10669505267443e-13,1.10659839698463e-13,1.08633325616846e-13,1.07888177445864e-13,1.08616830562948e-13,7.35622263169958e-14,9.21273101969148e-14
"policyTRUE:curr_pts_reg2",-1.6277392298943e-14,-6.85254109922771e-15,1.20053596463375e-14,6.07997919835739e-14,7.43181865390499e-14,8.82999161225351e-14,9.976611159744e-14,8.53215721782998e-14,-6.04858370389982e-14,-7.11780035216131e-12,-5.80946593716445e-14,-5.54588064835111e-14,-5.74772509422462e-14,-5.70928877941316e-14,-5.40393066424467e-14,-5.6858088082389e-14,-3.84537613712404e-14,-4.97571021821784e-14,1.37088491701819e-14,2.82974501732451e-14,2.45666911247669e-14,1.55856160434285e-14,1.31181756810877e-14,1.43058166978353e-14,4.55113815304198e-15,1.18712040135649e-14,1.3258327642938e-14,4.64583424162703e-15,1.08493390932218e-14,-6.4992844040706e-15,-1.16620608493157e-15,-3.74934302986387e-15,-8.11227661529924e-15,4.41507956290871e-16,2.00617152179345e-15,-4.4224349045445e-14,-1.1202074861599e-13,-1.30832324032231e-13,-1.59243873945079e-13,-1.64371786440868e-13,-1.36126509969685e-13,1.18318305220335e-13,1.24609693710942e-11,1.13140199842839e-13,1.12798906508672e-13,1.13335056829401e-13,1.1206350222483e-13,1.10198334099043e-13,1.12314017784839e-13,7.63673862252936e-14,1.00140270647541e-13
"policyTRUE:curr_pts_reg3",-1.89934004966954e-15,-5.49321275904943e-14,-9.52491547974558e-15,3.95163238159093e-14,4.28848192339171e-14,6.28150450670819e-14,8.01151961305411e-14,9.13613870872044e-14,-5.70491126986244e-14,-5.80107461394007e-14,-7.32783189949087e-12,-5.13718037657614e-14,-5.30442232255364e-14,-5.25196363971816e-14,-4.98214861352337e-14,-5.17072493768047e-14,-3.80292656044469e-14,-4.28404223486623e-14,1.63017277584516e-14,2.99302987742133e-14,3.31719304738817e-14,1.95608627989062e-14,1.68266492467504e-14,1.33886191030293e-14,7.28734691146815e-15,1.83378990682351e-14,1.68812643059904e-14,6.72122367336215e-15,1.69243601430134e-14,-8.34157346051917e-16,1.5537416089752e-15,4.63123795045164e-16,-4.39153919908679e-15,3.31581807200291e-15,-6.66389631691303e-16,7.57708123571169e-16,-5.55308922468583e-14,-6.71023104889014e-14,-9.54002399934539e-14,-1.21727405118617e-13,-1.37490237810688e-13,1.11370381097257e-13,1.1314019984284e-13,1.39966929946691e-11,1.04419421177511e-13,1.03904551142595e-13,1.0273020058157e-13,1.00283291143216e-13,1.00735574771852e-13,7.38790436511432e-14,8.77574983474157e-14
"policyTRUE:curr_pts_reg4",6.07052848893066e-16,-5.48625866932969e-14,-4.07107667058097e-15,5.51459343757555e-14,2.70268169627176e-14,7.05969113636356e-14,7.0780344454669e-14,4.15993260189352e-14,-5.44368598638062e-14,-5.53713567640326e-14,-5.14200861556513e-14,-9.22318211124052e-11,-5.09465303120506e-14,-4.85607270347496e-14,-5.12912350133876e-14,-5.10122817975526e-14,-2.2481772842784e-14,-3.68811494624111e-14,2.80261053989579e-14,4.85619805453357e-14,4.97871286386288e-14,2.50429407060035e-14,2.99552487769216e-14,2.52931062547553e-14,1.01182730599292e-14,2.11327054037854e-14,2.41918815799691e-14,1.79527353155359e-14,1.90096267616914e-14,-1.42726129548766e-14,-6.61546052015648e-15,1.22438149715029e-15,-5.3812866819492e-15,2.57371699889464e-15,1.3083538042224e-15,-3.10864292768212e-14,-1.11159322993079e-13,-7.42297506953843e-14,-1.16521211911341e-13,-9.8815697515613e-14,-6.20719093839196e-14,1.10669505267445e-13,1.12798906508672e-13,1.0441942117751e-13,1.53087524135713e-10,1.06638315424316e-13,1.03205691573927e-13,1.09407990983088e-13,1.07277313211445e-13,5.39201022411715e-14,8.93408367917463e-14
"policyTRUE:curr_pts_reg5",-3.12206726570658e-14,2.04013072677359e-14,-5.31192138228247e-15,7.961137885641e-14,8.78645964683244e-14,8.41770162887695e-14,9.28688365536502e-14,6.96977036726181e-14,-5.61025254186841e-14,-5.74167264205351e-14,-5.31508261016958e-14,-5.10141474488873e-14,-6.280243473816e-11,-5.15619769607713e-14,-5.32971230754149e-14,-5.3783264149856e-14,-2.4110298089263e-14,-3.92298161561177e-14,1.46258035258352e-14,5.2806748218294e-14,5.61870914341244e-14,3.22675929511676e-14,1.94265714314553e-14,8.54475654052069e-15,2.51670320377162e-15,1.62475153842468e-14,1.16573676080206e-14,1.17435639889701e-14,2.29867304543117e-14,-2.44884592152014e-15,2.17243312340497e-14,9.67929732284367e-15,3.25952105937027e-15,4.17313137199495e-15,5.56376589725575e-15,-8.82219762383949e-14,-1.67030320047762e-13,-1.82354253601521e-13,-1.89629154568393e-13,-1.81390779076691e-13,-1.36251218285872e-13,1.10659839698462e-13,1.133350568294e-13,1.03904551142595e-13,1.06638315424316e-13,1.12337391608513e-10,1.03310420914149e-13,1.0769597090997e-13,1.06138393219027e-13,4.97555810624333e-14,8.56588922814727e-14
"policyTRUE:curr_pts_reg6",-3.86570217616175e-14,4.49499765210015e-14,-2.16657049985056e-14,7.27515687824199e-14,9.39518186115161e-14,1.18437669084907e-13,1.00337686916588e-13,9.51373260341197e-14,-5.48016565088459e-14,-5.67605235060641e-14,-5.23004827372241e-14,-4.81919401796522e-14,-5.09840057637605e-14,-1.12336129568359e-10,-4.79520884428953e-14,-4.95808660095292e-14,-2.18953192729403e-14,-3.40076489184925e-14,2.88315866993468e-14,4.96821159833444e-14,6.02829093788666e-14,3.42354687570787e-14,3.698298167762e-14,1.58734369378939e-14,5.3656499894234e-15,3.43941327234023e-14,3.70306868699454e-14,7.92976544800826e-15,2.76743167461019e-14,-1.27761480143394e-14,-7.61154185459001e-15,-1.23832829707901e-14,-1.41791506824832e-14,8.32908591511663e-15,2.40550649024288e-15,-8.93069349266463e-14,-1.74807989052287e-13,-2.10036835491207e-13,-2.19837050684751e-13,-2.11214104693474e-13,-1.82152930168059e-13,1.08633325616849e-13,1.1206350222483e-13,1.0273020058157e-13,1.03205691573931e-13,1.03310420914154e-13,1.98946247724708e-10,1.0203677709861e-13,1.01484379594897e-13,4.82712808126261e-14,8.05159330690199e-14
"policyTRUE:curr_pts_reg7",-3.10480336983415e-14,-1.39515705557267e-14,8.72009598903479e-14,7.18171917211989e-14,4.22036333596786e-14,3.73903846557298e-14,4.34257227817417e-14,2.16261510147853e-14,-5.35330181087243e-14,-5.38752386225864e-14,-4.98604837731467e-14,-5.12701523511858e-14,-5.31104865927934e-14,-4.85629938292082e-14,-4.38938339686961e-10,-5.67918287809421e-14,-2.03232652315622e-14,-3.93831066925627e-14,6.16671501307015e-14,1.07613362410126e-13,1.2530583632844e-13,4.56621313903272e-14,5.21267928926788e-14,5.05211421303364e-14,1.48132477142531e-14,7.50856916688319e-14,4.82940009843486e-14,4.08434777746323e-14,6.02038504732888e-14,-2.38472290293433e-14,8.75842550358695e-15,1.55458896630208e-14,-1.89551854475862e-14,1.40044090775934e-14,1.16718480492017e-14,-2.08842843796051e-13,-1.76455201444194e-13,-1.44642019110092e-13,-1.34938594888655e-13,-1.16183763121498e-13,-6.51181561072993e-14,1.07888177445866e-13,1.10198334099045e-13,1.00283291143213e-13,1.09407990983085e-13,1.0769597090997e-13,1.02036777098606e-13,7.27339688707e-10,1.11645657191498e-13,4.29166634425086e-14,8.9512062127131e-14
"policyTRUE:curr_pts_reg8",-4.38123153227342e-14,1.07899002823266e-13,6.97171370131711e-14,1.22652166736467e-13,1.39640104112704e-13,1.26687919952681e-13,1.25561493966014e-13,9.37582012141219e-14,-5.48983030170782e-14,-5.64467392859781e-14,-5.15462336784612e-14,-5.05822916327341e-14,-5.32035137584719e-14,-4.97723050157143e-14,-5.62162051873074e-14,-4.48510517827046e-10,-1.8397700883575e-14,-3.45391821949844e-14,-1.13948343251351e-15,4.8738841536951e-14,5.64853633271731e-14,3.8738029905153e-14,2.31311613437206e-14,1.87996834278555e-14,2.72781112662263e-15,4.89602296346772e-14,2.03963241106747e-14,2.64916292224058e-14,-3.5163095267671e-15,-2.61417196170777e-14,-2.24275587539986e-14,-1.09198539708912e-14,-4.66415549422982e-14,-2.18122214843435e-14,-4.02796529584203e-14,-2.18091876933514e-13,-2.69868885267673e-13,-3.03260012270086e-13,-2.91109929977261e-13,-2.30574428656514e-13,-2.02745420876736e-13,1.08616830562949e-13,1.12314017784839e-13,1.0073557477185e-13,1.07277313211446e-13,1.06138393219026e-13,1.01484379594894e-13,1.11645657191495e-13,7.73241151708839e-10,3.83836045871499e-14,7.93356280332944e-14
"policyTRUE:curr_pts_reg9",6.64405519925596e-15,-1.80248812082584e-13,-2.81277359859719e-14,-6.99377696177153e-14,-4.14279112531923e-14,-1.65901164009177e-14,4.75327591547062e-14,2.20215034563331e-13,-3.47102354711111e-14,-3.76520533641976e-14,-3.759861159786e-14,-2.13416641033053e-14,-2.30407548708415e-14,-2.13494862559833e-14,-1.88743141326254e-14,-1.75468812085067e-14,-3.96755018618944e-10,2.83564614871602e-15,4.26731327985711e-14,5.3369206931149e-14,1.10409712141958e-13,7.76652742377293e-14,8.16314474247253e-14,6.46876974515708e-14,1.65693255711573e-14,7.73684979339684e-14,5.14896533058599e-14,4.72985247025469e-14,5.20565772109548e-14,-4.02284407167625e-15,7.91287166473437e-15,1.616907386696e-15,-2.12926766715211e-14,1.53708725659639e-14,3.46008492168597e-15,1.22924401086067e-13,1.49487178192836e-13,1.19388329300203e-13,7.75607519254291e-14,-5.28098550474364e-15,-3.16381233416715e-13,7.35622263169948e-14,7.63673862252931e-14,7.38790436511421e-14,5.3920102241169e-14,4.97555810624307e-14,4.82712808126257e-14,4.29166634425067e-14,3.83836045871486e-14,7.16465448639044e-10,1.35828105623797e-14
"policyTRUE:curr_pts_reg10-150",-7.05758118315729e-14,-5.77837776680248e-14,-1.53105158774432e-13,9.16210125402353e-14,9.26206180326891e-14,1.25189224515631e-13,6.06986863061865e-14,6.932852375143e-14,-4.31843343207353e-14,-4.87759700568742e-14,-4.23451339683531e-14,-3.55633988205364e-14,-3.78941594867518e-14,-3.35489920931797e-14,-3.76547570377951e-14,-3.37901884889226e-14,2.11676740724529e-15,-5.79397108308564e-10,4.02723704976612e-14,7.82470340210402e-14,1.24480952991234e-13,9.53539314890459e-14,1.17248273207053e-13,6.98330112177237e-14,3.42490428716974e-14,9.91843595356133e-14,5.37775878113118e-14,1.73889237152865e-14,1.02975133065398e-13,-5.722222969124e-16,8.23428818282566e-15,-2.55029269171754e-14,-1.81766742151516e-14,2.45512498243904e-14,2.79432907077793e-14,6.27154074152454e-14,-1.37061929586721e-13,-1.12624140167463e-13,-1.4994660386775e-13,-4.65639182171958e-14,-6.44375044578226e-14,9.21273101969167e-14,1.0014027064754e-13,8.77574983474129e-14,8.93408367917429e-14,8.56588922814727e-14,8.05159330690187e-14,8.9512062127131e-14,7.9335628033297e-14,1.35828105623767e-14,8.73239434139806e-10
