"","past_pts","window","seasonality","age_int","pts_target","sex","reg_type","Variable","Estimate","Std_Error","z_stat","p_value","AME","MER","N"
"57.16","all","4 yr.","mnwk","no","4","Female","Logit","month06",0.286986178191087,0.0749244134955024,3.83034267206262,0.000127964929709036,NA,NA,3642166888
"57.17","all","4 yr.","mnwk","no","4","Female","Logit","month07",0.240029256144106,0.0750904155706479,3.19653652626649,0.00139088215110247,NA,NA,3642166888
"57.18","all","4 yr.","mnwk","no","4","Female","Logit","month08",0.26006448476225,0.0746290283442789,3.48476310802975,0.000492572922151103,NA,NA,3642166888
"57.19","all","4 yr.","mnwk","no","4","Female","Logit","month09",0.397223266468007,0.0728965398611686,5.44913746557132,5.06146822771684e-08,NA,NA,3642166888
"57.20","all","4 yr.","mnwk","no","4","Female","Logit","month10",0.413222465827936,0.0720671573015085,5.73385271877911,9.81745897234774e-09,NA,NA,3642166888
"57.21","all","4 yr.","mnwk","no","4","Female","Logit","month11",0.299825525511753,0.0742298674811074,4.0391494109573,5.36453864924864e-05,NA,NA,3642166888
"57.22","all","4 yr.","mnwk","no","4","Female","Logit","month12",-0.0840585161564243,0.0806684610774515,-1.0420245413597,0.29740030103793,NA,NA,3642166888
"57.23","all","4 yr.","mnwk","no","4","Female","Logit","weekdayMonday",-0.0339312083650715,0.0577465297300033,-0.587588700545617,0.556808397234878,NA,NA,3642166888
"57.24","all","4 yr.","mnwk","no","4","Female","Logit","weekdayTuesday",0.0915754242222417,0.0559891167069775,1.6355933011322,0.101924733303871,NA,NA,3642166888
"57.25","all","4 yr.","mnwk","no","4","Female","Logit","weekdayWednesday",0.0656561819108512,0.0563337032111521,1.16548670100306,0.243822040335776,NA,NA,3642166888
"57.26","all","4 yr.","mnwk","no","4","Female","Logit","weekdayThursday",0.136715053734712,0.0554480395928678,2.46564269428738,0.0136767687368191,NA,NA,3642166888
"57.27","all","4 yr.","mnwk","no","4","Female","Logit","weekdayFriday",0.220446976409163,0.0544002023999878,4.05231904815878,5.07124438861959e-05,NA,NA,3642166888
"57.28","all","4 yr.","mnwk","no","4","Female","Logit","weekdaySaturday",0.151984964832537,0.0552102252182786,2.75284087742172,0.00590806044536522,NA,NA,3642166888
"59","all","4 yr.","mnwk","no","5","Female","Logit","(Intercept)",-12.284838116831,0.0563647195027629,-217.952616906553,0,NA,NA,3642166888
"59.1","all","4 yr.","mnwk","no","5","Female","Logit","policyTRUE",-0.759672976890713,0.0188078369536822,-40.3912995822726,0,-0.257111116494195,-3.32750743091843,3642166888
"59.2","all","4 yr.","mnwk","no","5","Female","Logit","age_grp20-24",0.210001324541936,0.0426986812348743,4.91821570288725,8.73366438233229e-07,0.26489427939238,1.18432047487546,3642166888
"59.3","all","4 yr.","mnwk","no","5","Female","Logit","age_grp25-34",-0.272478512408909,0.0410627979819184,-6.63565382292976,3.2306725507637e-11,-0.255840085094511,-1.20883110920488,3642166888
"59.4","all","4 yr.","mnwk","no","5","Female","Logit","age_grp35-44",-0.646253426925329,0.0421381948101409,-15.3365237841134,4.35922049951962e-53,-0.496874187468642,-2.41249251903999,3642166888
"59.5","all","4 yr.","mnwk","no","5","Female","Logit","age_grp45-54",-1.10643457535619,0.0441758786992151,-25.0461248974737,1.92410006750113e-138,-0.618691937184481,-3.39207583932044,3642166888
"59.6","all","4 yr.","mnwk","no","5","Female","Logit","age_grp55-64",-1.55186215260306,0.05164237037008,-30.0501727841323,2.17198634789036e-198,-0.64883557742546,-3.99464256024724,3642166888
"59.7","all","4 yr.","mnwk","no","5","Female","Logit","age_grp65-199",-2.34550160221118,0.0748075553598745,-31.3538063224729,8.63352560211437e-216,-0.667871949737694,-4.58287726976781,3642166888
"59.8","all","4 yr.","mnwk","no","5","Female","Logit","curr_pts_grp1-3",1.20655951592082,0.0215342504623097,56.0297892899777,0,NA,NA,3642166888
"59.9","all","4 yr.","mnwk","no","5","Female","Logit","curr_pts_grp4-6",1.93784229062825,0.0283951774072922,68.2454722093263,0,NA,NA,3642166888
"59.10","all","4 yr.","mnwk","no","5","Female","Logit","curr_pts_grp7-9",2.43903014322201,0.0394219050535369,61.8699207942814,0,NA,NA,3642166888
"59.11","all","4 yr.","mnwk","no","5","Female","Logit","curr_pts_grp10-150",2.98793482626425,0.0452042987647816,66.0984664713378,0,NA,NA,3642166888
"59.12","all","4 yr.","mnwk","no","5","Female","Logit","month02",0.197956743187441,0.0508739250161108,3.89112385420923,9.97809807635768e-05,NA,NA,3642166888
"59.13","all","4 yr.","mnwk","no","5","Female","Logit","month03",0.261066313063772,0.0490572941539302,5.32166148920907,1.02823774993206e-07,NA,NA,3642166888
"59.14","all","4 yr.","mnwk","no","5","Female","Logit","month04",0.441354172549953,0.0482285961476201,9.15129628071772,5.62544132055079e-20,NA,NA,3642166888
"59.15","all","4 yr.","mnwk","no","5","Female","Logit","month05",0.509772839924524,0.0472567902926879,10.7872929322371,3.95261165843858e-27,NA,NA,3642166888
"59.16","all","4 yr.","mnwk","no","5","Female","Logit","month06",0.507532520160563,0.0475098044371027,10.682690155723,1.22664564359564e-26,NA,NA,3642166888
"59.17","all","4 yr.","mnwk","no","5","Female","Logit","month07",0.556197998265584,0.0467135872345279,11.9065571965853,1.09401740029148e-32,NA,NA,3642166888
"59.18","all","4 yr.","mnwk","no","5","Female","Logit","month08",0.473921007815653,0.0474232005999993,9.99344206674359,1.62827388962722e-23,NA,NA,3642166888
"59.19","all","4 yr.","mnwk","no","5","Female","Logit","month09",0.667783806992109,0.0459466359852209,14.5338998747788,7.38910903997545e-48,NA,NA,3642166888
"59.20","all","4 yr.","mnwk","no","5","Female","Logit","month10",0.617316615536196,0.0460523148746765,13.404681550018,5.67664177933657e-41,NA,NA,3642166888
"59.21","all","4 yr.","mnwk","no","5","Female","Logit","month11",0.529208995227469,0.0470162503306893,11.2558741181033,2.16667154533334e-29,NA,NA,3642166888
"59.22","all","4 yr.","mnwk","no","5","Female","Logit","month12",-0.401923147640936,0.0584402636870323,-6.8775040063709,6.0910310575689e-12,NA,NA,3642166888
"59.23","all","4 yr.","mnwk","no","5","Female","Logit","weekdayMonday",-0.0990413200281263,0.0320012323381618,-3.09492206367373,0.00196864618880977,NA,NA,3642166888
"59.24","all","4 yr.","mnwk","no","5","Female","Logit","weekdayTuesday",-0.223912486434514,0.033120502863158,-6.76054006062769,1.37478309086748e-11,NA,NA,3642166888
"59.25","all","4 yr.","mnwk","no","5","Female","Logit","weekdayWednesday",-0.164964858235748,0.0325919612323848,-5.06151983489205,4.15927458562864e-07,NA,NA,3642166888
"59.26","all","4 yr.","mnwk","no","5","Female","Logit","weekdayThursday",-0.228755968274589,0.033182796742309,-6.89381217776976,5.43167305602437e-12,NA,NA,3642166888
"59.27","all","4 yr.","mnwk","no","5","Female","Logit","weekdayFriday",-0.146447507424223,0.0324533059389953,-4.51256052925733,6.40496473550506e-06,NA,NA,3642166888
"59.28","all","4 yr.","mnwk","no","5","Female","Logit","weekdaySaturday",-0.0819473995869889,0.0318770885524438,-2.57073036805635,0.0101484305616679,NA,NA,3642166888
"61","all","4 yr.","mnwk","no","7","Female","Logit","(Intercept)",-14.1292976025877,0.186669787939685,-75.6914000842654,0,NA,NA,3642166888
"61.1","all","4 yr.","mnwk","no","7","Female","Logit","policyTRUE",-0.961200313272877,0.070032661557802,-13.7250290349103,7.19003249691512e-43,-0.0246432590041086,-0.673344807498453,3642166888
"61.2","all","4 yr.","mnwk","no","7","Female","Logit","age_grp20-24",-0.0182856975681997,0.117090941404148,-0.156166628681252,0.875901680415351,-0.0033871766381577,-0.0201205151306759,3642166888
"61.3","all","4 yr.","mnwk","no","7","Female","Logit","age_grp25-34",-1.00445541371942,0.118568206558091,-8.47154092043469,2.42167881445297e-17,-0.109651169050749,-0.703748094810213,3642166888
"61.4","all","4 yr.","mnwk","no","7","Female","Logit","age_grp35-44",-1.56710876632725,0.127964042758987,-12.2464774677275,1.75452508587773e-34,-0.131699576842441,-0.878751088284444,3642166888
"61.5","all","4 yr.","mnwk","no","7","Female","Logit","age_grp45-54",-2.21499761569107,0.146670898540411,-15.1018207274485,1.57522918254681e-51,-0.12815358207469,-0.989234272190565,3642166888
"61.6","all","4 yr.","mnwk","no","7","Female","Logit","age_grp55-64",-3.09643621444883,0.227359225098756,-13.6191360306751,3.08192065400815e-42,-0.119767073453056,-1.06024092626297,3642166888
"61.7","all","4 yr.","mnwk","no","7","Female","Logit","age_grp65-199",-3.90691614135261,0.390251402165848,-10.0112802149325,1.35981340169979e-23,-0.108337141629041,-1.08812185699261,3642166888
"61.8","all","4 yr.","mnwk","no","7","Female","Logit","curr_pts_grp1-3",1.19156291692712,0.0828366036158378,14.3844974916295,6.47466602363075e-47,NA,NA,3642166888
"61.9","all","4 yr.","mnwk","no","7","Female","Logit","curr_pts_grp4-6",2.24655343657517,0.0957057089553413,23.4735572318207,7.59860119332758e-122,NA,NA,3642166888
"61.10","all","4 yr.","mnwk","no","7","Female","Logit","curr_pts_grp7-9",2.5034301745363,0.142841632697389,17.5259140298392,9.08694357458357e-69,NA,NA,3642166888
"61.11","all","4 yr.","mnwk","no","7","Female","Logit","curr_pts_grp10-150",3.6264187384395,0.125330190017922,28.9349177394603,4.34442538068016e-184,NA,NA,3642166888
"61.12","all","4 yr.","mnwk","no","7","Female","Logit","month02",0.294509750544685,0.193657575825996,1.52077577801194,0.128316114844031,NA,NA,3642166888
"61.13","all","4 yr.","mnwk","no","7","Female","Logit","month03",0.313602165342958,0.188536524067379,1.66334967133945,0.0962424612607685,NA,NA,3642166888
"61.14","all","4 yr.","mnwk","no","7","Female","Logit","month04",0.608910821131195,0.182632557704514,3.33407596534003,0.000855832808008703,NA,NA,3642166888
"61.15","all","4 yr.","mnwk","no","7","Female","Logit","month05",0.689860576599139,0.179112332729013,3.85155263229618,0.000117371296765217,NA,NA,3642166888
"61.16","all","4 yr.","mnwk","no","7","Female","Logit","month06",0.791600391699432,0.176512540838121,4.48466940615515,7.30270681205003e-06,NA,NA,3642166888
"61.17","all","4 yr.","mnwk","no","7","Female","Logit","month07",0.826055752087973,0.174265554322435,4.74021246080315,2.13494231883181e-06,NA,NA,3642166888
"61.18","all","4 yr.","mnwk","no","7","Female","Logit","month08",0.60375915552834,0.180954700220113,3.3365209900264,0.00084834022424288,NA,NA,3642166888
"61.19","all","4 yr.","mnwk","no","7","Female","Logit","month09",0.865608956941784,0.173495053622306,4.98924285660727,6.06164030195544e-07,NA,NA,3642166888
"61.20","all","4 yr.","mnwk","no","7","Female","Logit","month10",0.704884275557079,0.177093813957623,3.98028739572886,6.88320012426308e-05,NA,NA,3642166888
"61.21","all","4 yr.","mnwk","no","7","Female","Logit","month11",0.65870643404456,0.179089542364424,3.67808429988714,0.000234992299328593,NA,NA,3642166888
"61.22","all","4 yr.","mnwk","no","7","Female","Logit","month12",-0.385690535142485,0.226146652235932,-1.7054885903865,0.0881033384235822,NA,NA,3642166888
"61.23","all","4 yr.","mnwk","no","7","Female","Logit","weekdayMonday",-0.351465379164789,0.11113181550346,-3.1625990952505,0.00156367506760419,NA,NA,3642166888
"61.24","all","4 yr.","mnwk","no","7","Female","Logit","weekdayTuesday",-0.539477288887548,0.117807905530105,-4.57929615555118,4.66543220539481e-06,NA,NA,3642166888
"61.25","all","4 yr.","mnwk","no","7","Female","Logit","weekdayWednesday",-0.620424813063411,0.120957579288131,-5.12927603805221,2.90858579705837e-07,NA,NA,3642166888
"61.26","all","4 yr.","mnwk","no","7","Female","Logit","weekdayThursday",-0.591829953502062,0.119861061936585,-4.93763315575479,7.90764126183589e-07,NA,NA,3642166888
"61.27","all","4 yr.","mnwk","no","7","Female","Logit","weekdayFriday",-0.414140686520428,0.113402554372689,-3.65195201123412,0.000260254525969233,NA,NA,3642166888
"61.28","all","4 yr.","mnwk","no","7","Female","Logit","weekdaySaturday",-0.164478403094526,0.105492081911367,-1.55915401530059,0.118959931671107,NA,NA,3642166888
"63","all","4 yr.","mnwk","no","9+","Female","Logit","(Intercept)",-27.8305000171659,72.2754761661928,-0.385061455052492,0.700191884669065,NA,NA,3642166888
"63.1","all","4 yr.","mnwk","no","9+","Female","Logit","policyTRUE",-0.124798917042941,22.8819001734702,-0.00545404516656513,0.995648323142292,-9.79853247594068e-09,0,3642166888
"63.2","all","4 yr.","mnwk","no","9+","Female","Logit","age_grp20-24",-0.708984765407231,65.3646492126459,-0.0108466085865579,0.991345828164372,-6.9906546422385e-08,-1.29467991407668e-08,3642166888
"63.3","all","4 yr.","mnwk","no","9+","Female","Logit","age_grp25-34",-0.395372871159702,51.2980557366925,-0.00770736562003654,0.993850472851261,-4.52017171632515e-08,-1.29467991407668e-08,3642166888
"63.4","all","4 yr.","mnwk","no","9+","Female","Logit","age_grp35-44",-0.370537306523202,50.504305938106,-0.00733674683060298,0.994146175493858,-4.31164822266648e-08,-1.29467991407668e-08,3642166888
"63.5","all","4 yr.","mnwk","no","9+","Female","Logit","age_grp45-54",-0.513709195661578,50.1350712198765,-0.0102465037579903,0.991824615906281,-5.85701429995667e-08,-1.29467991407668e-08,3642166888
"63.6","all","4 yr.","mnwk","no","9+","Female","Logit","age_grp55-64",-0.902762797726605,54.681604220008,-0.0165094424460262,0.986827969132736,-9.01765343975756e-08,-1.29467991407668e-08,3642166888
"63.7","all","4 yr.","mnwk","no","9+","Female","Logit","age_grp65-199",-0.993278435157324,58.393204229615,-0.0170101717873117,0.986428501033819,-9.91165068521797e-08,-1.29467991407668e-08,3642166888
"63.8","all","4 yr.","mnwk","no","9+","Female","Logit","curr_pts_grp1-3",-2.04589593008849,83.8191113779261,-0.0244084659984511,0.980526795448423,NA,NA,3642166888
"63.9","all","4 yr.","mnwk","no","9+","Female","Logit","curr_pts_grp4-6",-2.58940692703468,237.616360588184,-0.0108974269306415,0.991305283388509,NA,NA,3642166888
"63.10","all","4 yr.","mnwk","no","9+","Female","Logit","curr_pts_grp7-9",-2.19320215426319,371.975127498396,-0.00589609893815453,0.995295620945455,NA,NA,3642166888
"63.11","all","4 yr.","mnwk","no","9+","Female","Logit","curr_pts_grp10-150",-1.19695873917339,351.555529975671,-0.00340475013792622,0.997283407680161,NA,NA,3642166888
"63.12","all","4 yr.","mnwk","no","9+","Female","Logit","month02",0.211517817711981,59.1647270498941,0.00357506623048571,0.997147515927162,NA,NA,3642166888
"63.13","all","4 yr.","mnwk","no","9+","Female","Logit","month03",0.273536731213784,57.1970173330474,0.00478236005945959,0.996184243289371,NA,NA,3642166888
"63.14","all","4 yr.","mnwk","no","9+","Female","Logit","month04",0.287000817992447,57.3982448751346,0.00500016714129142,0.996010460460729,NA,NA,3642166888
"63.15","all","4 yr.","mnwk","no","9+","Female","Logit","month05",0.316709423732836,56.5518965329674,0.00560033249368052,0.995531604525529,NA,NA,3642166888
"63.16","all","4 yr.","mnwk","no","9+","Female","Logit","month06",0.253088211375376,57.8195833344007,0.00437720572823286,0.996507506282645,NA,NA,3642166888
"63.17","all","4 yr.","mnwk","no","9+","Female","Logit","month07",0.164186668146489,58.5200061859481,0.00280565021857284,0.997761417944486,NA,NA,3642166888
"63.18","all","4 yr.","mnwk","no","9+","Female","Logit","month08",0.0773279134937391,59.7562973432535,0.00129405463410074,0.998967494074784,NA,NA,3642166888
"63.19","all","4 yr.","mnwk","no","9+","Female","Logit","month09",0.343278705176794,56.7234436918569,0.00605179592130571,0.995171394943272,NA,NA,3642166888
"63.20","all","4 yr.","mnwk","no","9+","Female","Logit","month10",0.326096021083739,56.4262027952535,0.00577915941405807,0.995388923596432,NA,NA,3642166888
"63.21","all","4 yr.","mnwk","no","9+","Female","Logit","month11",0.30048934894864,57.2454113679274,0.00524914297527425,0.995811809095812,NA,NA,3642166888
"63.22","all","4 yr.","mnwk","no","9+","Female","Logit","month12",-0.482267960242243,69.8345465988313,-0.00690586513022932,0.994489960630161,NA,NA,3642166888
"63.23","all","4 yr.","mnwk","no","9+","Female","Logit","weekdayMonday",0.58209114617326,48.9687014217193,0.0118870039284947,0.99051576644684,NA,NA,3642166888
"63.24","all","4 yr.","mnwk","no","9+","Female","Logit","weekdayTuesday",0.717834086172437,47.8541388175166,0.0150004598120504,0.988031813547212,NA,NA,3642166888
"63.25","all","4 yr.","mnwk","no","9+","Female","Logit","weekdayWednesday",0.759202201075525,47.5413978996314,0.0159692864454331,0.987258894435894,NA,NA,3642166888
"63.26","all","4 yr.","mnwk","no","9+","Female","Logit","weekdayThursday",0.700931627982227,48.0153374356817,0.0145980777271669,0.988352832841635,NA,NA,3642166888
"63.27","all","4 yr.","mnwk","no","9+","Female","Logit","weekdayFriday",0.549365511474983,49.3051075279939,0.0111421623239148,0.991110024653289,NA,NA,3642166888
"63.28","all","4 yr.","mnwk","no","9+","Female","Logit","weekdaySaturday",0.110711776888482,54.0141752275768,0.00204968004087857,0.998364593085906,NA,NA,3642166888
